timestamp,group,namespace,pod,container,cpu(n),memory(Ki)
2025-04-21T11:57:56Z,control-plane,istio-system,istiod-76fc5bc774-gthxc,discovery,1524158n,49728Ki
2025-04-21T11:57:56Z,data-plane,istio-system,ztunnel-bhcxb,istio-proxy,242289130n,24040Ki
2025-04-21T11:57:56Z,data-plane,istio-system,ztunnel-jgfsc,istio-proxy,41201n,1724Ki
2025-04-21T11:57:56Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-d4t9g,istio-proxy,319550307n,81908Ki
2025-04-21T11:57:57Z,control-plane,istio-system,istiod-76fc5bc774-gthxc,discovery,1524158n,49728Ki
2025-04-21T11:57:57Z,data-plane,istio-system,ztunnel-bhcxb,istio-proxy,242289130n,24040Ki
2025-04-21T11:57:57Z,data-plane,istio-system,ztunnel-jgfsc,istio-proxy,41201n,1724Ki
2025-04-21T11:57:57Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-d4t9g,istio-proxy,319550307n,81908Ki
2025-04-21T11:57:59Z,control-plane,istio-system,istiod-76fc5bc774-gthxc,discovery,1524158n,49728Ki
2025-04-21T11:57:59Z,data-plane,istio-system,ztunnel-bhcxb,istio-proxy,242289130n,24040Ki
2025-04-21T11:57:59Z,data-plane,istio-system,ztunnel-jgfsc,istio-proxy,41201n,1724Ki
2025-04-21T11:57:59Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-d4t9g,istio-proxy,239611186n,81140Ki
2025-04-21T11:58:00Z,control-plane,istio-system,istiod-76fc5bc774-gthxc,discovery,1524158n,49728Ki
2025-04-21T11:58:00Z,data-plane,istio-system,ztunnel-bhcxb,istio-proxy,242289130n,24040Ki
2025-04-21T11:58:00Z,data-plane,istio-system,ztunnel-jgfsc,istio-proxy,41201n,1724Ki
2025-04-21T11:58:00Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-d4t9g,istio-proxy,319550307n,81908Ki
2025-04-21T11:58:01Z,control-plane,istio-system,istiod-76fc5bc774-gthxc,discovery,1524158n,49728Ki
2025-04-21T11:58:01Z,data-plane,istio-system,ztunnel-bhcxb,istio-proxy,242289130n,24040Ki
2025-04-21T11:58:01Z,data-plane,istio-system,ztunnel-jgfsc,istio-proxy,41201n,1724Ki
2025-04-21T11:58:01Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-d4t9g,istio-proxy,239611186n,81140Ki
2025-04-21T11:58:02Z,control-plane,istio-system,istiod-76fc5bc774-gthxc,discovery,1524158n,49728Ki
2025-04-21T11:58:02Z,data-plane,istio-system,ztunnel-bhcxb,istio-proxy,242289130n,24040Ki
2025-04-21T11:58:02Z,data-plane,istio-system,ztunnel-jgfsc,istio-proxy,41201n,1724Ki
2025-04-21T11:58:02Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-d4t9g,istio-proxy,239611186n,81140Ki
2025-04-21T11:58:03Z,control-plane,istio-system,istiod-76fc5bc774-gthxc,discovery,1524158n,49728Ki
2025-04-21T11:58:03Z,data-plane,istio-system,ztunnel-bhcxb,istio-proxy,242289130n,24040Ki
2025-04-21T11:58:03Z,data-plane,istio-system,ztunnel-jgfsc,istio-proxy,41201n,1724Ki
2025-04-21T11:58:03Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-d4t9g,istio-proxy,239611186n,81140Ki
2025-04-21T11:58:05Z,control-plane,istio-system,istiod-76fc5bc774-gthxc,discovery,1524158n,49728Ki
2025-04-21T11:58:05Z,data-plane,istio-system,ztunnel-bhcxb,istio-proxy,242289130n,24040Ki
2025-04-21T11:58:05Z,data-plane,istio-system,ztunnel-jgfsc,istio-proxy,41201n,1724Ki
2025-04-21T11:58:05Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-d4t9g,istio-proxy,239611186n,81140Ki
2025-04-21T11:58:06Z,control-plane,istio-system,istiod-76fc5bc774-gthxc,discovery,1524158n,49728Ki
2025-04-21T11:58:06Z,data-plane,istio-system,ztunnel-bhcxb,istio-proxy,242289130n,24040Ki
2025-04-21T11:58:06Z,data-plane,istio-system,ztunnel-jgfsc,istio-proxy,41201n,1724Ki
2025-04-21T11:58:06Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-d4t9g,istio-proxy,239611186n,81140Ki
2025-04-21T11:58:07Z,control-plane,istio-system,istiod-76fc5bc774-gthxc,discovery,1524158n,49728Ki
2025-04-21T11:58:07Z,data-plane,istio-system,ztunnel-bhcxb,istio-proxy,242289130n,24040Ki
2025-04-21T11:58:07Z,data-plane,istio-system,ztunnel-jgfsc,istio-proxy,41201n,1724Ki
2025-04-21T11:58:07Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-d4t9g,istio-proxy,319550307n,81908Ki
2025-04-21T11:58:08Z,control-plane,istio-system,istiod-76fc5bc774-gthxc,discovery,1524158n,49728Ki
2025-04-21T11:58:08Z,data-plane,istio-system,ztunnel-bhcxb,istio-proxy,242289130n,24040Ki
2025-04-21T11:58:08Z,data-plane,istio-system,ztunnel-jgfsc,istio-proxy,41201n,1724Ki
2025-04-21T11:58:08Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-d4t9g,istio-proxy,319550307n,81908Ki
2025-04-21T11:58:09Z,control-plane,istio-system,istiod-76fc5bc774-gthxc,discovery,1524158n,49728Ki
2025-04-21T11:58:09Z,data-plane,istio-system,ztunnel-bhcxb,istio-proxy,242289130n,24040Ki
2025-04-21T11:58:09Z,data-plane,istio-system,ztunnel-jgfsc,istio-proxy,41201n,1724Ki
2025-04-21T11:58:09Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-d4t9g,istio-proxy,239611186n,81140Ki
2025-04-21T11:58:11Z,control-plane,istio-system,istiod-76fc5bc774-gthxc,discovery,1524158n,49728Ki
2025-04-21T11:58:11Z,data-plane,istio-system,ztunnel-bhcxb,istio-proxy,242289130n,24040Ki
2025-04-21T11:58:11Z,data-plane,istio-system,ztunnel-jgfsc,istio-proxy,41201n,1724Ki
2025-04-21T11:58:11Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-d4t9g,istio-proxy,239611186n,81140Ki
2025-04-21T11:58:12Z,control-plane,istio-system,istiod-76fc5bc774-gthxc,discovery,1524158n,49728Ki
2025-04-21T11:58:12Z,data-plane,istio-system,ztunnel-bhcxb,istio-proxy,242289130n,24040Ki
2025-04-21T11:58:12Z,data-plane,istio-system,ztunnel-jgfsc,istio-proxy,41201n,1724Ki
