timestamp,namespace,pod,container,cpu(n),memory(Ki)
2025-04-09T12:02:27Z,istio-system,ztunnel-42djx,istio-proxy,386050127n,65128Ki
2025-04-09T12:02:27Z,istio-system,ztunnel-jmfmq,istio-proxy,113139n,1812Ki
2025-04-09T12:02:27Z,service-mesh-benchmark,waypoint-855dfcf87c-5h8jk,istio-proxy,1190589096n,258484Ki
2025-04-09T12:02:28Z,istio-system,istiod-76fc5bc774-n76zc,discovery,5541058n,65492Ki
2025-04-09T12:02:28Z,istio-system,ztunnel-42djx,istio-proxy,386050127n,65128Ki
2025-04-09T12:02:28Z,istio-system,ztunnel-jmfmq,istio-proxy,113139n,1812Ki
2025-04-09T12:02:28Z,service-mesh-benchmark,waypoint-855dfcf87c-5h8jk,istio-proxy,1190589096n,258484Ki
2025-04-09T12:02:30Z,istio-system,istiod-76fc5bc774-n76zc,discovery,5541058n,65492Ki
2025-04-09T12:02:30Z,istio-system,ztunnel-42djx,istio-proxy,300486874n,65128Ki
2025-04-09T12:02:30Z,istio-system,ztunnel-jmfmq,istio-proxy,113139n,1812Ki
2025-04-09T12:02:30Z,service-mesh-benchmark,waypoint-855dfcf87c-5h8jk,istio-proxy,1190589096n,258484Ki
2025-04-09T12:02:31Z,istio-system,istiod-76fc5bc774-n76zc,discovery,5541058n,65492Ki
2025-04-09T12:02:31Z,istio-system,ztunnel-42djx,istio-proxy,300486874n,65128Ki
2025-04-09T12:02:31Z,istio-system,ztunnel-jmfmq,istio-proxy,113139n,1812Ki
