timestamp,group,namespace,pod,container,cpu(n),memory(Ki)
2025-04-17T17:07:23Z,control-plane,istio-system,istiod-76fc5bc774-rh7rx,discovery,1229888n,53976Ki
2025-04-17T17:07:23Z,data-plane,istio-system,ztunnel-h8glz,istio-proxy,36923n,1644Ki
2025-04-17T17:07:23Z,data-plane,istio-system,ztunnel-p2z94,istio-proxy,791219857n,34408Ki
2025-04-17T17:07:23Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-k6mwn,istio-proxy,589345777n,1029592Ki
2025-04-17T17:07:24Z,control-plane,istio-system,istiod-76fc5bc774-rh7rx,discovery,1229888n,53976Ki
2025-04-17T17:07:24Z,data-plane,istio-system,ztunnel-h8glz,istio-proxy,34680n,1644Ki
2025-04-17T17:07:24Z,data-plane,istio-system,ztunnel-p2z94,istio-proxy,791219857n,34408Ki
2025-04-17T17:07:24Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-k6mwn,istio-proxy,589345777n,1029592Ki
2025-04-17T17:07:25Z,control-plane,istio-system,istiod-76fc5bc774-rh7rx,discovery,1229888n,53976Ki
2025-04-17T17:07:25Z,data-plane,istio-system,ztunnel-h8glz,istio-proxy,34680n,1644Ki
2025-04-17T17:07:25Z,data-plane,istio-system,ztunnel-p2z94,istio-proxy,791219857n,34408Ki
2025-04-17T17:07:25Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-k6mwn,istio-proxy,589345777n,1029592Ki
2025-04-17T17:07:26Z,control-plane,istio-system,istiod-76fc5bc774-rh7rx,discovery,1229888n,53976Ki
2025-04-17T17:07:26Z,data-plane,istio-system,ztunnel-h8glz,istio-proxy,36923n,1644Ki
2025-04-17T17:07:26Z,data-plane,istio-system,ztunnel-p2z94,istio-proxy,791219857n,34408Ki
2025-04-17T17:07:26Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-k6mwn,istio-proxy,589345777n,1029592Ki
2025-04-17T17:07:27Z,control-plane,istio-system,istiod-76fc5bc774-rh7rx,discovery,1229888n,53976Ki
2025-04-17T17:07:27Z,data-plane,istio-system,ztunnel-h8glz,istio-proxy,34680n,1644Ki
2025-04-17T17:07:27Z,data-plane,istio-system,ztunnel-p2z94,istio-proxy,791219857n,34408Ki
2025-04-17T17:07:27Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-k6mwn,istio-proxy,589345777n,1029592Ki
2025-04-17T17:07:29Z,control-plane,istio-system,istiod-76fc5bc774-rh7rx,discovery,1229888n,53976Ki
2025-04-17T17:07:29Z,data-plane,istio-system,ztunnel-h8glz,istio-proxy,34680n,1644Ki
2025-04-17T17:07:29Z,data-plane,istio-system,ztunnel-p2z94,istio-proxy,791219857n,34408Ki
2025-04-17T17:07:29Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-k6mwn,istio-proxy,589345777n,1029592Ki
2025-04-17T17:07:30Z,control-plane,istio-system,istiod-76fc5bc774-rh7rx,discovery,1229888n,53976Ki
2025-04-17T17:07:30Z,data-plane,istio-system,ztunnel-h8glz,istio-proxy,36923n,1644Ki
2025-04-17T17:07:30Z,data-plane,istio-system,ztunnel-p2z94,istio-proxy,791219857n,34408Ki
2025-04-17T17:07:30Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-k6mwn,istio-proxy,589345777n,1029592Ki
2025-04-17T17:07:31Z,control-plane,istio-system,istiod-76fc5bc774-rh7rx,discovery,1229888n,53976Ki
2025-04-17T17:07:31Z,data-plane,istio-system,ztunnel-h8glz,istio-proxy,36923n,1644Ki
2025-04-17T17:07:31Z,data-plane,istio-system,ztunnel-p2z94,istio-proxy,791219857n,34408Ki
2025-04-17T17:07:31Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-k6mwn,istio-proxy,589345777n,1029592Ki
2025-04-17T17:07:32Z,control-plane,istio-system,istiod-76fc5bc774-rh7rx,discovery,1229888n,53976Ki
2025-04-17T17:07:32Z,data-plane,istio-system,ztunnel-h8glz,istio-proxy,34680n,1644Ki
2025-04-17T17:07:32Z,data-plane,istio-system,ztunnel-p2z94,istio-proxy,791219857n,34408Ki
2025-04-17T17:07:32Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-k6mwn,istio-proxy,589345777n,1029592Ki
2025-04-17T17:07:33Z,control-plane,istio-system,istiod-76fc5bc774-rh7rx,discovery,1229888n,53976Ki
2025-04-17T17:07:33Z,data-plane,istio-system,ztunnel-h8glz,istio-proxy,34680n,1644Ki
2025-04-17T17:07:33Z,data-plane,istio-system,ztunnel-p2z94,istio-proxy,791219857n,34408Ki
2025-04-17T17:07:33Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-k6mwn,istio-proxy,589345777n,1029592Ki
2025-04-17T17:07:35Z,control-plane,istio-system,istiod-76fc5bc774-rh7rx,discovery,1229888n,53976Ki
2025-04-17T17:07:35Z,data-plane,istio-system,ztunnel-h8glz,istio-proxy,34680n,1644Ki
2025-04-17T17:07:35Z,data-plane,istio-system,ztunnel-p2z94,istio-proxy,791219857n,34408Ki
2025-04-17T17:07:35Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-k6mwn,istio-proxy,589345777n,1029592Ki
2025-04-17T17:07:36Z,control-plane,istio-system,istiod-76fc5bc774-rh7rx,discovery,1229888n,53976Ki
2025-04-17T17:07:36Z,data-plane,istio-system,ztunnel-h8glz,istio-proxy,34680n,1644Ki
