timestamp,group,namespace,pod,container,cpu(n),memory(Ki)
2025-04-13T08:37:12Z,control-plane,istio-system,istiod-76fc5bc774-n76zc,discovery,2353646n,68720Ki
2025-04-13T08:37:12Z,data-plane,istio-system,ztunnel-42djx,istio-proxy,167894696n,132700Ki
2025-04-13T08:37:12Z,data-plane,istio-system,ztunnel-jmfmq,istio-proxy,47976n,1852Ki
2025-04-13T08:37:12Z,data-plane,service-mesh-benchmark,waypoint-855dfcf87c-vpncr,istio-proxy,398499479n,45296Ki
2025-04-13T08:37:13Z,control-plane,istio-system,istiod-76fc5bc774-n76zc,discovery,2469008n,68720Ki
2025-04-13T08:37:13Z,data-plane,istio-system,ztunnel-42djx,istio-proxy,167894696n,132700Ki
2025-04-13T08:37:13Z,data-plane,istio-system,ztunnel-jmfmq,istio-proxy,47976n,1852Ki
2025-04-13T08:37:13Z,data-plane,service-mesh-benchmark,waypoint-855dfcf87c-vpncr,istio-proxy,398499479n,45296Ki
2025-04-13T08:37:14Z,control-plane,istio-system,istiod-76fc5bc774-n76zc,discovery,2469008n,68720Ki
2025-04-13T08:37:14Z,data-plane,istio-system,ztunnel-42djx,istio-proxy,167894696n,132700Ki
2025-04-13T08:37:14Z,data-plane,istio-system,ztunnel-jmfmq,istio-proxy,47976n,1852Ki
2025-04-13T08:37:14Z,data-plane,service-mesh-benchmark,waypoint-855dfcf87c-vpncr,istio-proxy,398499479n,45296Ki
2025-04-13T08:37:15Z,control-plane,istio-system,istiod-76fc5bc774-n76zc,discovery,2353646n,68720Ki
2025-04-13T08:37:15Z,data-plane,istio-system,ztunnel-42djx,istio-proxy,167894696n,132700Ki
2025-04-13T08:37:15Z,data-plane,istio-system,ztunnel-jmfmq,istio-proxy,47976n,1852Ki
2025-04-13T08:37:15Z,data-plane,service-mesh-benchmark,waypoint-855dfcf87c-vpncr,istio-proxy,398499479n,45296Ki
2025-04-13T08:37:17Z,control-plane,istio-system,istiod-76fc5bc774-n76zc,discovery,2353646n,68720Ki
2025-04-13T08:37:17Z,data-plane,istio-system,ztunnel-42djx,istio-proxy,167894696n,132700Ki
2025-04-13T08:37:17Z,data-plane,istio-system,ztunnel-jmfmq,istio-proxy,47976n,1852Ki
2025-04-13T08:37:17Z,data-plane,service-mesh-benchmark,waypoint-855dfcf87c-vpncr,istio-proxy,398499479n,45296Ki
2025-04-13T08:37:18Z,control-plane,istio-system,istiod-76fc5bc774-n76zc,discovery,2469008n,68720Ki
2025-04-13T08:37:18Z,data-plane,istio-system,ztunnel-42djx,istio-proxy,167894696n,132700Ki
2025-04-13T08:37:18Z,data-plane,istio-system,ztunnel-jmfmq,istio-proxy,47976n,1852Ki
2025-04-13T08:37:18Z,data-plane,service-mesh-benchmark,waypoint-855dfcf87c-vpncr,istio-proxy,398499479n,45296Ki
2025-04-13T08:37:19Z,control-plane,istio-system,istiod-76fc5bc774-n76zc,discovery,2469008n,68720Ki
2025-04-13T08:37:19Z,data-plane,istio-system,ztunnel-42djx,istio-proxy,167894696n,132700Ki
2025-04-13T08:37:19Z,data-plane,istio-system,ztunnel-jmfmq,istio-proxy,47976n,1852Ki
2025-04-13T08:37:19Z,data-plane,service-mesh-benchmark,waypoint-855dfcf87c-vpncr,istio-proxy,398499479n,45296Ki
2025-04-13T08:37:20Z,control-plane,istio-system,istiod-76fc5bc774-n76zc,discovery,2469008n,68720Ki
2025-04-13T08:37:20Z,data-plane,istio-system,ztunnel-42djx,istio-proxy,167894696n,132700Ki
2025-04-13T08:37:20Z,data-plane,istio-system,ztunnel-jmfmq,istio-proxy,47976n,1852Ki
2025-04-13T08:37:20Z,data-plane,service-mesh-benchmark,waypoint-855dfcf87c-vpncr,istio-proxy,398499479n,45296Ki
2025-04-13T08:37:21Z,control-plane,istio-system,istiod-76fc5bc774-n76zc,discovery,2353646n,68720Ki
2025-04-13T08:37:21Z,data-plane,istio-system,ztunnel-42djx,istio-proxy,167894696n,132700Ki
2025-04-13T08:37:21Z,data-plane,istio-system,ztunnel-jmfmq,istio-proxy,47976n,1852Ki
2025-04-13T08:37:21Z,data-plane,service-mesh-benchmark,waypoint-855dfcf87c-vpncr,istio-proxy,398499479n,45296Ki
2025-04-13T08:37:23Z,control-plane,istio-system,istiod-76fc5bc774-n76zc,discovery,2469008n,68720Ki
2025-04-13T08:37:23Z,data-plane,istio-system,ztunnel-42djx,istio-proxy,167894696n,132700Ki
2025-04-13T08:37:23Z,data-plane,istio-system,ztunnel-jmfmq,istio-proxy,47976n,1852Ki
2025-04-13T08:37:23Z,data-plane,service-mesh-benchmark,waypoint-855dfcf87c-vpncr,istio-proxy,398499479n,45296Ki
2025-04-13T08:37:24Z,control-plane,istio-system,istiod-76fc5bc774-n76zc,discovery,2469008n,68720Ki
2025-04-13T08:37:24Z,data-plane,istio-system,ztunnel-42djx,istio-proxy,167894696n,132700Ki
2025-04-13T08:37:24Z,data-plane,istio-system,ztunnel-jmfmq,istio-proxy,47976n,1852Ki
2025-04-13T08:37:24Z,data-plane,service-mesh-benchmark,waypoint-855dfcf87c-vpncr,istio-proxy,398499479n,45296Ki
2025-04-13T08:37:25Z,control-plane,istio-system,istiod-76fc5bc774-n76zc,discovery,2353646n,68720Ki
2025-04-13T08:37:25Z,data-plane,istio-system,ztunnel-42djx,istio-proxy,167894696n,132700Ki
2025-04-13T08:37:25Z,data-plane,istio-system,ztunnel-jmfmq,istio-proxy,47976n,1852Ki
2025-04-13T08:37:25Z,data-plane,service-mesh-benchmark,waypoint-855dfcf87c-vpncr,istio-proxy,398499479n,45296Ki
2025-04-13T08:37:26Z,control-plane,istio-system,istiod-76fc5bc774-n76zc,discovery,2469008n,68720Ki
2025-04-13T08:37:26Z,data-plane,istio-system,ztunnel-42djx,istio-proxy,167894696n,132700Ki
2025-04-13T08:37:26Z,data-plane,istio-system,ztunnel-jmfmq,istio-proxy,47976n,1852Ki
2025-04-13T08:37:26Z,data-plane,service-mesh-benchmark,waypoint-855dfcf87c-vpncr,istio-proxy,398499479n,45296Ki
2025-04-13T08:37:27Z,control-plane,istio-system,istiod-76fc5bc774-n76zc,discovery,2469008n,68720Ki
2025-04-13T08:37:27Z,data-plane,istio-system,ztunnel-42djx,istio-proxy,167894696n,132700Ki
2025-04-13T08:37:27Z,data-plane,istio-system,ztunnel-jmfmq,istio-proxy,47976n,1852Ki
2025-04-13T08:37:27Z,data-plane,service-mesh-benchmark,waypoint-855dfcf87c-vpncr,istio-proxy,398499479n,45296Ki
2025-04-13T08:37:29Z,control-plane,istio-system,istiod-76fc5bc774-n76zc,discovery,2353646n,68720Ki
2025-04-13T08:37:29Z,data-plane,istio-system,ztunnel-42djx,istio-proxy,167894696n,132700Ki
2025-04-13T08:37:29Z,data-plane,istio-system,ztunnel-jmfmq,istio-proxy,47976n,1852Ki
2025-04-13T08:37:29Z,data-plane,service-mesh-benchmark,waypoint-855dfcf87c-vpncr,istio-proxy,398499479n,45296Ki
2025-04-13T08:37:30Z,control-plane,istio-system,istiod-76fc5bc774-n76zc,discovery,2469008n,68720Ki
2025-04-13T08:37:30Z,data-plane,istio-system,ztunnel-42djx,istio-proxy,167894696n,132700Ki
2025-04-13T08:37:30Z,data-plane,istio-system,ztunnel-jmfmq,istio-proxy,47976n,1852Ki
2025-04-13T08:37:30Z,data-plane,service-mesh-benchmark,waypoint-855dfcf87c-vpncr,istio-proxy,398499479n,45296Ki
2025-04-13T08:37:31Z,control-plane,istio-system,istiod-76fc5bc774-n76zc,discovery,2469008n,68720Ki
2025-04-13T08:37:31Z,data-plane,istio-system,ztunnel-42djx,istio-proxy,167894696n,132700Ki
2025-04-13T08:37:31Z,data-plane,istio-system,ztunnel-jmfmq,istio-proxy,47976n,1852Ki
2025-04-13T08:37:31Z,data-plane,service-mesh-benchmark,waypoint-855dfcf87c-vpncr,istio-proxy,398499479n,45296Ki
2025-04-13T08:37:32Z,control-plane,istio-system,istiod-76fc5bc774-n76zc,discovery,2469008n,68720Ki
2025-04-13T08:37:32Z,data-plane,istio-system,ztunnel-42djx,istio-proxy,167894696n,132700Ki
2025-04-13T08:37:32Z,data-plane,istio-system,ztunnel-jmfmq,istio-proxy,47976n,1852Ki
2025-04-13T08:37:32Z,data-plane,service-mesh-benchmark,waypoint-855dfcf87c-vpncr,istio-proxy,398499479n,45296Ki
2025-04-13T08:37:34Z,control-plane,istio-system,istiod-76fc5bc774-n76zc,discovery,2353646n,68720Ki
2025-04-13T08:37:34Z,data-plane,istio-system,ztunnel-42djx,istio-proxy,167894696n,132700Ki
2025-04-13T08:37:34Z,data-plane,istio-system,ztunnel-jmfmq,istio-proxy,47976n,1852Ki
2025-04-13T08:37:34Z,data-plane,service-mesh-benchmark,waypoint-855dfcf87c-vpncr,istio-proxy,398499479n,45296Ki
2025-04-13T08:37:35Z,control-plane,istio-system,istiod-76fc5bc774-n76zc,discovery,2353646n,68720Ki
2025-04-13T08:37:35Z,data-plane,istio-system,ztunnel-42djx,istio-proxy,167894696n,132700Ki
2025-04-13T08:37:35Z,data-plane,istio-system,ztunnel-jmfmq,istio-proxy,47976n,1852Ki
2025-04-13T08:37:35Z,data-plane,service-mesh-benchmark,waypoint-855dfcf87c-vpncr,istio-proxy,398499479n,45296Ki
2025-04-13T08:37:36Z,control-plane,istio-system,istiod-76fc5bc774-n76zc,discovery,2469008n,68720Ki
2025-04-13T08:37:36Z,data-plane,istio-system,ztunnel-42djx,istio-proxy,167894696n,132700Ki
2025-04-13T08:37:36Z,data-plane,istio-system,ztunnel-jmfmq,istio-proxy,47976n,1852Ki
2025-04-13T08:37:36Z,data-plane,service-mesh-benchmark,waypoint-855dfcf87c-vpncr,istio-proxy,398499479n,45296Ki
2025-04-13T08:37:37Z,control-plane,istio-system,istiod-76fc5bc774-n76zc,discovery,2469008n,68720Ki
2025-04-13T08:37:37Z,data-plane,istio-system,ztunnel-42djx,istio-proxy,167894696n,132700Ki
2025-04-13T08:37:37Z,data-plane,istio-system,ztunnel-jmfmq,istio-proxy,47976n,1852Ki
2025-04-13T08:37:37Z,data-plane,service-mesh-benchmark,waypoint-855dfcf87c-vpncr,istio-proxy,398499479n,45296Ki
2025-04-13T08:37:38Z,control-plane,istio-system,istiod-76fc5bc774-n76zc,discovery,2469008n,68720Ki
2025-04-13T08:37:38Z,data-plane,istio-system,ztunnel-42djx,istio-proxy,167894696n,132700Ki
2025-04-13T08:37:38Z,data-plane,istio-system,ztunnel-jmfmq,istio-proxy,47976n,1852Ki
2025-04-13T08:37:38Z,data-plane,service-mesh-benchmark,waypoint-855dfcf87c-vpncr,istio-proxy,398499479n,45296Ki
2025-04-13T08:37:40Z,control-plane,istio-system,istiod-76fc5bc774-n76zc,discovery,2353646n,68720Ki
2025-04-13T08:37:40Z,data-plane,istio-system,ztunnel-42djx,istio-proxy,167894696n,132700Ki
2025-04-13T08:37:40Z,data-plane,istio-system,ztunnel-jmfmq,istio-proxy,47976n,1852Ki
2025-04-13T08:37:40Z,data-plane,service-mesh-benchmark,waypoint-855dfcf87c-vpncr,istio-proxy,398499479n,45296Ki
2025-04-13T08:37:41Z,control-plane,istio-system,istiod-76fc5bc774-n76zc,discovery,2353646n,68720Ki
2025-04-13T08:37:41Z,data-plane,istio-system,ztunnel-42djx,istio-proxy,167894696n,132700Ki
2025-04-13T08:37:41Z,data-plane,istio-system,ztunnel-jmfmq,istio-proxy,47976n,1852Ki
2025-04-13T08:37:41Z,data-plane,service-mesh-benchmark,waypoint-855dfcf87c-vpncr,istio-proxy,398499479n,45296Ki
2025-04-13T08:37:42Z,control-plane,istio-system,istiod-76fc5bc774-n76zc,discovery,2353646n,68720Ki
2025-04-13T08:37:42Z,data-plane,istio-system,ztunnel-42djx,istio-proxy,167894696n,132700Ki
2025-04-13T08:37:42Z,data-plane,istio-system,ztunnel-jmfmq,istio-proxy,47976n,1852Ki
2025-04-13T08:37:42Z,data-plane,service-mesh-benchmark,waypoint-855dfcf87c-vpncr,istio-proxy,398499479n,45296Ki
2025-04-13T08:37:43Z,control-plane,istio-system,istiod-76fc5bc774-n76zc,discovery,2353646n,68720Ki
2025-04-13T08:37:43Z,data-plane,istio-system,ztunnel-42djx,istio-proxy,167894696n,132700Ki
2025-04-13T08:37:43Z,data-plane,istio-system,ztunnel-jmfmq,istio-proxy,47976n,1852Ki
2025-04-13T08:37:43Z,data-plane,service-mesh-benchmark,waypoint-855dfcf87c-vpncr,istio-proxy,398499479n,45296Ki
2025-04-13T08:37:44Z,control-plane,istio-system,istiod-76fc5bc774-n76zc,discovery,2353646n,68720Ki
2025-04-13T08:37:44Z,data-plane,istio-system,ztunnel-42djx,istio-proxy,167894696n,132700Ki
2025-04-13T08:37:44Z,data-plane,istio-system,ztunnel-jmfmq,istio-proxy,47976n,1852Ki
2025-04-13T08:37:44Z,data-plane,service-mesh-benchmark,waypoint-855dfcf87c-vpncr,istio-proxy,398499479n,45296Ki
2025-04-13T08:37:46Z,control-plane,istio-system,istiod-76fc5bc774-n76zc,discovery,2353646n,68720Ki
2025-04-13T08:37:46Z,data-plane,istio-system,ztunnel-42djx,istio-proxy,167894696n,132700Ki
2025-04-13T08:37:46Z,data-plane,istio-system,ztunnel-jmfmq,istio-proxy,47976n,1852Ki
2025-04-13T08:37:46Z,data-plane,service-mesh-benchmark,waypoint-855dfcf87c-vpncr,istio-proxy,398499479n,45296Ki
2025-04-13T08:37:47Z,control-plane,istio-system,istiod-76fc5bc774-n76zc,discovery,2353646n,68720Ki
2025-04-13T08:37:47Z,data-plane,istio-system,ztunnel-42djx,istio-proxy,167894696n,132700Ki
2025-04-13T08:37:47Z,data-plane,istio-system,ztunnel-jmfmq,istio-proxy,47976n,1852Ki
2025-04-13T08:37:47Z,data-plane,service-mesh-benchmark,waypoint-855dfcf87c-vpncr,istio-proxy,398499479n,45296Ki
2025-04-13T08:37:48Z,control-plane,istio-system,istiod-76fc5bc774-n76zc,discovery,1914330n,68720Ki
2025-04-13T08:37:48Z,data-plane,istio-system,ztunnel-42djx,istio-proxy,352002778n,133020Ki
2025-04-13T08:37:48Z,data-plane,istio-system,ztunnel-jmfmq,istio-proxy,50658n,1852Ki
2025-04-13T08:37:48Z,data-plane,service-mesh-benchmark,waypoint-855dfcf87c-vpncr,istio-proxy,617245466n,45484Ki
2025-04-13T08:37:49Z,control-plane,istio-system,istiod-76fc5bc774-n76zc,discovery,1914330n,68720Ki
2025-04-13T08:37:49Z,data-plane,istio-system,ztunnel-42djx,istio-proxy,352002778n,133020Ki
2025-04-13T08:37:49Z,data-plane,istio-system,ztunnel-jmfmq,istio-proxy,50658n,1852Ki
2025-04-13T08:37:49Z,data-plane,service-mesh-benchmark,waypoint-855dfcf87c-vpncr,istio-proxy,617245466n,45484Ki
2025-04-13T08:37:50Z,control-plane,istio-system,istiod-76fc5bc774-n76zc,discovery,1914330n,68720Ki
2025-04-13T08:37:50Z,data-plane,istio-system,ztunnel-42djx,istio-proxy,352002778n,133020Ki
