timestamp,namespace,pod,container,cpu(n),memory(Ki)
2025-04-08T16:43:29Z,istio-system,istiod-76fc5bc774-n76zc,discovery,1988204n,62892Ki
2025-04-08T16:43:29Z,istio-system,ztunnel-42djx,istio-proxy,837126732n,67720Ki
2025-04-08T16:43:29Z,istio-system,ztunnel-jmfmq,istio-proxy,60007n,1676Ki
2025-04-08T16:43:29Z,service-mesh-benchmark,waypoint-855dfcf87c-bdgvn,istio-proxy,1995459205n,228124Ki
2025-04-08T16:43:31Z,istio-system,istiod-76fc5bc774-n76zc,discovery,1988204n,62892Ki
2025-04-08T16:43:31Z,istio-system,ztunnel-42djx,istio-proxy,841292459n,67720Ki
2025-04-08T16:43:31Z,istio-system,ztunnel-jmfmq,istio-proxy,60007n,1676Ki
2025-04-08T16:43:31Z,service-mesh-benchmark,waypoint-855dfcf87c-bdgvn,istio-proxy,1995459205n,228124Ki
2025-04-08T16:43:32Z,istio-system,istiod-76fc5bc774-n76zc,discovery,1988204n,62892Ki
2025-04-08T16:43:32Z,istio-system,ztunnel-42djx,istio-proxy,837126732n,67720Ki
2025-04-08T16:43:32Z,istio-system,ztunnel-jmfmq,istio-proxy,60007n,1676Ki
2025-04-08T16:43:32Z,service-mesh-benchmark,waypoint-855dfcf87c-bdgvn,istio-proxy,1995459205n,228124Ki
2025-04-08T16:43:33Z,istio-system,istiod-76fc5bc774-n76zc,discovery,1988204n,62892Ki
2025-04-08T16:43:33Z,istio-system,ztunnel-42djx,istio-proxy,841292459n,67720Ki
2025-04-08T16:43:33Z,istio-system,ztunnel-jmfmq,istio-proxy,60007n,1676Ki
2025-04-08T16:43:33Z,service-mesh-benchmark,waypoint-855dfcf87c-bdgvn,istio-proxy,1995459205n,228124Ki
2025-04-08T16:43:34Z,istio-system,istiod-76fc5bc774-n76zc,discovery,1988204n,62892Ki
2025-04-08T16:43:34Z,istio-system,ztunnel-42djx,istio-proxy,841292459n,67720Ki
2025-04-08T16:43:34Z,istio-system,ztunnel-jmfmq,istio-proxy,60007n,1676Ki
2025-04-08T16:43:34Z,service-mesh-benchmark,waypoint-855dfcf87c-bdgvn,istio-proxy,1995459205n,228124Ki
2025-04-08T16:43:35Z,istio-system,istiod-76fc5bc774-n76zc,discovery,1988204n,62892Ki
2025-04-08T16:43:35Z,istio-system,ztunnel-42djx,istio-proxy,841292459n,67720Ki
2025-04-08T16:43:35Z,istio-system,ztunnel-jmfmq,istio-proxy,60007n,1676Ki
2025-04-08T16:43:35Z,service-mesh-benchmark,waypoint-855dfcf87c-bdgvn,istio-proxy,1995459205n,228124Ki
2025-04-08T16:43:37Z,istio-system,istiod-76fc5bc774-n76zc,discovery,1988204n,62892Ki
2025-04-08T16:43:37Z,istio-system,ztunnel-42djx,istio-proxy,841292459n,67720Ki
2025-04-08T16:43:37Z,istio-system,ztunnel-jmfmq,istio-proxy,60007n,1676Ki
2025-04-08T16:43:37Z,service-mesh-benchmark,waypoint-855dfcf87c-bdgvn,istio-proxy,1995459205n,228124Ki
2025-04-08T16:43:38Z,istio-system,istiod-76fc5bc774-n76zc,discovery,1988204n,62892Ki
2025-04-08T16:43:38Z,istio-system,ztunnel-42djx,istio-proxy,841292459n,67720Ki
2025-04-08T16:43:38Z,istio-system,ztunnel-jmfmq,istio-proxy,60007n,1676Ki
2025-04-08T16:43:38Z,service-mesh-benchmark,waypoint-855dfcf87c-bdgvn,istio-proxy,1995459205n,228124Ki
2025-04-08T16:43:39Z,istio-system,istiod-76fc5bc774-n76zc,discovery,1988204n,62892Ki
2025-04-08T16:43:39Z,istio-system,ztunnel-42djx,istio-proxy,837126732n,67720Ki
2025-04-08T16:43:39Z,istio-system,ztunnel-jmfmq,istio-proxy,60007n,1676Ki
2025-04-08T16:43:39Z,service-mesh-benchmark,waypoint-855dfcf87c-bdgvn,istio-proxy,1995459205n,228124Ki
2025-04-08T16:43:40Z,istio-system,istiod-76fc5bc774-n76zc,discovery,1988204n,62892Ki
2025-04-08T16:43:40Z,istio-system,ztunnel-42djx,istio-proxy,841292459n,67720Ki
2025-04-08T16:43:40Z,istio-system,ztunnel-jmfmq,istio-proxy,60007n,1676Ki
2025-04-08T16:43:40Z,service-mesh-benchmark,waypoint-855dfcf87c-bdgvn,istio-proxy,1995459205n,228124Ki
2025-04-08T16:43:42Z,istio-system,istiod-76fc5bc774-n76zc,discovery,1988204n,62892Ki
2025-04-08T16:43:42Z,istio-system,ztunnel-42djx,istio-proxy,841292459n,67720Ki
2025-04-08T16:43:42Z,istio-system,ztunnel-jmfmq,istio-proxy,60007n,1676Ki
2025-04-08T16:43:42Z,service-mesh-benchmark,waypoint-855dfcf87c-bdgvn,istio-proxy,1995459205n,228124Ki
2025-04-08T16:43:43Z,istio-system,istiod-76fc5bc774-n76zc,discovery,1988204n,62892Ki
2025-04-08T16:43:43Z,istio-system,ztunnel-42djx,istio-proxy,841292459n,67720Ki
2025-04-08T16:43:43Z,istio-system,ztunnel-jmfmq,istio-proxy,60007n,1676Ki
2025-04-08T16:43:43Z,service-mesh-benchmark,waypoint-855dfcf87c-bdgvn,istio-proxy,1995459205n,228124Ki
2025-04-08T16:43:44Z,istio-system,istiod-76fc5bc774-n76zc,discovery,1988204n,62892Ki
2025-04-08T16:43:44Z,istio-system,ztunnel-42djx,istio-proxy,841292459n,67720Ki
2025-04-08T16:43:44Z,istio-system,ztunnel-jmfmq,istio-proxy,60007n,1676Ki
2025-04-08T16:43:44Z,service-mesh-benchmark,waypoint-855dfcf87c-bdgvn,istio-proxy,1995459205n,228124Ki
2025-04-08T16:43:45Z,istio-system,istiod-76fc5bc774-n76zc,discovery,1988204n,62892Ki
2025-04-08T16:43:45Z,istio-system,ztunnel-42djx,istio-proxy,837126732n,67720Ki
2025-04-08T16:43:45Z,istio-system,ztunnel-jmfmq,istio-proxy,60007n,1676Ki
2025-04-08T16:43:45Z,service-mesh-benchmark,waypoint-855dfcf87c-bdgvn,istio-proxy,1995459205n,228124Ki
2025-04-08T16:43:46Z,istio-system,istiod-76fc5bc774-n76zc,discovery,1988204n,62892Ki
2025-04-08T16:43:46Z,istio-system,ztunnel-42djx,istio-proxy,837126732n,67720Ki
2025-04-08T16:43:46Z,istio-system,ztunnel-jmfmq,istio-proxy,60007n,1676Ki
2025-04-08T16:43:46Z,service-mesh-benchmark,waypoint-855dfcf87c-bdgvn,istio-proxy,1995459205n,228124Ki
2025-04-08T16:43:48Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2752667n,62960Ki
2025-04-08T16:43:48Z,istio-system,ztunnel-42djx,istio-proxy,650616572n,55020Ki
2025-04-08T16:43:48Z,istio-system,ztunnel-jmfmq,istio-proxy,54863n,1676Ki
2025-04-08T16:43:48Z,service-mesh-benchmark,waypoint-855dfcf87c-bdgvn,istio-proxy,1528336174n,226508Ki
2025-04-08T16:43:49Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2752667n,62960Ki
2025-04-08T16:43:49Z,istio-system,ztunnel-42djx,istio-proxy,650616572n,55020Ki
2025-04-08T16:43:49Z,istio-system,ztunnel-jmfmq,istio-proxy,54863n,1676Ki
2025-04-08T16:43:49Z,service-mesh-benchmark,waypoint-855dfcf87c-bdgvn,istio-proxy,1528336174n,226508Ki
2025-04-08T16:43:50Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2752667n,62960Ki
2025-04-08T16:43:50Z,istio-system,ztunnel-42djx,istio-proxy,650616572n,55020Ki
2025-04-08T16:43:50Z,istio-system,ztunnel-jmfmq,istio-proxy,54863n,1676Ki
2025-04-08T16:43:50Z,service-mesh-benchmark,waypoint-855dfcf87c-bdgvn,istio-proxy,1528336174n,226508Ki
2025-04-08T16:43:51Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2752667n,62960Ki
2025-04-08T16:43:51Z,istio-system,ztunnel-42djx,istio-proxy,650616572n,55020Ki
2025-04-08T16:43:51Z,istio-system,ztunnel-jmfmq,istio-proxy,54863n,1676Ki
