timestamp,namespace,pod,container,cpu(n),memory(Ki)
2025-04-08T04:12:33Z,linkerd,linkerd-destination-79d95c556-z2mvn,destination,1461617n,21864Ki
2025-04-08T04:12:33Z,linkerd,linkerd-destination-79d95c556-z2mvn,policy,397492n,4020Ki
2025-04-08T04:12:33Z,linkerd,linkerd-destination-79d95c556-z2mvn,linkerd-proxy,673151n,12628Ki
2025-04-08T04:12:33Z,linkerd,linkerd-destination-79d95c556-z2mvn,sp-validator,97781n,15304Ki
2025-04-08T04:12:33Z,linkerd,linkerd-identity-8695ff89dc-6pq28,identity,340174n,15880Ki
2025-04-08T04:12:33Z,linkerd,linkerd-identity-8695ff89dc-6pq28,linkerd-proxy,410446n,11816Ki
2025-04-08T04:12:33Z,linkerd,linkerd-proxy-injector-5b4cfffbb6-9bjxj,proxy-injector,1066113n,21800Ki
2025-04-08T04:12:33Z,linkerd,linkerd-proxy-injector-5b4cfffbb6-9bjxj,linkerd-proxy,323124n,11788Ki
2025-04-08T04:12:33Z,service-mesh-benchmark,fortio-server-5c7c9c9dc-82tv2,linkerd-proxy,387165161n,21472Ki
2025-04-08T04:12:35Z,linkerd,linkerd-destination-79d95c556-z2mvn,destination,1461617n,21864Ki
2025-04-08T04:12:35Z,linkerd,linkerd-destination-79d95c556-z2mvn,policy,397492n,4020Ki
2025-04-08T04:12:35Z,linkerd,linkerd-destination-79d95c556-z2mvn,linkerd-proxy,673151n,12628Ki
2025-04-08T04:12:35Z,linkerd,linkerd-destination-79d95c556-z2mvn,sp-validator,97781n,15304Ki
2025-04-08T04:12:35Z,linkerd,linkerd-identity-8695ff89dc-6pq28,identity,340174n,15880Ki
2025-04-08T04:12:35Z,linkerd,linkerd-identity-8695ff89dc-6pq28,linkerd-proxy,410446n,11816Ki
2025-04-08T04:12:35Z,linkerd,linkerd-proxy-injector-5b4cfffbb6-9bjxj,proxy-injector,1066113n,21800Ki
2025-04-08T04:12:35Z,linkerd,linkerd-proxy-injector-5b4cfffbb6-9bjxj,linkerd-proxy,323124n,11788Ki
2025-04-08T04:12:35Z,service-mesh-benchmark,fortio-server-5c7c9c9dc-82tv2,linkerd-proxy,387165161n,21472Ki
2025-04-08T04:12:36Z,linkerd,linkerd-destination-79d95c556-z2mvn,destination,1461617n,21864Ki
2025-04-08T04:12:36Z,linkerd,linkerd-destination-79d95c556-z2mvn,policy,397492n,4020Ki
2025-04-08T04:12:36Z,linkerd,linkerd-destination-79d95c556-z2mvn,linkerd-proxy,673151n,12628Ki
2025-04-08T04:12:36Z,linkerd,linkerd-destination-79d95c556-z2mvn,sp-validator,97781n,15304Ki
2025-04-08T04:12:36Z,linkerd,linkerd-identity-8695ff89dc-6pq28,identity,340174n,15880Ki
2025-04-08T04:12:36Z,linkerd,linkerd-identity-8695ff89dc-6pq28,linkerd-proxy,410446n,11816Ki
2025-04-08T04:12:36Z,linkerd,linkerd-proxy-injector-5b4cfffbb6-9bjxj,proxy-injector,1066113n,21800Ki
2025-04-08T04:12:36Z,linkerd,linkerd-proxy-injector-5b4cfffbb6-9bjxj,linkerd-proxy,323124n,11788Ki
2025-04-08T04:12:36Z,service-mesh-benchmark,fortio-server-5c7c9c9dc-82tv2,linkerd-proxy,387165161n,21472Ki
2025-04-08T04:12:37Z,linkerd,linkerd-destination-79d95c556-z2mvn,destination,1461617n,21864Ki
2025-04-08T04:12:37Z,linkerd,linkerd-destination-79d95c556-z2mvn,policy,397492n,4020Ki
2025-04-08T04:12:37Z,linkerd,linkerd-destination-79d95c556-z2mvn,linkerd-proxy,673151n,12628Ki
2025-04-08T04:12:37Z,linkerd,linkerd-destination-79d95c556-z2mvn,sp-validator,97781n,15304Ki
2025-04-08T04:12:37Z,linkerd,linkerd-identity-8695ff89dc-6pq28,identity,340174n,15880Ki
2025-04-08T04:12:37Z,linkerd,linkerd-identity-8695ff89dc-6pq28,linkerd-proxy,410446n,11816Ki
2025-04-08T04:12:37Z,linkerd,linkerd-proxy-injector-5b4cfffbb6-9bjxj,proxy-injector,1066113n,21800Ki
2025-04-08T04:12:37Z,linkerd,linkerd-proxy-injector-5b4cfffbb6-9bjxj,linkerd-proxy,323124n,11788Ki
2025-04-08T04:12:37Z,service-mesh-benchmark,fortio-server-5c7c9c9dc-82tv2,linkerd-proxy,387165161n,21472Ki
