timestamp,namespace,pod,container,cpu(n),memory(Ki)
2025-04-08T16:52:18Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2523813n,61024Ki
2025-04-08T16:52:18Z,istio-system,ztunnel-42djx,istio-proxy,842240698n,72288Ki
2025-04-08T16:52:18Z,istio-system,ztunnel-jmfmq,istio-proxy,51543n,1676Ki
2025-04-08T16:52:18Z,service-mesh-benchmark,waypoint-855dfcf87c-bdgvn,istio-proxy,1995968939n,234416Ki
2025-04-08T16:52:19Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2523813n,61024Ki
2025-04-08T16:52:19Z,istio-system,ztunnel-42djx,istio-proxy,842240698n,72288Ki
2025-04-08T16:52:19Z,istio-system,ztunnel-jmfmq,istio-proxy,51543n,1676Ki
2025-04-08T16:52:19Z,service-mesh-benchmark,waypoint-855dfcf87c-bdgvn,istio-proxy,1995968939n,234416Ki
2025-04-08T16:52:21Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2515048n,61028Ki
2025-04-08T16:52:21Z,istio-system,ztunnel-42djx,istio-proxy,842240698n,72288Ki
2025-04-08T16:52:21Z,istio-system,ztunnel-jmfmq,istio-proxy,51543n,1676Ki
2025-04-08T16:52:21Z,service-mesh-benchmark,waypoint-855dfcf87c-bdgvn,istio-proxy,1995968939n,234416Ki
2025-04-08T16:52:22Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2523813n,61024Ki
2025-04-08T16:52:22Z,istio-system,ztunnel-42djx,istio-proxy,842240698n,72288Ki
2025-04-08T16:52:22Z,istio-system,ztunnel-jmfmq,istio-proxy,51543n,1676Ki
2025-04-08T16:52:22Z,service-mesh-benchmark,waypoint-855dfcf87c-bdgvn,istio-proxy,1995968939n,234416Ki
2025-04-08T16:52:23Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2515048n,61028Ki
2025-04-08T16:52:23Z,istio-system,ztunnel-42djx,istio-proxy,842240698n,72288Ki
2025-04-08T16:52:23Z,istio-system,ztunnel-jmfmq,istio-proxy,51543n,1676Ki
2025-04-08T16:52:23Z,service-mesh-benchmark,waypoint-855dfcf87c-bdgvn,istio-proxy,1995968939n,234416Ki
2025-04-08T16:52:24Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2523813n,61024Ki
2025-04-08T16:52:24Z,istio-system,ztunnel-42djx,istio-proxy,842240698n,72288Ki
2025-04-08T16:52:24Z,istio-system,ztunnel-jmfmq,istio-proxy,51543n,1676Ki
2025-04-08T16:52:24Z,service-mesh-benchmark,waypoint-855dfcf87c-bdgvn,istio-proxy,1995968939n,234416Ki
2025-04-08T16:52:25Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2515048n,61028Ki
2025-04-08T16:52:25Z,istio-system,ztunnel-42djx,istio-proxy,842240698n,72288Ki
2025-04-08T16:52:25Z,istio-system,ztunnel-jmfmq,istio-proxy,51543n,1676Ki
2025-04-08T16:52:25Z,service-mesh-benchmark,waypoint-855dfcf87c-bdgvn,istio-proxy,1995968939n,234416Ki
2025-04-08T16:52:27Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2515048n,61028Ki
2025-04-08T16:52:27Z,istio-system,ztunnel-42djx,istio-proxy,842240698n,72288Ki
2025-04-08T16:52:27Z,istio-system,ztunnel-jmfmq,istio-proxy,51543n,1676Ki
2025-04-08T16:52:27Z,service-mesh-benchmark,waypoint-855dfcf87c-bdgvn,istio-proxy,1995968939n,234416Ki
2025-04-08T16:52:28Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2515048n,61028Ki
2025-04-08T16:52:28Z,istio-system,ztunnel-42djx,istio-proxy,842240698n,72288Ki
2025-04-08T16:52:28Z,istio-system,ztunnel-jmfmq,istio-proxy,51543n,1676Ki
2025-04-08T16:52:28Z,service-mesh-benchmark,waypoint-855dfcf87c-bdgvn,istio-proxy,1995968939n,234416Ki
2025-04-08T16:52:29Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2523813n,61024Ki
2025-04-08T16:52:29Z,istio-system,ztunnel-42djx,istio-proxy,842240698n,72288Ki
2025-04-08T16:52:29Z,istio-system,ztunnel-jmfmq,istio-proxy,51543n,1676Ki
2025-04-08T16:52:29Z,service-mesh-benchmark,waypoint-855dfcf87c-bdgvn,istio-proxy,1995968939n,234416Ki
2025-04-08T16:52:30Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2523813n,61024Ki
2025-04-08T16:52:30Z,istio-system,ztunnel-42djx,istio-proxy,842240698n,72288Ki
2025-04-08T16:52:30Z,istio-system,ztunnel-jmfmq,istio-proxy,51543n,1676Ki
2025-04-08T16:52:30Z,service-mesh-benchmark,waypoint-855dfcf87c-bdgvn,istio-proxy,1995968939n,234416Ki
2025-04-08T16:52:31Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2515048n,61028Ki
2025-04-08T16:52:31Z,istio-system,ztunnel-42djx,istio-proxy,842240698n,72288Ki
2025-04-08T16:52:31Z,istio-system,ztunnel-jmfmq,istio-proxy,51543n,1676Ki
2025-04-08T16:52:31Z,service-mesh-benchmark,waypoint-855dfcf87c-bdgvn,istio-proxy,1995968939n,234416Ki
2025-04-08T16:52:33Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2523813n,61024Ki
2025-04-08T16:52:33Z,istio-system,ztunnel-42djx,istio-proxy,842240698n,72288Ki
2025-04-08T16:52:33Z,istio-system,ztunnel-jmfmq,istio-proxy,51543n,1676Ki
2025-04-08T16:52:33Z,service-mesh-benchmark,waypoint-855dfcf87c-bdgvn,istio-proxy,1995968939n,234416Ki
2025-04-08T16:52:34Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2523813n,61024Ki
2025-04-08T16:52:34Z,istio-system,ztunnel-42djx,istio-proxy,842240698n,72288Ki
2025-04-08T16:52:34Z,istio-system,ztunnel-jmfmq,istio-proxy,51543n,1676Ki
2025-04-08T16:52:34Z,service-mesh-benchmark,waypoint-855dfcf87c-bdgvn,istio-proxy,1995968939n,234416Ki
2025-04-08T16:52:35Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2515048n,61028Ki
2025-04-08T16:52:35Z,istio-system,ztunnel-42djx,istio-proxy,842240698n,72288Ki
2025-04-08T16:52:35Z,istio-system,ztunnel-jmfmq,istio-proxy,51543n,1676Ki
2025-04-08T16:52:35Z,service-mesh-benchmark,waypoint-855dfcf87c-bdgvn,istio-proxy,1995968939n,234416Ki
2025-04-08T16:52:36Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2523813n,61024Ki
2025-04-08T16:52:36Z,istio-system,ztunnel-42djx,istio-proxy,842240698n,72288Ki
2025-04-08T16:52:36Z,istio-system,ztunnel-jmfmq,istio-proxy,51543n,1676Ki
2025-04-08T16:52:36Z,service-mesh-benchmark,waypoint-855dfcf87c-bdgvn,istio-proxy,1995968939n,234416Ki
2025-04-08T16:52:37Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2523813n,61024Ki
