timestamp,namespace,pod,container,cpu(n),memory(Ki)
2025-04-08T04:14:45Z,linkerd,linkerd-destination-79d95c556-z2mvn,destination,1171045n,21864Ki
2025-04-08T04:14:45Z,linkerd,linkerd-destination-79d95c556-z2mvn,policy,243311n,3980Ki
2025-04-08T04:14:45Z,linkerd,linkerd-destination-79d95c556-z2mvn,linkerd-proxy,616314n,12600Ki
2025-04-08T04:14:45Z,linkerd,linkerd-destination-79d95c556-z2mvn,sp-validator,109227n,15308Ki
2025-04-08T04:14:45Z,linkerd,linkerd-identity-8695ff89dc-6pq28,identity,256827n,15876Ki
2025-04-08T04:14:45Z,linkerd,linkerd-identity-8695ff89dc-6pq28,linkerd-proxy,349977n,11816Ki
2025-04-08T04:14:45Z,linkerd,linkerd-proxy-injector-5b4cfffbb6-9bjxj,proxy-injector,307132n,21792Ki
2025-04-08T04:14:45Z,linkerd,linkerd-proxy-injector-5b4cfffbb6-9bjxj,linkerd-proxy,336072n,11784Ki
2025-04-08T04:14:45Z,service-mesh-benchmark,fortio-server-5c7c9c9dc-82tv2,linkerd-proxy,41595816n,26052Ki
2025-04-08T04:14:46Z,linkerd,linkerd-destination-79d95c556-z2mvn,destination,1171045n,21864Ki
2025-04-08T04:14:46Z,linkerd,linkerd-destination-79d95c556-z2mvn,policy,243311n,3980Ki
2025-04-08T04:14:46Z,linkerd,linkerd-destination-79d95c556-z2mvn,linkerd-proxy,616314n,12600Ki
2025-04-08T04:14:46Z,linkerd,linkerd-destination-79d95c556-z2mvn,sp-validator,109227n,15308Ki
2025-04-08T04:14:46Z,linkerd,linkerd-identity-8695ff89dc-6pq28,identity,256827n,15876Ki
2025-04-08T04:14:46Z,linkerd,linkerd-identity-8695ff89dc-6pq28,linkerd-proxy,349977n,11816Ki
2025-04-08T04:14:46Z,linkerd,linkerd-proxy-injector-5b4cfffbb6-9bjxj,proxy-injector,307132n,21792Ki
2025-04-08T04:14:46Z,linkerd,linkerd-proxy-injector-5b4cfffbb6-9bjxj,linkerd-proxy,336072n,11784Ki
2025-04-08T04:14:46Z,service-mesh-benchmark,fortio-server-5c7c9c9dc-82tv2,linkerd-proxy,41595816n,26052Ki
2025-04-08T04:14:48Z,linkerd,linkerd-destination-79d95c556-z2mvn,destination,1171045n,21864Ki
2025-04-08T04:14:48Z,linkerd,linkerd-destination-79d95c556-z2mvn,policy,243311n,3980Ki
2025-04-08T04:14:48Z,linkerd,linkerd-destination-79d95c556-z2mvn,linkerd-proxy,616314n,12600Ki
2025-04-08T04:14:48Z,linkerd,linkerd-destination-79d95c556-z2mvn,sp-validator,109227n,15308Ki
2025-04-08T04:14:48Z,linkerd,linkerd-identity-8695ff89dc-6pq28,identity,256827n,15876Ki
2025-04-08T04:14:48Z,linkerd,linkerd-identity-8695ff89dc-6pq28,linkerd-proxy,349977n,11816Ki
2025-04-08T04:14:48Z,linkerd,linkerd-proxy-injector-5b4cfffbb6-9bjxj,proxy-injector,307132n,21792Ki
2025-04-08T04:14:48Z,linkerd,linkerd-proxy-injector-5b4cfffbb6-9bjxj,linkerd-proxy,336072n,11784Ki
2025-04-08T04:14:48Z,service-mesh-benchmark,fortio-server-5c7c9c9dc-82tv2,linkerd-proxy,41595816n,26052Ki
2025-04-08T04:14:49Z,linkerd,linkerd-destination-79d95c556-z2mvn,destination,1171045n,21864Ki
2025-04-08T04:14:49Z,linkerd,linkerd-destination-79d95c556-z2mvn,policy,243311n,3980Ki
2025-04-08T04:14:49Z,linkerd,linkerd-destination-79d95c556-z2mvn,linkerd-proxy,616314n,12600Ki
2025-04-08T04:14:49Z,linkerd,linkerd-destination-79d95c556-z2mvn,sp-validator,109227n,15308Ki
2025-04-08T04:14:49Z,linkerd,linkerd-identity-8695ff89dc-6pq28,identity,256827n,15876Ki
