timestamp,group,namespace,pod,container,cpu(n),memory(Ki)
2025-04-13T08:32:22Z,control-plane,istio-system,istiod-76fc5bc774-n76zc,discovery,1954119n,68720Ki
2025-04-13T08:32:22Z,data-plane,istio-system,ztunnel-42djx,istio-proxy,581434893n,133136Ki
2025-04-13T08:32:22Z,data-plane,istio-system,ztunnel-jmfmq,istio-proxy,49690n,1856Ki
2025-04-13T08:32:22Z,data-plane,service-mesh-benchmark,waypoint-855dfcf87c-vpncr,istio-proxy,996412039n,45612Ki
2025-04-13T08:32:23Z,control-plane,istio-system,istiod-76fc5bc774-n76zc,discovery,1954119n,68720Ki
2025-04-13T08:32:23Z,data-plane,istio-system,ztunnel-42djx,istio-proxy,581434893n,133136Ki
2025-04-13T08:32:23Z,data-plane,istio-system,ztunnel-jmfmq,istio-proxy,49690n,1856Ki
2025-04-13T08:32:23Z,data-plane,service-mesh-benchmark,waypoint-855dfcf87c-vpncr,istio-proxy,996412039n,45612Ki
2025-04-13T08:32:24Z,control-plane,istio-system,istiod-76fc5bc774-n76zc,discovery,2009721n,68716Ki
2025-04-13T08:32:24Z,data-plane,istio-system,ztunnel-42djx,istio-proxy,581434893n,133136Ki
2025-04-13T08:32:24Z,data-plane,istio-system,ztunnel-jmfmq,istio-proxy,49690n,1856Ki
2025-04-13T08:32:24Z,data-plane,service-mesh-benchmark,waypoint-855dfcf87c-vpncr,istio-proxy,995990112n,45516Ki
2025-04-13T08:32:25Z,control-plane,istio-system,istiod-76fc5bc774-n76zc,discovery,1954119n,68720Ki
2025-04-13T08:32:25Z,data-plane,istio-system,ztunnel-42djx,istio-proxy,581434893n,133136Ki
2025-04-13T08:32:25Z,data-plane,istio-system,ztunnel-jmfmq,istio-proxy,49690n,1856Ki
2025-04-13T08:32:25Z,data-plane,service-mesh-benchmark,waypoint-855dfcf87c-vpncr,istio-proxy,996412039n,45612Ki
2025-04-13T08:32:27Z,control-plane,istio-system,istiod-76fc5bc774-n76zc,discovery,2009721n,68716Ki
