timestamp,namespace,pod,container,cpu(n),memory(Ki)
2025-04-08T04:23:01Z,istio-system,istiod-76fc5bc774-69vgl,discovery,1701759n,65500Ki
2025-04-08T04:23:01Z,istio-system,ztunnel-ffwn7,istio-proxy,51019n,1888Ki
2025-04-08T04:23:01Z,istio-system,ztunnel-lnnfr,istio-proxy,174951353n,11676Ki
2025-04-08T04:23:01Z,service-mesh-benchmark,waypoint-855dfcf87c-dz5ml,istio-proxy,149086194n,53632Ki
2025-04-08T04:23:02Z,istio-system,istiod-76fc5bc774-69vgl,discovery,1701759n,65500Ki
2025-04-08T04:23:02Z,istio-system,ztunnel-ffwn7,istio-proxy,51019n,1888Ki
2025-04-08T04:23:02Z,istio-system,ztunnel-lnnfr,istio-proxy,174951353n,11676Ki
2025-04-08T04:23:02Z,service-mesh-benchmark,waypoint-855dfcf87c-dz5ml,istio-proxy,149086194n,53632Ki
2025-04-08T04:23:03Z,istio-system,istiod-76fc5bc774-69vgl,discovery,1636500n,65496Ki
2025-04-08T04:23:03Z,istio-system,ztunnel-ffwn7,istio-proxy,51019n,1888Ki
2025-04-08T04:23:03Z,istio-system,ztunnel-lnnfr,istio-proxy,174951353n,11676Ki
2025-04-08T04:23:03Z,service-mesh-benchmark,waypoint-855dfcf87c-dz5ml,istio-proxy,149086194n,53632Ki
2025-04-08T04:23:05Z,istio-system,istiod-76fc5bc774-69vgl,discovery,1701759n,65500Ki
2025-04-08T04:23:05Z,istio-system,ztunnel-ffwn7,istio-proxy,51019n,1888Ki
2025-04-08T04:23:05Z,istio-system,ztunnel-lnnfr,istio-proxy,174951353n,11676Ki
2025-04-08T04:23:05Z,service-mesh-benchmark,waypoint-855dfcf87c-dz5ml,istio-proxy,149086194n,53632Ki
2025-04-08T04:23:06Z,istio-system,istiod-76fc5bc774-69vgl,discovery,1701759n,65500Ki
2025-04-08T04:23:06Z,istio-system,ztunnel-ffwn7,istio-proxy,51019n,1888Ki
2025-04-08T04:23:06Z,istio-system,ztunnel-lnnfr,istio-proxy,174951353n,11676Ki
2025-04-08T04:23:06Z,service-mesh-benchmark,waypoint-855dfcf87c-dz5ml,istio-proxy,149086194n,53632Ki
2025-04-08T04:23:07Z,istio-system,istiod-76fc5bc774-69vgl,discovery,1701759n,65500Ki
2025-04-08T04:23:07Z,istio-system,ztunnel-ffwn7,istio-proxy,51019n,1888Ki
2025-04-08T04:23:07Z,istio-system,ztunnel-lnnfr,istio-proxy,174951353n,11676Ki
2025-04-08T04:23:07Z,service-mesh-benchmark,waypoint-855dfcf87c-dz5ml,istio-proxy,149086194n,53632Ki
2025-04-08T04:23:08Z,istio-system,istiod-76fc5bc774-69vgl,discovery,1636500n,65496Ki
2025-04-08T04:23:08Z,istio-system,ztunnel-ffwn7,istio-proxy,51019n,1888Ki
2025-04-08T04:23:08Z,istio-system,ztunnel-lnnfr,istio-proxy,174951353n,11676Ki
2025-04-08T04:23:08Z,service-mesh-benchmark,waypoint-855dfcf87c-dz5ml,istio-proxy,149086194n,53632Ki
2025-04-08T04:23:09Z,istio-system,istiod-76fc5bc774-69vgl,discovery,1636500n,65496Ki
2025-04-08T04:23:09Z,istio-system,ztunnel-ffwn7,istio-proxy,51019n,1888Ki
2025-04-08T04:23:09Z,istio-system,ztunnel-lnnfr,istio-proxy,174951353n,11676Ki
2025-04-08T04:23:09Z,service-mesh-benchmark,waypoint-855dfcf87c-dz5ml,istio-proxy,149086194n,53632Ki
