timestamp,namespace,pod,container,cpu(n),memory(Ki)
2025-04-11T04:38:47Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,destination,1451777n,24596Ki
2025-04-11T04:38:47Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,policy,326980n,4940Ki
2025-04-11T04:38:47Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,linkerd-proxy,686103n,14Mi
2025-04-11T04:38:47Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,sp-validator,216689n,20280Ki
2025-04-11T04:38:47Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,identity,171468n,17488Ki
2025-04-11T04:38:47Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,linkerd-proxy,411190n,11860Ki
2025-04-11T04:38:47Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,proxy-injector,387721n,24936Ki
2025-04-11T04:38:47Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,linkerd-proxy,386805n,11776Ki
2025-04-11T04:38:47Z,service-mesh-benchmark,fortio-client-cc4d5bfd8-9b772,linkerd-proxy,903606497n,22172Ki
2025-04-11T04:38:47Z,service-mesh-benchmark,fortio-server-57d7fc86d-gk69s,linkerd-proxy,716054860n,25848Ki
2025-04-11T04:38:48Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,destination,1451777n,24596Ki
2025-04-11T04:38:48Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,policy,326980n,4940Ki
2025-04-11T04:38:48Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,linkerd-proxy,686103n,14Mi
2025-04-11T04:38:48Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,sp-validator,216689n,20280Ki
2025-04-11T04:38:48Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,identity,171468n,17488Ki
2025-04-11T04:38:48Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,linkerd-proxy,411190n,11860Ki
2025-04-11T04:38:48Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,proxy-injector,387721n,24936Ki
2025-04-11T04:38:48Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,linkerd-proxy,386805n,11776Ki
2025-04-11T04:38:48Z,service-mesh-benchmark,fortio-client-cc4d5bfd8-9b772,linkerd-proxy,903606497n,22172Ki
2025-04-11T04:38:48Z,service-mesh-benchmark,fortio-server-57d7fc86d-gk69s,linkerd-proxy,716054860n,25848Ki
2025-04-11T04:38:50Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,destination,1451777n,24596Ki
2025-04-11T04:38:50Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,policy,326980n,4940Ki
2025-04-11T04:38:50Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,linkerd-proxy,686103n,14Mi
2025-04-11T04:38:50Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,sp-validator,216689n,20280Ki
2025-04-11T04:38:50Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,identity,171468n,17488Ki
2025-04-11T04:38:50Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,linkerd-proxy,411190n,11860Ki
2025-04-11T04:38:50Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,proxy-injector,387721n,24936Ki
2025-04-11T04:38:50Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,linkerd-proxy,386805n,11776Ki
2025-04-11T04:38:50Z,service-mesh-benchmark,fortio-client-cc4d5bfd8-9b772,linkerd-proxy,898204029n,22172Ki
2025-04-11T04:38:50Z,service-mesh-benchmark,fortio-server-57d7fc86d-gk69s,linkerd-proxy,716054860n,25848Ki
2025-04-11T04:38:51Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,destination,1451777n,24596Ki
2025-04-11T04:38:51Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,policy,326980n,4940Ki
2025-04-11T04:38:51Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,linkerd-proxy,686103n,14Mi
