timestamp,namespace,pod,container,cpu(n),memory(Ki)
2025-04-08T04:21:56Z,istio-system,istiod-76fc5bc774-69vgl,discovery,1512811n,65748Ki
2025-04-08T04:21:56Z,istio-system,ztunnel-ffwn7,istio-proxy,51468n,1888Ki
2025-04-08T04:21:56Z,istio-system,ztunnel-lnnfr,istio-proxy,336496524n,10872Ki
2025-04-08T04:21:56Z,service-mesh-benchmark,waypoint-855dfcf87c-dz5ml,istio-proxy,346745257n,53596Ki
2025-04-08T04:21:57Z,istio-system,istiod-76fc5bc774-69vgl,discovery,1512811n,65748Ki
2025-04-08T04:21:57Z,istio-system,ztunnel-ffwn7,istio-proxy,51468n,1888Ki
2025-04-08T04:21:57Z,istio-system,ztunnel-lnnfr,istio-proxy,336496524n,10872Ki
2025-04-08T04:21:57Z,service-mesh-benchmark,waypoint-855dfcf87c-dz5ml,istio-proxy,346745257n,53596Ki
2025-04-08T04:21:58Z,istio-system,istiod-76fc5bc774-69vgl,discovery,1512811n,65748Ki
2025-04-08T04:21:58Z,istio-system,ztunnel-ffwn7,istio-proxy,51468n,1888Ki
2025-04-08T04:21:58Z,istio-system,ztunnel-lnnfr,istio-proxy,336496524n,10872Ki
2025-04-08T04:21:58Z,service-mesh-benchmark,waypoint-855dfcf87c-dz5ml,istio-proxy,346745257n,53596Ki
2025-04-08T04:21:59Z,istio-system,istiod-76fc5bc774-69vgl,discovery,1512811n,65748Ki
2025-04-08T04:21:59Z,istio-system,ztunnel-ffwn7,istio-proxy,51468n,1888Ki
2025-04-08T04:21:59Z,istio-system,ztunnel-lnnfr,istio-proxy,336496524n,10872Ki
2025-04-08T04:21:59Z,service-mesh-benchmark,waypoint-855dfcf87c-dz5ml,istio-proxy,346745257n,53596Ki
2025-04-08T04:22:00Z,istio-system,istiod-76fc5bc774-69vgl,discovery,2042538n,65496Ki
2025-04-08T04:22:00Z,istio-system,ztunnel-ffwn7,istio-proxy,52926n,1888Ki
2025-04-08T04:22:00Z,istio-system,ztunnel-lnnfr,istio-proxy,3395625n,10452Ki
2025-04-08T04:22:00Z,service-mesh-benchmark,waypoint-855dfcf87c-dz5ml,istio-proxy,3488154n,53588Ki
2025-04-08T04:22:02Z,istio-system,istiod-76fc5bc774-69vgl,discovery,2042538n,65496Ki
2025-04-08T04:22:02Z,istio-system,ztunnel-ffwn7,istio-proxy,52926n,1888Ki
2025-04-08T04:22:02Z,istio-system,ztunnel-lnnfr,istio-proxy,3395625n,10452Ki
2025-04-08T04:22:02Z,service-mesh-benchmark,waypoint-855dfcf87c-dz5ml,istio-proxy,3488154n,53588Ki
2025-04-08T04:22:03Z,istio-system,istiod-76fc5bc774-69vgl,discovery,2042538n,65496Ki
2025-04-08T04:22:03Z,istio-system,ztunnel-ffwn7,istio-proxy,52926n,1888Ki
2025-04-08T04:22:03Z,istio-system,ztunnel-lnnfr,istio-proxy,3395625n,10452Ki
2025-04-08T04:22:03Z,service-mesh-benchmark,waypoint-855dfcf87c-dz5ml,istio-proxy,3488154n,53588Ki
2025-04-08T04:22:04Z,istio-system,istiod-76fc5bc774-69vgl,discovery,2042538n,65496Ki
2025-04-08T04:22:04Z,istio-system,ztunnel-ffwn7,istio-proxy,52926n,1888Ki
2025-04-08T04:22:04Z,istio-system,ztunnel-lnnfr,istio-proxy,3395625n,10452Ki
2025-04-08T04:22:04Z,service-mesh-benchmark,waypoint-855dfcf87c-dz5ml,istio-proxy,3488154n,53588Ki
2025-04-08T04:22:05Z,istio-system,istiod-76fc5bc774-69vgl,discovery,2042538n,65496Ki
2025-04-08T04:22:05Z,istio-system,ztunnel-ffwn7,istio-proxy,52926n,1888Ki
2025-04-08T04:22:05Z,istio-system,ztunnel-lnnfr,istio-proxy,3395625n,10452Ki
2025-04-08T04:22:05Z,service-mesh-benchmark,waypoint-855dfcf87c-dz5ml,istio-proxy,3488154n,53588Ki
2025-04-08T04:22:06Z,istio-system,istiod-76fc5bc774-69vgl,discovery,2042538n,65496Ki
2025-04-08T04:22:06Z,istio-system,ztunnel-ffwn7,istio-proxy,52926n,1888Ki
2025-04-08T04:22:06Z,istio-system,ztunnel-lnnfr,istio-proxy,3395625n,10452Ki
2025-04-08T04:22:06Z,service-mesh-benchmark,waypoint-855dfcf87c-dz5ml,istio-proxy,3488154n,53588Ki
2025-04-08T04:22:08Z,istio-system,istiod-76fc5bc774-69vgl,discovery,2042538n,65496Ki
2025-04-08T04:22:08Z,istio-system,ztunnel-ffwn7,istio-proxy,52926n,1888Ki
2025-04-08T04:22:08Z,istio-system,ztunnel-lnnfr,istio-proxy,3395625n,10452Ki
2025-04-08T04:22:08Z,service-mesh-benchmark,waypoint-855dfcf87c-dz5ml,istio-proxy,3488154n,53588Ki
2025-04-08T04:22:09Z,istio-system,istiod-76fc5bc774-69vgl,discovery,2042538n,65496Ki
2025-04-08T04:22:09Z,istio-system,ztunnel-ffwn7,istio-proxy,52926n,1888Ki
2025-04-08T04:22:09Z,istio-system,ztunnel-lnnfr,istio-proxy,3395625n,10452Ki
2025-04-08T04:22:09Z,service-mesh-benchmark,waypoint-855dfcf87c-dz5ml,istio-proxy,3488154n,53588Ki
2025-04-08T04:22:10Z,istio-system,istiod-76fc5bc774-69vgl,discovery,2042538n,65496Ki
2025-04-08T04:22:10Z,istio-system,ztunnel-ffwn7,istio-proxy,52926n,1888Ki
2025-04-08T04:22:10Z,istio-system,ztunnel-lnnfr,istio-proxy,3395625n,10452Ki
2025-04-08T04:22:10Z,service-mesh-benchmark,waypoint-855dfcf87c-dz5ml,istio-proxy,3488154n,53588Ki
2025-04-08T04:22:11Z,istio-system,istiod-76fc5bc774-69vgl,discovery,2042538n,65496Ki
2025-04-08T04:22:11Z,istio-system,ztunnel-ffwn7,istio-proxy,52926n,1888Ki
2025-04-08T04:22:11Z,istio-system,ztunnel-lnnfr,istio-proxy,3395625n,10452Ki
2025-04-08T04:22:11Z,service-mesh-benchmark,waypoint-855dfcf87c-dz5ml,istio-proxy,3488154n,53588Ki
2025-04-08T04:22:12Z,istio-system,istiod-76fc5bc774-69vgl,discovery,2042538n,65496Ki
2025-04-08T04:22:12Z,istio-system,ztunnel-ffwn7,istio-proxy,52926n,1888Ki
2025-04-08T04:22:12Z,istio-system,ztunnel-lnnfr,istio-proxy,3395625n,10452Ki
