timestamp,namespace,pod,container,cpu(n),memory(Ki)
2025-04-11T05:10:42Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2640608n,67268Ki
2025-04-11T05:10:42Z,istio-system,ztunnel-42djx,istio-proxy,841966445n,185924Ki
2025-04-11T05:10:42Z,istio-system,ztunnel-jmfmq,istio-proxy,51957n,1840Ki
2025-04-11T05:10:42Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,1748698680n,62996Ki
2025-04-11T05:10:43Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2640608n,67268Ki
2025-04-11T05:10:43Z,istio-system,ztunnel-42djx,istio-proxy,841966445n,185924Ki
2025-04-11T05:10:43Z,istio-system,ztunnel-jmfmq,istio-proxy,51957n,1840Ki
2025-04-11T05:10:43Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,1748698680n,62996Ki
2025-04-11T05:10:45Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2640608n,67268Ki
2025-04-11T05:10:45Z,istio-system,ztunnel-42djx,istio-proxy,833879417n,185488Ki
2025-04-11T05:10:45Z,istio-system,ztunnel-jmfmq,istio-proxy,51957n,1840Ki
2025-04-11T05:10:45Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,1646065062n,62996Ki
2025-04-11T05:10:46Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2640608n,67268Ki
2025-04-11T05:10:46Z,istio-system,ztunnel-42djx,istio-proxy,841966445n,185924Ki
2025-04-11T05:10:46Z,istio-system,ztunnel-jmfmq,istio-proxy,51957n,1840Ki
2025-04-11T05:10:46Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,1748698680n,62996Ki
2025-04-11T05:10:47Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2316183n,67272Ki
2025-04-11T05:10:47Z,istio-system,ztunnel-42djx,istio-proxy,768454855n,184092Ki
2025-04-11T05:10:47Z,istio-system,ztunnel-jmfmq,istio-proxy,49168n,1840Ki
2025-04-11T05:10:47Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,1484828718n,64976Ki
2025-04-11T05:10:48Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2316183n,67272Ki
2025-04-11T05:10:48Z,istio-system,ztunnel-42djx,istio-proxy,791859804n,184092Ki
2025-04-11T05:10:48Z,istio-system,ztunnel-jmfmq,istio-proxy,49168n,1840Ki
2025-04-11T05:10:48Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,1747805064n,62872Ki
2025-04-11T05:10:50Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2316183n,67272Ki
2025-04-11T05:10:50Z,istio-system,ztunnel-42djx,istio-proxy,791859804n,184092Ki
2025-04-11T05:10:50Z,istio-system,ztunnel-jmfmq,istio-proxy,49168n,1840Ki
2025-04-11T05:10:50Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,1747805064n,62872Ki
2025-04-11T05:10:51Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2316183n,67272Ki
2025-04-11T05:10:51Z,istio-system,ztunnel-42djx,istio-proxy,768454855n,184092Ki
2025-04-11T05:10:51Z,istio-system,ztunnel-jmfmq,istio-proxy,49168n,1840Ki
2025-04-11T05:10:51Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,1484828718n,64976Ki
2025-04-11T05:10:52Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2316183n,67272Ki
