timestamp,namespace,pod,container,cpu(n),memory(Ki)
2025-04-08T17:08:33Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,destination,1293786n,19396Ki
2025-04-08T17:08:33Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,policy,253442n,4536Ki
2025-04-08T17:08:33Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,linkerd-proxy,791053n,14308Ki
2025-04-08T17:08:33Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,sp-validator,109009n,20240Ki
2025-04-08T17:08:33Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,identity,150263n,17384Ki
2025-04-08T17:08:33Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,linkerd-proxy,542425n,11952Ki
2025-04-08T17:08:33Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,proxy-injector,280689n,24748Ki
2025-04-08T17:08:33Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,linkerd-proxy,406562n,12096Ki
2025-04-08T17:08:33Z,service-mesh-benchmark,fortio-client-55d886f497-6xnx6,linkerd-proxy,90794207n,161988Ki
2025-04-08T17:08:33Z,service-mesh-benchmark,fortio-server-65d8cc5978-nsd29,linkerd-proxy,59756166n,71664Ki
2025-04-08T17:08:34Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,destination,1293786n,19396Ki
2025-04-08T17:08:34Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,policy,253442n,4536Ki
2025-04-08T17:08:34Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,linkerd-proxy,791053n,14308Ki
2025-04-08T17:08:34Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,sp-validator,109009n,20240Ki
2025-04-08T17:08:34Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,identity,150263n,17384Ki
2025-04-08T17:08:34Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,linkerd-proxy,542425n,11952Ki
2025-04-08T17:08:34Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,proxy-injector,280689n,24748Ki
2025-04-08T17:08:34Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,linkerd-proxy,406562n,12096Ki
2025-04-08T17:08:34Z,service-mesh-benchmark,fortio-client-55d886f497-6xnx6,linkerd-proxy,90794207n,161988Ki
2025-04-08T17:08:34Z,service-mesh-benchmark,fortio-server-65d8cc5978-nsd29,linkerd-proxy,59756166n,71664Ki
2025-04-08T17:08:36Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,destination,1328853n,19396Ki
2025-04-08T17:08:36Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,policy,253442n,4536Ki
2025-04-08T17:08:36Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,linkerd-proxy,791053n,14308Ki
2025-04-08T17:08:36Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,sp-validator,109009n,20240Ki
2025-04-08T17:08:36Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,identity,150263n,17384Ki
2025-04-08T17:08:36Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,linkerd-proxy,542425n,11952Ki
2025-04-08T17:08:36Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,proxy-injector,280689n,24748Ki
2025-04-08T17:08:36Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,linkerd-proxy,406562n,12096Ki
2025-04-08T17:08:36Z,service-mesh-benchmark,fortio-client-55d886f497-6xnx6,linkerd-proxy,90794207n,161988Ki
2025-04-08T17:08:36Z,service-mesh-benchmark,fortio-server-65d8cc5978-nsd29,linkerd-proxy,59756166n,71664Ki
2025-04-08T17:08:37Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,destination,1293786n,19396Ki
2025-04-08T17:08:37Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,policy,253442n,4536Ki
2025-04-08T17:08:37Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,linkerd-proxy,791053n,14308Ki
2025-04-08T17:08:37Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,sp-validator,109009n,20240Ki
2025-04-08T17:08:37Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,identity,150263n,17384Ki
2025-04-08T17:08:37Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,linkerd-proxy,542425n,11952Ki
2025-04-08T17:08:37Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,proxy-injector,280689n,24748Ki
2025-04-08T17:08:37Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,linkerd-proxy,406562n,12096Ki
2025-04-08T17:08:37Z,service-mesh-benchmark,fortio-client-55d886f497-6xnx6,linkerd-proxy,90794207n,161988Ki
2025-04-08T17:08:37Z,service-mesh-benchmark,fortio-server-65d8cc5978-nsd29,linkerd-proxy,59756166n,71664Ki
2025-04-08T17:08:38Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,destination,1293786n,19396Ki
2025-04-08T17:08:38Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,policy,253442n,4536Ki
2025-04-08T17:08:38Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,linkerd-proxy,791053n,14308Ki
2025-04-08T17:08:38Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,sp-validator,109009n,20240Ki
2025-04-08T17:08:38Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,identity,150263n,17384Ki
2025-04-08T17:08:38Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,linkerd-proxy,542425n,11952Ki
2025-04-08T17:08:38Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,proxy-injector,280689n,24748Ki
2025-04-08T17:08:38Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,linkerd-proxy,406562n,12096Ki
2025-04-08T17:08:38Z,service-mesh-benchmark,fortio-client-55d886f497-6xnx6,linkerd-proxy,90794207n,161988Ki
2025-04-08T17:08:38Z,service-mesh-benchmark,fortio-server-65d8cc5978-nsd29,linkerd-proxy,59756166n,71664Ki
2025-04-08T17:08:40Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,destination,1328853n,19396Ki
2025-04-08T17:08:40Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,policy,253442n,4536Ki
2025-04-08T17:08:40Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,linkerd-proxy,791053n,14308Ki
2025-04-08T17:08:40Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,sp-validator,109009n,20240Ki
2025-04-08T17:08:40Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,identity,150263n,17384Ki
2025-04-08T17:08:40Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,linkerd-proxy,542425n,11952Ki
2025-04-08T17:08:40Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,proxy-injector,280689n,24748Ki
2025-04-08T17:08:40Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,linkerd-proxy,406562n,12096Ki
2025-04-08T17:08:40Z,service-mesh-benchmark,fortio-client-55d886f497-6xnx6,linkerd-proxy,90794207n,161988Ki
2025-04-08T17:08:40Z,service-mesh-benchmark,fortio-server-65d8cc5978-nsd29,linkerd-proxy,59756166n,71664Ki
2025-04-08T17:08:41Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,destination,1293786n,19396Ki
2025-04-08T17:08:41Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,policy,253442n,4536Ki
2025-04-08T17:08:41Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,linkerd-proxy,791053n,14308Ki
2025-04-08T17:08:41Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,sp-validator,109009n,20240Ki
