timestamp,namespace,pod,container,cpu(n),memory(Ki)
2025-04-08T04:20:50Z,istio-system,istiod-76fc5bc774-69vgl,discovery,4859432n,65496Ki
2025-04-08T04:20:50Z,istio-system,ztunnel-ffwn7,istio-proxy,97229n,1888Ki
2025-04-08T04:20:50Z,istio-system,ztunnel-lnnfr,istio-proxy,69199163n,11848Ki
2025-04-08T04:20:50Z,service-mesh-benchmark,waypoint-855dfcf87c-dz5ml,istio-proxy,276187965n,51712Ki
2025-04-08T04:20:51Z,istio-system,istiod-76fc5bc774-69vgl,discovery,4859432n,65496Ki
2025-04-08T04:20:51Z,istio-system,ztunnel-ffwn7,istio-proxy,97229n,1888Ki
2025-04-08T04:20:51Z,istio-system,ztunnel-lnnfr,istio-proxy,69199163n,11848Ki
2025-04-08T04:20:51Z,service-mesh-benchmark,waypoint-855dfcf87c-dz5ml,istio-proxy,276187965n,51712Ki
2025-04-08T04:20:53Z,istio-system,istiod-76fc5bc774-69vgl,discovery,4859432n,65496Ki
2025-04-08T04:20:53Z,istio-system,ztunnel-ffwn7,istio-proxy,97229n,1888Ki
2025-04-08T04:20:53Z,istio-system,ztunnel-lnnfr,istio-proxy,69199163n,11848Ki
2025-04-08T04:20:53Z,service-mesh-benchmark,waypoint-855dfcf87c-dz5ml,istio-proxy,276187965n,51712Ki
2025-04-08T04:20:54Z,istio-system,istiod-76fc5bc774-69vgl,discovery,4859432n,65496Ki
2025-04-08T04:20:54Z,istio-system,ztunnel-ffwn7,istio-proxy,97229n,1888Ki
2025-04-08T04:20:54Z,istio-system,ztunnel-lnnfr,istio-proxy,69199163n,11848Ki
2025-04-08T04:20:54Z,service-mesh-benchmark,waypoint-855dfcf87c-dz5ml,istio-proxy,276187965n,51712Ki
2025-04-08T04:20:55Z,istio-system,istiod-76fc5bc774-69vgl,discovery,4859432n,65496Ki
2025-04-08T04:20:55Z,istio-system,ztunnel-ffwn7,istio-proxy,97229n,1888Ki
2025-04-08T04:20:55Z,istio-system,ztunnel-lnnfr,istio-proxy,69199163n,11848Ki
2025-04-08T04:20:55Z,service-mesh-benchmark,waypoint-855dfcf87c-dz5ml,istio-proxy,276187965n,51712Ki
2025-04-08T04:20:56Z,istio-system,istiod-76fc5bc774-69vgl,discovery,4859432n,65496Ki
2025-04-08T04:20:56Z,istio-system,ztunnel-ffwn7,istio-proxy,97229n,1888Ki
2025-04-08T04:20:56Z,istio-system,ztunnel-lnnfr,istio-proxy,69199163n,11848Ki
2025-04-08T04:20:56Z,service-mesh-benchmark,waypoint-855dfcf87c-dz5ml,istio-proxy,276187965n,51712Ki
2025-04-08T04:20:57Z,istio-system,istiod-76fc5bc774-69vgl,discovery,4859432n,65496Ki
2025-04-08T04:20:57Z,istio-system,ztunnel-ffwn7,istio-proxy,97229n,1888Ki
2025-04-08T04:20:57Z,istio-system,ztunnel-lnnfr,istio-proxy,69199163n,11848Ki
2025-04-08T04:20:57Z,service-mesh-benchmark,waypoint-855dfcf87c-dz5ml,istio-proxy,276187965n,51712Ki
2025-04-08T04:20:59Z,istio-system,istiod-76fc5bc774-69vgl,discovery,4859432n,65496Ki
2025-04-08T04:20:59Z,istio-system,ztunnel-ffwn7,istio-proxy,97229n,1888Ki
2025-04-08T04:20:59Z,istio-system,ztunnel-lnnfr,istio-proxy,69199163n,11848Ki
2025-04-08T04:20:59Z,service-mesh-benchmark,waypoint-855dfcf87c-dz5ml,istio-proxy,276187965n,51712Ki
