timestamp,namespace,pod,container,cpu(n),memory(Ki)
2025-04-11T04:41:57Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,destination,1365071n,24484Ki
2025-04-11T04:41:57Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,policy,342171n,4952Ki
2025-04-11T04:41:57Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,linkerd-proxy,759541n,14328Ki
2025-04-11T04:41:57Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,sp-validator,109072n,20280Ki
2025-04-11T04:41:57Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,identity,212689n,17492Ki
2025-04-11T04:41:57Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,linkerd-proxy,385544n,11860Ki
2025-04-11T04:41:57Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,proxy-injector,176489n,24936Ki
2025-04-11T04:41:57Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,linkerd-proxy,397315n,11776Ki
2025-04-11T04:41:57Z,service-mesh-benchmark,fortio-client-cc4d5bfd8-9b772,linkerd-proxy,973514n,20872Ki
2025-04-11T04:41:57Z,service-mesh-benchmark,fortio-server-57d7fc86d-gk69s,linkerd-proxy,769192n,22572Ki
2025-04-11T04:41:58Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,destination,1365071n,24484Ki
2025-04-11T04:41:58Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,policy,342171n,4952Ki
2025-04-11T04:41:58Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,linkerd-proxy,759541n,14328Ki
2025-04-11T04:41:58Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,sp-validator,109072n,20280Ki
2025-04-11T04:41:58Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,identity,212689n,17492Ki
2025-04-11T04:41:58Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,linkerd-proxy,385544n,11860Ki
2025-04-11T04:41:58Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,proxy-injector,176489n,24936Ki
2025-04-11T04:41:58Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,linkerd-proxy,397315n,11776Ki
2025-04-11T04:41:58Z,service-mesh-benchmark,fortio-client-cc4d5bfd8-9b772,linkerd-proxy,973514n,20872Ki
2025-04-11T04:41:58Z,service-mesh-benchmark,fortio-server-57d7fc86d-gk69s,linkerd-proxy,769192n,22572Ki
2025-04-11T04:42:00Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,destination,1365071n,24484Ki
2025-04-11T04:42:00Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,policy,342171n,4952Ki
2025-04-11T04:42:00Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,linkerd-proxy,759541n,14328Ki
2025-04-11T04:42:00Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,sp-validator,109072n,20280Ki
2025-04-11T04:42:00Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,identity,212689n,17492Ki
2025-04-11T04:42:00Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,linkerd-proxy,385544n,11860Ki
