timestamp,namespace,pod,container,cpu(n),memory(Ki)
2025-04-11T04:44:08Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,destination,1231910n,24340Ki
2025-04-11T04:44:08Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,policy,335054n,4944Ki
2025-04-11T04:44:08Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,linkerd-proxy,815491n,14Mi
2025-04-11T04:44:08Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,sp-validator,180186n,20276Ki
2025-04-11T04:44:08Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,identity,240231n,17488Ki
2025-04-11T04:44:08Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,linkerd-proxy,439865n,11864Ki
2025-04-11T04:44:08Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,proxy-injector,173588n,24928Ki
2025-04-11T04:44:08Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,linkerd-proxy,410141n,11772Ki
2025-04-11T04:44:08Z,service-mesh-benchmark,fortio-client-cc4d5bfd8-9b772,linkerd-proxy,195930640n,24024Ki
2025-04-11T04:44:08Z,service-mesh-benchmark,fortio-server-57d7fc86d-gk69s,linkerd-proxy,185786256n,22900Ki
2025-04-11T04:44:10Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,destination,1231910n,24340Ki
2025-04-11T04:44:10Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,policy,335054n,4944Ki
2025-04-11T04:44:10Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,linkerd-proxy,815491n,14Mi
2025-04-11T04:44:10Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,sp-validator,180186n,20276Ki
2025-04-11T04:44:10Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,identity,240231n,17488Ki
2025-04-11T04:44:10Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,linkerd-proxy,439865n,11864Ki
2025-04-11T04:44:10Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,proxy-injector,173588n,24928Ki
2025-04-11T04:44:10Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,linkerd-proxy,410141n,11772Ki
2025-04-11T04:44:10Z,service-mesh-benchmark,fortio-client-cc4d5bfd8-9b772,linkerd-proxy,195930640n,24024Ki
2025-04-11T04:44:10Z,service-mesh-benchmark,fortio-server-57d7fc86d-gk69s,linkerd-proxy,185786256n,22900Ki
2025-04-11T04:44:11Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,destination,1231910n,24340Ki
2025-04-11T04:44:11Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,policy,381973n,4936Ki
2025-04-11T04:44:11Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,linkerd-proxy,815491n,14Mi
2025-04-11T04:44:11Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,sp-validator,180186n,20276Ki
2025-04-11T04:44:11Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,identity,250668n,17488Ki
2025-04-11T04:44:11Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,linkerd-proxy,439865n,11864Ki
2025-04-11T04:44:11Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,proxy-injector,172858n,24928Ki
2025-04-11T04:44:11Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,linkerd-proxy,410141n,11772Ki
2025-04-11T04:44:11Z,service-mesh-benchmark,fortio-client-cc4d5bfd8-9b772,linkerd-proxy,195930640n,24024Ki
2025-04-11T04:44:11Z,service-mesh-benchmark,fortio-server-57d7fc86d-gk69s,linkerd-proxy,185020533n,22916Ki
2025-04-11T04:44:13Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,destination,1231910n,24340Ki
2025-04-11T04:44:13Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,policy,381973n,4936Ki
2025-04-11T04:44:13Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,linkerd-proxy,815491n,14Mi
2025-04-11T04:44:13Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,sp-validator,180186n,20276Ki
2025-04-11T04:44:13Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,identity,250668n,17488Ki
2025-04-11T04:44:13Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,linkerd-proxy,439865n,11864Ki
2025-04-11T04:44:13Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,proxy-injector,172858n,24928Ki
2025-04-11T04:44:13Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,linkerd-proxy,410141n,11772Ki
2025-04-11T04:44:13Z,service-mesh-benchmark,fortio-client-cc4d5bfd8-9b772,linkerd-proxy,195930640n,24024Ki
2025-04-11T04:44:13Z,service-mesh-benchmark,fortio-server-57d7fc86d-gk69s,linkerd-proxy,185020533n,22916Ki
2025-04-11T04:44:15Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,destination,1231910n,24340Ki
2025-04-11T04:44:15Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,policy,335054n,4944Ki
2025-04-11T04:44:15Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,linkerd-proxy,815491n,14Mi
2025-04-11T04:44:15Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,sp-validator,180186n,20276Ki
2025-04-11T04:44:15Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,identity,240231n,17488Ki
2025-04-11T04:44:15Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,linkerd-proxy,439865n,11864Ki
2025-04-11T04:44:15Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,proxy-injector,173588n,24928Ki
2025-04-11T04:44:15Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,linkerd-proxy,410141n,11772Ki
2025-04-11T04:44:15Z,service-mesh-benchmark,fortio-client-cc4d5bfd8-9b772,linkerd-proxy,195930640n,24024Ki
2025-04-11T04:44:15Z,service-mesh-benchmark,fortio-server-57d7fc86d-gk69s,linkerd-proxy,185786256n,22900Ki
2025-04-11T04:44:17Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,destination,1231910n,24340Ki
2025-04-11T04:44:17Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,policy,381973n,4936Ki
2025-04-11T04:44:17Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,linkerd-proxy,815491n,14Mi
2025-04-11T04:44:17Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,sp-validator,180186n,20276Ki
2025-04-11T04:44:17Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,identity,250668n,17488Ki
2025-04-11T04:44:17Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,linkerd-proxy,439865n,11864Ki
2025-04-11T04:44:17Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,proxy-injector,172858n,24928Ki
2025-04-11T04:44:17Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,linkerd-proxy,410141n,11772Ki
2025-04-11T04:44:17Z,service-mesh-benchmark,fortio-client-cc4d5bfd8-9b772,linkerd-proxy,195930640n,24024Ki
2025-04-11T04:44:17Z,service-mesh-benchmark,fortio-server-57d7fc86d-gk69s,linkerd-proxy,185020533n,22916Ki
2025-04-11T04:44:18Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,destination,1231910n,24340Ki
2025-04-11T04:44:18Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,policy,335054n,4944Ki
2025-04-11T04:44:18Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,linkerd-proxy,815491n,14Mi
2025-04-11T04:44:18Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,sp-validator,180186n,20276Ki
2025-04-11T04:44:18Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,identity,240231n,17488Ki
2025-04-11T04:44:18Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,linkerd-proxy,439865n,11864Ki
2025-04-11T04:44:18Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,proxy-injector,173588n,24928Ki
2025-04-11T04:44:18Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,linkerd-proxy,410141n,11772Ki
2025-04-11T04:44:18Z,service-mesh-benchmark,fortio-client-cc4d5bfd8-9b772,linkerd-proxy,195930640n,24024Ki
2025-04-11T04:44:18Z,service-mesh-benchmark,fortio-server-57d7fc86d-gk69s,linkerd-proxy,185786256n,22900Ki
2025-04-11T04:44:20Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,destination,1231910n,24340Ki
2025-04-11T04:44:20Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,policy,381973n,4936Ki
2025-04-11T04:44:20Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,linkerd-proxy,815491n,14Mi
2025-04-11T04:44:20Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,sp-validator,180186n,20276Ki
2025-04-11T04:44:20Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,identity,250668n,17488Ki
2025-04-11T04:44:20Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,linkerd-proxy,439865n,11864Ki
2025-04-11T04:44:20Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,proxy-injector,172858n,24928Ki
2025-04-11T04:44:20Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,linkerd-proxy,410141n,11772Ki
2025-04-11T04:44:20Z,service-mesh-benchmark,fortio-client-cc4d5bfd8-9b772,linkerd-proxy,195930640n,24024Ki
2025-04-11T04:44:20Z,service-mesh-benchmark,fortio-server-57d7fc86d-gk69s,linkerd-proxy,185020533n,22916Ki
2025-04-11T04:44:21Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,destination,1231910n,24340Ki
2025-04-11T04:44:21Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,policy,381973n,4936Ki
2025-04-11T04:44:21Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,linkerd-proxy,815491n,14Mi
2025-04-11T04:44:21Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,sp-validator,180186n,20276Ki
2025-04-11T04:44:21Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,identity,250668n,17488Ki
2025-04-11T04:44:21Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,linkerd-proxy,439865n,11864Ki
2025-04-11T04:44:21Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,proxy-injector,172858n,24928Ki
2025-04-11T04:44:21Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,linkerd-proxy,410141n,11772Ki
2025-04-11T04:44:21Z,service-mesh-benchmark,fortio-client-cc4d5bfd8-9b772,linkerd-proxy,195930640n,24024Ki
2025-04-11T04:44:21Z,service-mesh-benchmark,fortio-server-57d7fc86d-gk69s,linkerd-proxy,185020533n,22916Ki
2025-04-11T04:44:23Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,destination,1231910n,24340Ki
2025-04-11T04:44:23Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,policy,335054n,4944Ki
2025-04-11T04:44:23Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,linkerd-proxy,815491n,14Mi
2025-04-11T04:44:23Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,sp-validator,180186n,20276Ki
2025-04-11T04:44:23Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,identity,240231n,17488Ki
2025-04-11T04:44:23Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,linkerd-proxy,439865n,11864Ki
2025-04-11T04:44:23Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,proxy-injector,173588n,24928Ki
2025-04-11T04:44:23Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,linkerd-proxy,410141n,11772Ki
2025-04-11T04:44:23Z,service-mesh-benchmark,fortio-client-cc4d5bfd8-9b772,linkerd-proxy,195930640n,24024Ki
2025-04-11T04:44:23Z,service-mesh-benchmark,fortio-server-57d7fc86d-gk69s,linkerd-proxy,185786256n,22900Ki
2025-04-11T04:44:25Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,destination,1231910n,24340Ki
2025-04-11T04:44:25Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,policy,381973n,4936Ki
2025-04-11T04:44:25Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,linkerd-proxy,815491n,14Mi
2025-04-11T04:44:25Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,sp-validator,180186n,20276Ki
2025-04-11T04:44:25Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,identity,250668n,17488Ki
2025-04-11T04:44:25Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,linkerd-proxy,439865n,11864Ki
2025-04-11T04:44:25Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,proxy-injector,172858n,24928Ki
2025-04-11T04:44:25Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,linkerd-proxy,410141n,11772Ki
2025-04-11T04:44:25Z,service-mesh-benchmark,fortio-client-cc4d5bfd8-9b772,linkerd-proxy,195930640n,24024Ki
2025-04-11T04:44:25Z,service-mesh-benchmark,fortio-server-57d7fc86d-gk69s,linkerd-proxy,185020533n,22916Ki
2025-04-11T04:44:26Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,destination,1231910n,24340Ki
2025-04-11T04:44:26Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,policy,335054n,4944Ki
2025-04-11T04:44:26Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,linkerd-proxy,815491n,14Mi
2025-04-11T04:44:26Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,sp-validator,180186n,20276Ki
2025-04-11T04:44:26Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,identity,240231n,17488Ki
2025-04-11T04:44:26Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,linkerd-proxy,439865n,11864Ki
2025-04-11T04:44:26Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,proxy-injector,173588n,24928Ki
2025-04-11T04:44:26Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,linkerd-proxy,410141n,11772Ki
2025-04-11T04:44:26Z,service-mesh-benchmark,fortio-client-cc4d5bfd8-9b772,linkerd-proxy,195930640n,24024Ki
2025-04-11T04:44:26Z,service-mesh-benchmark,fortio-server-57d7fc86d-gk69s,linkerd-proxy,185786256n,22900Ki
2025-04-11T04:44:28Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,destination,1231910n,24340Ki
