timestamp,namespace,pod,container,cpu(n),memory(Ki)
2025-04-11T05:06:21Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2449836n,66592Ki
2025-04-11T05:06:21Z,istio-system,ztunnel-42djx,istio-proxy,3031392n,183784Ki
2025-04-11T05:06:21Z,istio-system,ztunnel-jmfmq,istio-proxy,121659n,1836Ki
2025-04-11T05:06:21Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,3261607n,62488Ki
2025-04-11T05:06:22Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2599192n,66588Ki
2025-04-11T05:06:22Z,istio-system,ztunnel-42djx,istio-proxy,3031392n,183784Ki
2025-04-11T05:06:22Z,istio-system,ztunnel-jmfmq,istio-proxy,121659n,1836Ki
2025-04-11T05:06:22Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,3261607n,62488Ki
2025-04-11T05:06:23Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2599192n,66588Ki
2025-04-11T05:06:23Z,istio-system,ztunnel-42djx,istio-proxy,3031392n,183784Ki
2025-04-11T05:06:23Z,istio-system,ztunnel-jmfmq,istio-proxy,121659n,1836Ki
2025-04-11T05:06:23Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,3261607n,62488Ki
2025-04-11T05:06:24Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2449836n,66592Ki
2025-04-11T05:06:24Z,istio-system,ztunnel-42djx,istio-proxy,3031392n,183784Ki
2025-04-11T05:06:24Z,istio-system,ztunnel-jmfmq,istio-proxy,121659n,1836Ki
2025-04-11T05:06:24Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,3261607n,62488Ki
2025-04-11T05:06:26Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2449836n,66592Ki
2025-04-11T05:06:26Z,istio-system,ztunnel-42djx,istio-proxy,3031392n,183784Ki
2025-04-11T05:06:26Z,istio-system,ztunnel-jmfmq,istio-proxy,121659n,1836Ki
2025-04-11T05:06:26Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,3261607n,62488Ki
2025-04-11T05:06:27Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2599192n,66588Ki
2025-04-11T05:06:27Z,istio-system,ztunnel-42djx,istio-proxy,3031392n,183784Ki
2025-04-11T05:06:27Z,istio-system,ztunnel-jmfmq,istio-proxy,121659n,1836Ki
2025-04-11T05:06:27Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,3261607n,62488Ki
2025-04-11T05:06:28Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2599192n,66588Ki
2025-04-11T05:06:28Z,istio-system,ztunnel-42djx,istio-proxy,3031392n,183784Ki
2025-04-11T05:06:28Z,istio-system,ztunnel-jmfmq,istio-proxy,121659n,1836Ki
2025-04-11T05:06:28Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,3261607n,62488Ki
2025-04-11T05:06:29Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2449836n,66592Ki
2025-04-11T05:06:29Z,istio-system,ztunnel-42djx,istio-proxy,3031392n,183784Ki
2025-04-11T05:06:29Z,istio-system,ztunnel-jmfmq,istio-proxy,121659n,1836Ki
2025-04-11T05:06:29Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,3261607n,62488Ki
2025-04-11T05:06:31Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2599192n,66588Ki
2025-04-11T05:06:31Z,istio-system,ztunnel-42djx,istio-proxy,3031392n,183784Ki
2025-04-11T05:06:31Z,istio-system,ztunnel-jmfmq,istio-proxy,121659n,1836Ki
2025-04-11T05:06:31Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,3261607n,62488Ki
2025-04-11T05:06:32Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2449836n,66592Ki
2025-04-11T05:06:32Z,istio-system,ztunnel-42djx,istio-proxy,3031392n,183784Ki
2025-04-11T05:06:32Z,istio-system,ztunnel-jmfmq,istio-proxy,121659n,1836Ki
