timestamp,group,namespace,pod,container,cpu(n),memory(Ki)
2025-04-13T11:11:58Z,control-plane,istio-system,istiod-76fc5bc774-n76zc,discovery,6114291n,68856Ki
2025-04-13T11:11:58Z,data-plane,istio-system,ztunnel-42djx,istio-proxy,11102647n,143576Ki
2025-04-13T11:11:58Z,data-plane,istio-system,ztunnel-jmfmq,istio-proxy,125576n,1856Ki
2025-04-13T11:11:58Z,data-plane,service-mesh-benchmark,waypoint-855dfcf87c-5gvl7,istio-proxy,261964637n,46388Ki
2025-04-13T11:11:59Z,control-plane,istio-system,istiod-76fc5bc774-n76zc,discovery,6114291n,68856Ki
2025-04-13T11:11:59Z,data-plane,istio-system,ztunnel-42djx,istio-proxy,11102647n,143576Ki
2025-04-13T11:11:59Z,data-plane,istio-system,ztunnel-jmfmq,istio-proxy,125576n,1856Ki
2025-04-13T11:11:59Z,data-plane,service-mesh-benchmark,waypoint-855dfcf87c-5gvl7,istio-proxy,261964637n,46388Ki
2025-04-13T11:12:01Z,control-plane,istio-system,istiod-76fc5bc774-n76zc,discovery,6114291n,68856Ki
2025-04-13T11:12:01Z,data-plane,istio-system,ztunnel-42djx,istio-proxy,11102647n,143576Ki
2025-04-13T11:12:01Z,data-plane,istio-system,ztunnel-jmfmq,istio-proxy,125576n,1856Ki
2025-04-13T11:12:01Z,data-plane,service-mesh-benchmark,waypoint-855dfcf87c-5gvl7,istio-proxy,261964637n,46388Ki
2025-04-13T11:12:02Z,control-plane,istio-system,istiod-76fc5bc774-n76zc,discovery,6114291n,68856Ki
2025-04-13T11:12:02Z,data-plane,istio-system,ztunnel-42djx,istio-proxy,11102647n,143576Ki
2025-04-13T11:12:02Z,data-plane,istio-system,ztunnel-jmfmq,istio-proxy,125576n,1856Ki
2025-04-13T11:12:02Z,data-plane,service-mesh-benchmark,waypoint-855dfcf87c-5gvl7,istio-proxy,261964637n,46388Ki
2025-04-13T11:12:03Z,control-plane,istio-system,istiod-76fc5bc774-n76zc,discovery,6114291n,68856Ki
2025-04-13T11:12:03Z,data-plane,istio-system,ztunnel-42djx,istio-proxy,11102647n,143576Ki
2025-04-13T11:12:03Z,data-plane,istio-system,ztunnel-jmfmq,istio-proxy,125576n,1856Ki
2025-04-13T11:12:03Z,data-plane,service-mesh-benchmark,waypoint-855dfcf87c-5gvl7,istio-proxy,261964637n,46388Ki
