timestamp,group,namespace,pod,container,cpu(n),memory(Ki)
2025-04-20T12:29:02Z,control-plane,istio-system,istiod-76fc5bc774-p76mt,discovery,5873336n,51248Ki
2025-04-20T12:29:02Z,data-plane,istio-system,ztunnel-856gn,istio-proxy,113454473n,4756Ki
2025-04-20T12:29:02Z,data-plane,istio-system,ztunnel-tq27s,istio-proxy,91717n,1636Ki
2025-04-20T12:29:02Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-k2v8h,istio-proxy,379939923n,48472Ki
2025-04-20T12:29:03Z,control-plane,istio-system,istiod-76fc5bc774-p76mt,discovery,6766824n,51236Ki
2025-04-20T12:29:03Z,data-plane,istio-system,ztunnel-856gn,istio-proxy,107152210n,4756Ki
2025-04-20T12:29:03Z,data-plane,istio-system,ztunnel-tq27s,istio-proxy,137552n,1636Ki
2025-04-20T12:29:03Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-k2v8h,istio-proxy,28083110n,42204Ki
2025-04-20T12:29:04Z,control-plane,istio-system,istiod-76fc5bc774-p76mt,discovery,6766824n,51236Ki
2025-04-20T12:29:04Z,data-plane,istio-system,ztunnel-856gn,istio-proxy,107152210n,4756Ki
2025-04-20T12:29:04Z,data-plane,istio-system,ztunnel-tq27s,istio-proxy,137552n,1636Ki
2025-04-20T12:29:04Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-k2v8h,istio-proxy,28083110n,42204Ki
2025-04-20T12:29:05Z,control-plane,istio-system,istiod-76fc5bc774-p76mt,discovery,6766824n,51236Ki
2025-04-20T12:29:05Z,data-plane,istio-system,ztunnel-856gn,istio-proxy,107152210n,4756Ki
2025-04-20T12:29:05Z,data-plane,istio-system,ztunnel-tq27s,istio-proxy,137552n,1636Ki
2025-04-20T12:29:05Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-k2v8h,istio-proxy,28083110n,42204Ki
2025-04-20T12:29:06Z,control-plane,istio-system,istiod-76fc5bc774-p76mt,discovery,6766824n,51236Ki
2025-04-20T12:29:06Z,data-plane,istio-system,ztunnel-856gn,istio-proxy,107152210n,4756Ki
2025-04-20T12:29:06Z,data-plane,istio-system,ztunnel-tq27s,istio-proxy,137552n,1636Ki
2025-04-20T12:29:06Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-k2v8h,istio-proxy,28083110n,42204Ki
2025-04-20T12:29:08Z,control-plane,istio-system,istiod-76fc5bc774-p76mt,discovery,5873336n,51248Ki
2025-04-20T12:29:08Z,data-plane,istio-system,ztunnel-856gn,istio-proxy,113454473n,4756Ki
2025-04-20T12:29:08Z,data-plane,istio-system,ztunnel-tq27s,istio-proxy,91717n,1636Ki
2025-04-20T12:29:08Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-k2v8h,istio-proxy,379939923n,48472Ki
2025-04-20T12:29:09Z,control-plane,istio-system,istiod-76fc5bc774-p76mt,discovery,6766824n,51236Ki
2025-04-20T12:29:09Z,data-plane,istio-system,ztunnel-856gn,istio-proxy,107152210n,4756Ki
2025-04-20T12:29:09Z,data-plane,istio-system,ztunnel-tq27s,istio-proxy,137552n,1636Ki
2025-04-20T12:29:09Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-k2v8h,istio-proxy,28083110n,42204Ki
2025-04-20T12:29:10Z,control-plane,istio-system,istiod-76fc5bc774-p76mt,discovery,6766824n,51236Ki
2025-04-20T12:29:10Z,data-plane,istio-system,ztunnel-856gn,istio-proxy,107152210n,4756Ki
2025-04-20T12:29:10Z,data-plane,istio-system,ztunnel-tq27s,istio-proxy,137552n,1636Ki
2025-04-20T12:29:10Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-k2v8h,istio-proxy,28083110n,42204Ki
2025-04-20T12:29:11Z,control-plane,istio-system,istiod-76fc5bc774-p76mt,discovery,5873336n,51248Ki
2025-04-20T12:29:11Z,data-plane,istio-system,ztunnel-856gn,istio-proxy,113454473n,4756Ki
2025-04-20T12:29:11Z,data-plane,istio-system,ztunnel-tq27s,istio-proxy,91717n,1636Ki
2025-04-20T12:29:11Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-k2v8h,istio-proxy,379939923n,48472Ki
2025-04-20T12:29:12Z,control-plane,istio-system,istiod-76fc5bc774-p76mt,discovery,5873336n,51248Ki
2025-04-20T12:29:12Z,data-plane,istio-system,ztunnel-856gn,istio-proxy,113454473n,4756Ki
2025-04-20T12:29:12Z,data-plane,istio-system,ztunnel-tq27s,istio-proxy,91717n,1636Ki
2025-04-20T12:29:12Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-k2v8h,istio-proxy,379939923n,48472Ki
2025-04-20T12:29:14Z,control-plane,istio-system,istiod-76fc5bc774-p76mt,discovery,6766824n,51236Ki
2025-04-20T12:29:14Z,data-plane,istio-system,ztunnel-856gn,istio-proxy,107152210n,4756Ki
2025-04-20T12:29:14Z,data-plane,istio-system,ztunnel-tq27s,istio-proxy,137552n,1636Ki
2025-04-20T12:29:14Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-k2v8h,istio-proxy,28083110n,42204Ki
2025-04-20T12:29:15Z,control-plane,istio-system,istiod-76fc5bc774-p76mt,discovery,5873336n,51248Ki
2025-04-20T12:29:15Z,data-plane,istio-system,ztunnel-856gn,istio-proxy,113454473n,4756Ki
2025-04-20T12:29:15Z,data-plane,istio-system,ztunnel-tq27s,istio-proxy,91717n,1636Ki
2025-04-20T12:29:15Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-k2v8h,istio-proxy,379939923n,48472Ki
2025-04-20T12:29:16Z,control-plane,istio-system,istiod-76fc5bc774-p76mt,discovery,6766824n,51236Ki
2025-04-20T12:29:16Z,data-plane,istio-system,ztunnel-856gn,istio-proxy,107152210n,4756Ki
2025-04-20T12:29:16Z,data-plane,istio-system,ztunnel-tq27s,istio-proxy,137552n,1636Ki
2025-04-20T12:29:16Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-k2v8h,istio-proxy,28083110n,42204Ki
2025-04-20T12:29:17Z,control-plane,istio-system,istiod-76fc5bc774-p76mt,discovery,5873336n,51248Ki
2025-04-20T12:29:17Z,data-plane,istio-system,ztunnel-856gn,istio-proxy,113454473n,4756Ki
2025-04-20T12:29:17Z,data-plane,istio-system,ztunnel-tq27s,istio-proxy,91717n,1636Ki
2025-04-20T12:29:17Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-k2v8h,istio-proxy,379939923n,48472Ki
2025-04-20T12:29:18Z,control-plane,istio-system,istiod-76fc5bc774-p76mt,discovery,5873336n,51248Ki
2025-04-20T12:29:18Z,data-plane,istio-system,ztunnel-856gn,istio-proxy,113454473n,4756Ki
2025-04-20T12:29:18Z,data-plane,istio-system,ztunnel-tq27s,istio-proxy,91717n,1636Ki
2025-04-20T12:29:18Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-k2v8h,istio-proxy,379939923n,48472Ki
2025-04-20T12:29:20Z,control-plane,istio-system,istiod-76fc5bc774-p76mt,discovery,5873336n,51248Ki
2025-04-20T12:29:20Z,data-plane,istio-system,ztunnel-856gn,istio-proxy,113454473n,4756Ki
