timestamp,namespace,pod,container,cpu(n),memory(Ki)
2025-04-08T04:19:45Z,istio-system,istiod-76fc5bc774-69vgl,discovery,2109566n,65488Ki
2025-04-08T04:19:45Z,istio-system,ztunnel-ffwn7,istio-proxy,50532n,1888Ki
2025-04-08T04:19:45Z,istio-system,ztunnel-lnnfr,istio-proxy,2312644n,10256Ki
2025-04-08T04:19:46Z,istio-system,istiod-76fc5bc774-69vgl,discovery,2109566n,65488Ki
2025-04-08T04:19:46Z,istio-system,ztunnel-ffwn7,istio-proxy,50532n,1888Ki
2025-04-08T04:19:46Z,istio-system,ztunnel-lnnfr,istio-proxy,2312644n,10256Ki
2025-04-08T04:19:47Z,istio-system,istiod-76fc5bc774-69vgl,discovery,2109566n,65488Ki
2025-04-08T04:19:47Z,istio-system,ztunnel-ffwn7,istio-proxy,50532n,1888Ki
2025-04-08T04:19:47Z,istio-system,ztunnel-lnnfr,istio-proxy,2312644n,10256Ki
2025-04-08T04:19:48Z,istio-system,istiod-76fc5bc774-69vgl,discovery,2109566n,65488Ki
2025-04-08T04:19:48Z,istio-system,ztunnel-ffwn7,istio-proxy,50532n,1888Ki
2025-04-08T04:19:48Z,istio-system,ztunnel-lnnfr,istio-proxy,2312644n,10256Ki
2025-04-08T04:19:50Z,istio-system,istiod-76fc5bc774-69vgl,discovery,2109566n,65488Ki
2025-04-08T04:19:50Z,istio-system,ztunnel-ffwn7,istio-proxy,50532n,1888Ki
2025-04-08T04:19:50Z,istio-system,ztunnel-lnnfr,istio-proxy,2312644n,10256Ki
2025-04-08T04:19:51Z,istio-system,istiod-76fc5bc774-69vgl,discovery,2109566n,65488Ki
2025-04-08T04:19:51Z,istio-system,ztunnel-ffwn7,istio-proxy,50532n,1888Ki
2025-04-08T04:19:51Z,istio-system,ztunnel-lnnfr,istio-proxy,2312644n,10256Ki
2025-04-08T04:19:52Z,istio-system,istiod-76fc5bc774-69vgl,discovery,2109566n,65488Ki
2025-04-08T04:19:52Z,istio-system,ztunnel-ffwn7,istio-proxy,50532n,1888Ki
2025-04-08T04:19:52Z,istio-system,ztunnel-lnnfr,istio-proxy,2312644n,10256Ki
2025-04-08T04:19:53Z,istio-system,istiod-76fc5bc774-69vgl,discovery,2109566n,65488Ki
2025-04-08T04:19:53Z,istio-system,ztunnel-ffwn7,istio-proxy,50532n,1888Ki
