timestamp,namespace,pod,container,cpu(n),memory(Ki)
2025-04-11T04:20:22Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,destination,1202865n,24344Ki
2025-04-11T04:20:22Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,policy,349184n,4928Ki
2025-04-11T04:20:22Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,linkerd-proxy,874602n,14360Ki
2025-04-11T04:20:22Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,sp-validator,110181n,20276Ki
2025-04-11T04:20:22Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,identity,251785n,17480Ki
2025-04-11T04:20:22Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,linkerd-proxy,365094n,11860Ki
2025-04-11T04:20:22Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,proxy-injector,207138n,24928Ki
2025-04-11T04:20:22Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,linkerd-proxy,396772n,11772Ki
2025-04-11T04:20:24Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,destination,1202865n,24344Ki
2025-04-11T04:20:24Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,policy,349184n,4928Ki
2025-04-11T04:20:24Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,linkerd-proxy,874602n,14360Ki
2025-04-11T04:20:24Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,sp-validator,110181n,20276Ki
2025-04-11T04:20:24Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,identity,251785n,17480Ki
2025-04-11T04:20:24Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,linkerd-proxy,365094n,11860Ki
2025-04-11T04:20:24Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,proxy-injector,207138n,24928Ki
2025-04-11T04:20:24Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,linkerd-proxy,396772n,11772Ki
2025-04-11T04:20:26Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,destination,1202865n,24344Ki
2025-04-11T04:20:26Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,policy,349184n,4928Ki
2025-04-11T04:20:26Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,linkerd-proxy,874602n,14360Ki
2025-04-11T04:20:26Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,sp-validator,110181n,20276Ki
2025-04-11T04:20:26Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,identity,251785n,17480Ki
2025-04-11T04:20:26Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,linkerd-proxy,365094n,11860Ki
2025-04-11T04:20:26Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,proxy-injector,323761n,24928Ki
2025-04-11T04:20:26Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,linkerd-proxy,396772n,11772Ki
2025-04-11T04:20:28Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,destination,1202865n,24344Ki
2025-04-11T04:20:28Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,policy,349184n,4928Ki
2025-04-11T04:20:28Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,linkerd-proxy,874602n,14360Ki
2025-04-11T04:20:28Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,sp-validator,110181n,20276Ki
2025-04-11T04:20:28Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,identity,251785n,17480Ki
2025-04-11T04:20:28Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,linkerd-proxy,365094n,11860Ki
2025-04-11T04:20:28Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,proxy-injector,323761n,24928Ki
2025-04-11T04:20:28Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,linkerd-proxy,396772n,11772Ki
2025-04-11T04:20:30Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,destination,1202865n,24344Ki
2025-04-11T04:20:30Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,policy,349184n,4928Ki
2025-04-11T04:20:30Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,linkerd-proxy,874602n,14360Ki
2025-04-11T04:20:30Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,sp-validator,110181n,20276Ki
2025-04-11T04:20:30Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,identity,251785n,17480Ki
2025-04-11T04:20:30Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,linkerd-proxy,365094n,11860Ki
2025-04-11T04:20:30Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,proxy-injector,323761n,24928Ki
