timestamp,namespace,pod,container,cpu(n),memory(Ki)
2025-04-08T16:56:43Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2266679n,61356Ki
2025-04-08T16:56:43Z,istio-system,ztunnel-42djx,istio-proxy,9105940n,64896Ki
2025-04-08T16:56:43Z,istio-system,ztunnel-jmfmq,istio-proxy,57426n,1680Ki
2025-04-08T16:56:43Z,service-mesh-benchmark,waypoint-855dfcf87c-bdgvn,istio-proxy,18463242n,232388Ki
2025-04-08T16:56:44Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2266679n,61356Ki
2025-04-08T16:56:44Z,istio-system,ztunnel-42djx,istio-proxy,9105940n,64896Ki
2025-04-08T16:56:44Z,istio-system,ztunnel-jmfmq,istio-proxy,57426n,1680Ki
2025-04-08T16:56:44Z,service-mesh-benchmark,waypoint-855dfcf87c-bdgvn,istio-proxy,18463242n,232388Ki
2025-04-08T16:56:45Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2266679n,61356Ki
2025-04-08T16:56:45Z,istio-system,ztunnel-42djx,istio-proxy,9105940n,64896Ki
2025-04-08T16:56:45Z,istio-system,ztunnel-jmfmq,istio-proxy,57426n,1680Ki
2025-04-08T16:56:45Z,service-mesh-benchmark,waypoint-855dfcf87c-bdgvn,istio-proxy,18463242n,232388Ki
2025-04-08T16:56:47Z,istio-system,istiod-76fc5bc774-n76zc,discovery,1932836n,61224Ki
2025-04-08T16:56:47Z,istio-system,ztunnel-42djx,istio-proxy,16226712n,61300Ki
2025-04-08T16:56:47Z,istio-system,ztunnel-jmfmq,istio-proxy,44545n,1676Ki
2025-04-08T16:56:47Z,service-mesh-benchmark,waypoint-855dfcf87c-bdgvn,istio-proxy,24278255n,232356Ki
2025-04-08T16:56:48Z,istio-system,istiod-76fc5bc774-n76zc,discovery,1932836n,61224Ki
2025-04-08T16:56:48Z,istio-system,ztunnel-42djx,istio-proxy,16226712n,61300Ki
2025-04-08T16:56:48Z,istio-system,ztunnel-jmfmq,istio-proxy,44545n,1676Ki
2025-04-08T16:56:48Z,service-mesh-benchmark,waypoint-855dfcf87c-bdgvn,istio-proxy,24278255n,232356Ki
2025-04-08T16:56:49Z,istio-system,istiod-76fc5bc774-n76zc,discovery,1932836n,61224Ki
2025-04-08T16:56:49Z,istio-system,ztunnel-42djx,istio-proxy,16226712n,61300Ki
2025-04-08T16:56:49Z,istio-system,ztunnel-jmfmq,istio-proxy,44545n,1676Ki
2025-04-08T16:56:49Z,service-mesh-benchmark,waypoint-855dfcf87c-bdgvn,istio-proxy,24278255n,232356Ki
2025-04-08T16:56:50Z,istio-system,istiod-76fc5bc774-n76zc,discovery,1932836n,61224Ki
2025-04-08T16:56:50Z,istio-system,ztunnel-42djx,istio-proxy,16226712n,61300Ki
2025-04-08T16:56:50Z,istio-system,ztunnel-jmfmq,istio-proxy,44545n,1676Ki
2025-04-08T16:56:50Z,service-mesh-benchmark,waypoint-855dfcf87c-bdgvn,istio-proxy,24278255n,232356Ki
2025-04-08T16:56:51Z,istio-system,istiod-76fc5bc774-n76zc,discovery,1932836n,61224Ki
2025-04-08T16:56:51Z,istio-system,ztunnel-42djx,istio-proxy,16226712n,61300Ki
2025-04-08T16:56:51Z,istio-system,ztunnel-jmfmq,istio-proxy,44545n,1676Ki
2025-04-08T16:56:51Z,service-mesh-benchmark,waypoint-855dfcf87c-bdgvn,istio-proxy,24278255n,232356Ki
2025-04-08T16:56:53Z,istio-system,istiod-76fc5bc774-n76zc,discovery,1932836n,61224Ki
