timestamp,namespace,pod,container,cpu(n),memory(Ki)
2025-04-11T05:15:04Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2345541n,66476Ki
2025-04-11T05:15:04Z,istio-system,ztunnel-42djx,istio-proxy,991305895n,186048Ki
2025-04-11T05:15:04Z,istio-system,ztunnel-jmfmq,istio-proxy,43769n,1836Ki
2025-04-11T05:15:04Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,1985763185n,64940Ki
2025-04-11T05:15:05Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2345541n,66476Ki
2025-04-11T05:15:05Z,istio-system,ztunnel-42djx,istio-proxy,991305895n,186048Ki
2025-04-11T05:15:05Z,istio-system,ztunnel-jmfmq,istio-proxy,43769n,1836Ki
2025-04-11T05:15:05Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,1985763185n,64940Ki
2025-04-11T05:15:06Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2345541n,66476Ki
2025-04-11T05:15:06Z,istio-system,ztunnel-42djx,istio-proxy,991305895n,186048Ki
2025-04-11T05:15:06Z,istio-system,ztunnel-jmfmq,istio-proxy,43769n,1836Ki
2025-04-11T05:15:06Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,1985763185n,64940Ki
2025-04-11T05:15:07Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2345541n,66476Ki
2025-04-11T05:15:07Z,istio-system,ztunnel-42djx,istio-proxy,991305895n,186048Ki
2025-04-11T05:15:07Z,istio-system,ztunnel-jmfmq,istio-proxy,43769n,1836Ki
2025-04-11T05:15:07Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,1985763185n,64940Ki
2025-04-11T05:15:09Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2345541n,66476Ki
2025-04-11T05:15:09Z,istio-system,ztunnel-42djx,istio-proxy,991305895n,186048Ki
2025-04-11T05:15:09Z,istio-system,ztunnel-jmfmq,istio-proxy,43769n,1836Ki
2025-04-11T05:15:09Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,1985763185n,64940Ki
2025-04-11T05:15:10Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2345541n,66476Ki
2025-04-11T05:15:10Z,istio-system,ztunnel-42djx,istio-proxy,991305895n,186048Ki
2025-04-11T05:15:10Z,istio-system,ztunnel-jmfmq,istio-proxy,43769n,1836Ki
2025-04-11T05:15:10Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,1985763185n,64940Ki
2025-04-11T05:15:11Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2345541n,66476Ki
2025-04-11T05:15:11Z,istio-system,ztunnel-42djx,istio-proxy,991305895n,186048Ki
2025-04-11T05:15:11Z,istio-system,ztunnel-jmfmq,istio-proxy,43769n,1836Ki
2025-04-11T05:15:11Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,1985763185n,64940Ki
2025-04-11T05:15:12Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2345541n,66476Ki
2025-04-11T05:15:12Z,istio-system,ztunnel-42djx,istio-proxy,991305895n,186048Ki
2025-04-11T05:15:12Z,istio-system,ztunnel-jmfmq,istio-proxy,43769n,1836Ki
2025-04-11T05:15:12Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,1985763185n,64940Ki
2025-04-11T05:15:14Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2345541n,66476Ki
2025-04-11T05:15:14Z,istio-system,ztunnel-42djx,istio-proxy,991305895n,186048Ki
2025-04-11T05:15:14Z,istio-system,ztunnel-jmfmq,istio-proxy,43769n,1836Ki
2025-04-11T05:15:14Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,1985763185n,64940Ki
2025-04-11T05:15:15Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2345541n,66476Ki
2025-04-11T05:15:15Z,istio-system,ztunnel-42djx,istio-proxy,991305895n,186048Ki
2025-04-11T05:15:15Z,istio-system,ztunnel-jmfmq,istio-proxy,43769n,1836Ki
2025-04-11T05:15:15Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,1985763185n,64940Ki
2025-04-11T05:15:16Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2345541n,66476Ki
2025-04-11T05:15:16Z,istio-system,ztunnel-42djx,istio-proxy,991305895n,186048Ki
2025-04-11T05:15:16Z,istio-system,ztunnel-jmfmq,istio-proxy,43769n,1836Ki
2025-04-11T05:15:16Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,1985763185n,64940Ki
2025-04-11T05:15:17Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2345541n,66476Ki
2025-04-11T05:15:17Z,istio-system,ztunnel-42djx,istio-proxy,991305895n,186048Ki
2025-04-11T05:15:17Z,istio-system,ztunnel-jmfmq,istio-proxy,43769n,1836Ki
2025-04-11T05:15:17Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,1985763185n,64940Ki
2025-04-11T05:15:18Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2345541n,66476Ki
2025-04-11T05:15:18Z,istio-system,ztunnel-42djx,istio-proxy,991305895n,186048Ki
2025-04-11T05:15:18Z,istio-system,ztunnel-jmfmq,istio-proxy,43769n,1836Ki
2025-04-11T05:15:18Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,1985763185n,64940Ki
2025-04-11T05:15:20Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2345541n,66476Ki
2025-04-11T05:15:20Z,istio-system,ztunnel-42djx,istio-proxy,991305895n,186048Ki
2025-04-11T05:15:20Z,istio-system,ztunnel-jmfmq,istio-proxy,43769n,1836Ki
2025-04-11T05:15:20Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,1985763185n,64940Ki
2025-04-11T05:15:21Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2345541n,66476Ki
2025-04-11T05:15:21Z,istio-system,ztunnel-42djx,istio-proxy,991305895n,186048Ki
2025-04-11T05:15:21Z,istio-system,ztunnel-jmfmq,istio-proxy,43769n,1836Ki
2025-04-11T05:15:21Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,1985763185n,64940Ki
2025-04-11T05:15:22Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2345541n,66476Ki
2025-04-11T05:15:22Z,istio-system,ztunnel-42djx,istio-proxy,991305895n,186048Ki
2025-04-11T05:15:22Z,istio-system,ztunnel-jmfmq,istio-proxy,43769n,1836Ki
2025-04-11T05:15:22Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,1985763185n,64940Ki
2025-04-11T05:15:23Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2345541n,66476Ki
2025-04-11T05:15:23Z,istio-system,ztunnel-42djx,istio-proxy,991305895n,186048Ki
2025-04-11T05:15:23Z,istio-system,ztunnel-jmfmq,istio-proxy,43769n,1836Ki
2025-04-11T05:15:23Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,1985763185n,64940Ki
2025-04-11T05:15:25Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2345541n,66476Ki
2025-04-11T05:15:25Z,istio-system,ztunnel-42djx,istio-proxy,991305895n,186048Ki
2025-04-11T05:15:25Z,istio-system,ztunnel-jmfmq,istio-proxy,43769n,1836Ki
2025-04-11T05:15:25Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,1985763185n,64940Ki
2025-04-11T05:15:26Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2345541n,66476Ki
2025-04-11T05:15:26Z,istio-system,ztunnel-42djx,istio-proxy,991305895n,186048Ki
2025-04-11T05:15:26Z,istio-system,ztunnel-jmfmq,istio-proxy,43769n,1836Ki
2025-04-11T05:15:26Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,1985763185n,64940Ki
2025-04-11T05:15:27Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2345541n,66476Ki
2025-04-11T05:15:27Z,istio-system,ztunnel-42djx,istio-proxy,991305895n,186048Ki
2025-04-11T05:15:27Z,istio-system,ztunnel-jmfmq,istio-proxy,43769n,1836Ki
2025-04-11T05:15:27Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,1985763185n,64940Ki
2025-04-11T05:15:28Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2345541n,66476Ki
2025-04-11T05:15:28Z,istio-system,ztunnel-42djx,istio-proxy,991305895n,186048Ki
2025-04-11T05:15:28Z,istio-system,ztunnel-jmfmq,istio-proxy,43769n,1836Ki
2025-04-11T05:15:28Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,1985763185n,64940Ki
2025-04-11T05:15:30Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2345541n,66476Ki
2025-04-11T05:15:30Z,istio-system,ztunnel-42djx,istio-proxy,991305895n,186048Ki
2025-04-11T05:15:30Z,istio-system,ztunnel-jmfmq,istio-proxy,43769n,1836Ki
2025-04-11T05:15:30Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,1985763185n,64940Ki
2025-04-11T05:15:31Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2345541n,66476Ki
2025-04-11T05:15:31Z,istio-system,ztunnel-42djx,istio-proxy,991305895n,186048Ki
2025-04-11T05:15:31Z,istio-system,ztunnel-jmfmq,istio-proxy,43769n,1836Ki
2025-04-11T05:15:31Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,1985763185n,64940Ki
2025-04-11T05:15:32Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2345541n,66476Ki
2025-04-11T05:15:32Z,istio-system,ztunnel-42djx,istio-proxy,991305895n,186048Ki
2025-04-11T05:15:32Z,istio-system,ztunnel-jmfmq,istio-proxy,43769n,1836Ki
2025-04-11T05:15:32Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,1985763185n,64940Ki
2025-04-11T05:15:33Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2345541n,66476Ki
2025-04-11T05:15:33Z,istio-system,ztunnel-42djx,istio-proxy,991305895n,186048Ki
2025-04-11T05:15:33Z,istio-system,ztunnel-jmfmq,istio-proxy,43769n,1836Ki
2025-04-11T05:15:33Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,1985763185n,64940Ki
2025-04-11T05:15:35Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2345541n,66476Ki
2025-04-11T05:15:35Z,istio-system,ztunnel-42djx,istio-proxy,991305895n,186048Ki
2025-04-11T05:15:35Z,istio-system,ztunnel-jmfmq,istio-proxy,43769n,1836Ki
2025-04-11T05:15:35Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,1985763185n,64940Ki
2025-04-11T05:15:36Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2345541n,66476Ki
2025-04-11T05:15:36Z,istio-system,ztunnel-42djx,istio-proxy,991305895n,186048Ki
2025-04-11T05:15:36Z,istio-system,ztunnel-jmfmq,istio-proxy,43769n,1836Ki
2025-04-11T05:15:36Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,1985763185n,64940Ki
2025-04-11T05:15:37Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2345541n,66476Ki
2025-04-11T05:15:37Z,istio-system,ztunnel-42djx,istio-proxy,991305895n,186048Ki
2025-04-11T05:15:37Z,istio-system,ztunnel-jmfmq,istio-proxy,43769n,1836Ki
2025-04-11T05:15:37Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,1985763185n,64940Ki
2025-04-11T05:15:38Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2345541n,66476Ki
2025-04-11T05:15:38Z,istio-system,ztunnel-42djx,istio-proxy,991305895n,186048Ki
2025-04-11T05:15:38Z,istio-system,ztunnel-jmfmq,istio-proxy,43769n,1836Ki
2025-04-11T05:15:38Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,1985763185n,64940Ki
2025-04-11T05:15:39Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2345541n,66476Ki
2025-04-11T05:15:39Z,istio-system,ztunnel-42djx,istio-proxy,991305895n,186048Ki
2025-04-11T05:15:39Z,istio-system,ztunnel-jmfmq,istio-proxy,43769n,1836Ki
2025-04-11T05:15:39Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,1985763185n,64940Ki
2025-04-11T05:15:41Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2345541n,66476Ki
2025-04-11T05:15:41Z,istio-system,ztunnel-42djx,istio-proxy,991305895n,186048Ki
2025-04-11T05:15:41Z,istio-system,ztunnel-jmfmq,istio-proxy,43769n,1836Ki
2025-04-11T05:15:41Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,1985763185n,64940Ki
2025-04-11T05:15:42Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2345541n,66476Ki
2025-04-11T05:15:42Z,istio-system,ztunnel-42djx,istio-proxy,991305895n,186048Ki
2025-04-11T05:15:42Z,istio-system,ztunnel-jmfmq,istio-proxy,43769n,1836Ki
2025-04-11T05:15:42Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,1985763185n,64940Ki
2025-04-11T05:15:43Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2345541n,66476Ki
2025-04-11T05:15:43Z,istio-system,ztunnel-42djx,istio-proxy,991305895n,186048Ki
2025-04-11T05:15:43Z,istio-system,ztunnel-jmfmq,istio-proxy,43769n,1836Ki
2025-04-11T05:15:43Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,1985763185n,64940Ki
2025-04-11T05:15:44Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2345541n,66476Ki
2025-04-11T05:15:44Z,istio-system,ztunnel-42djx,istio-proxy,991305895n,186048Ki
2025-04-11T05:15:44Z,istio-system,ztunnel-jmfmq,istio-proxy,43769n,1836Ki
2025-04-11T05:15:44Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,1985763185n,64940Ki
2025-04-11T05:15:46Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2514404n,66480Ki
2025-04-11T05:15:46Z,istio-system,ztunnel-42djx,istio-proxy,339623440n,184504Ki
2025-04-11T05:15:46Z,istio-system,ztunnel-jmfmq,istio-proxy,85357n,1840Ki
2025-04-11T05:15:46Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,450777430n,71000Ki
2025-04-11T05:15:47Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2345541n,66476Ki
2025-04-11T05:15:47Z,istio-system,ztunnel-42djx,istio-proxy,991305895n,186048Ki
2025-04-11T05:15:47Z,istio-system,ztunnel-jmfmq,istio-proxy,43769n,1836Ki
2025-04-11T05:15:47Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,1985763185n,64940Ki
2025-04-11T05:15:48Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2514404n,66480Ki
2025-04-11T05:15:48Z,istio-system,ztunnel-42djx,istio-proxy,339623440n,184504Ki
2025-04-11T05:15:48Z,istio-system,ztunnel-jmfmq,istio-proxy,85357n,1840Ki
2025-04-11T05:15:48Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,450777430n,71000Ki
2025-04-11T05:15:49Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2514404n,66480Ki
2025-04-11T05:15:49Z,istio-system,ztunnel-42djx,istio-proxy,339623440n,184504Ki
2025-04-11T05:15:49Z,istio-system,ztunnel-jmfmq,istio-proxy,76115n,1836Ki
2025-04-11T05:15:49Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,450777430n,71000Ki
2025-04-11T05:15:51Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2514404n,66480Ki
2025-04-11T05:15:51Z,istio-system,ztunnel-42djx,istio-proxy,339623440n,184504Ki
2025-04-11T05:15:51Z,istio-system,ztunnel-jmfmq,istio-proxy,76115n,1836Ki
2025-04-11T05:15:51Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,450777430n,71000Ki
2025-04-11T05:15:52Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2514404n,66480Ki
2025-04-11T05:15:52Z,istio-system,ztunnel-42djx,istio-proxy,339623440n,184504Ki
2025-04-11T05:15:52Z,istio-system,ztunnel-jmfmq,istio-proxy,76115n,1836Ki
2025-04-11T05:15:52Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,450777430n,71000Ki
2025-04-11T05:15:53Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2514404n,66480Ki
2025-04-11T05:15:53Z,istio-system,ztunnel-42djx,istio-proxy,339623440n,184504Ki
2025-04-11T05:15:53Z,istio-system,ztunnel-jmfmq,istio-proxy,85357n,1840Ki
2025-04-11T05:15:53Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,450777430n,71000Ki
2025-04-11T05:15:54Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2514404n,66480Ki
2025-04-11T05:15:54Z,istio-system,ztunnel-42djx,istio-proxy,339623440n,184504Ki
2025-04-11T05:15:54Z,istio-system,ztunnel-jmfmq,istio-proxy,76115n,1836Ki
2025-04-11T05:15:54Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,450777430n,71000Ki
2025-04-11T05:15:56Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2514404n,66480Ki
2025-04-11T05:15:56Z,istio-system,ztunnel-42djx,istio-proxy,339623440n,184504Ki
2025-04-11T05:15:56Z,istio-system,ztunnel-jmfmq,istio-proxy,85357n,1840Ki
2025-04-11T05:15:56Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,450777430n,71000Ki
2025-04-11T05:15:57Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2514404n,66480Ki
2025-04-11T05:15:57Z,istio-system,ztunnel-42djx,istio-proxy,339623440n,184504Ki
2025-04-11T05:15:57Z,istio-system,ztunnel-jmfmq,istio-proxy,76115n,1836Ki
2025-04-11T05:15:57Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,450777430n,71000Ki
2025-04-11T05:15:58Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2514404n,66480Ki
2025-04-11T05:15:58Z,istio-system,ztunnel-42djx,istio-proxy,339623440n,184504Ki
2025-04-11T05:15:58Z,istio-system,ztunnel-jmfmq,istio-proxy,76115n,1836Ki
2025-04-11T05:15:58Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,450777430n,71000Ki
2025-04-11T05:15:59Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2514404n,66480Ki
2025-04-11T05:15:59Z,istio-system,ztunnel-42djx,istio-proxy,339623440n,184504Ki
2025-04-11T05:15:59Z,istio-system,ztunnel-jmfmq,istio-proxy,76115n,1836Ki
2025-04-11T05:15:59Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,450777430n,71000Ki
2025-04-11T05:16:01Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2514404n,66480Ki
2025-04-11T05:16:01Z,istio-system,ztunnel-42djx,istio-proxy,339623440n,184504Ki
2025-04-11T05:16:01Z,istio-system,ztunnel-jmfmq,istio-proxy,85357n,1840Ki
2025-04-11T05:16:01Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,450777430n,71000Ki
2025-04-11T05:16:02Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2514404n,66480Ki
2025-04-11T05:16:02Z,istio-system,ztunnel-42djx,istio-proxy,339623440n,184504Ki
2025-04-11T05:16:02Z,istio-system,ztunnel-jmfmq,istio-proxy,85357n,1840Ki
2025-04-11T05:16:02Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,450777430n,71000Ki
2025-04-11T05:16:03Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2514404n,66480Ki
2025-04-11T05:16:03Z,istio-system,ztunnel-42djx,istio-proxy,339623440n,184504Ki
2025-04-11T05:16:03Z,istio-system,ztunnel-jmfmq,istio-proxy,85357n,1840Ki
2025-04-11T05:16:03Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,450777430n,71000Ki
2025-04-11T05:16:04Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2514404n,66480Ki
2025-04-11T05:16:04Z,istio-system,ztunnel-42djx,istio-proxy,339623440n,184504Ki
2025-04-11T05:16:04Z,istio-system,ztunnel-jmfmq,istio-proxy,76115n,1836Ki
2025-04-11T05:16:04Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,450777430n,71000Ki
2025-04-11T05:16:06Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2514404n,66480Ki
2025-04-11T05:16:06Z,istio-system,ztunnel-42djx,istio-proxy,339623440n,184504Ki
2025-04-11T05:16:06Z,istio-system,ztunnel-jmfmq,istio-proxy,76115n,1836Ki
2025-04-11T05:16:06Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,450777430n,71000Ki
2025-04-11T05:16:07Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2514404n,66480Ki
2025-04-11T05:16:07Z,istio-system,ztunnel-42djx,istio-proxy,339623440n,184504Ki
2025-04-11T05:16:07Z,istio-system,ztunnel-jmfmq,istio-proxy,76115n,1836Ki
2025-04-11T05:16:07Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,450777430n,71000Ki
2025-04-11T05:16:08Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2514404n,66480Ki
2025-04-11T05:16:08Z,istio-system,ztunnel-42djx,istio-proxy,339623440n,184504Ki
2025-04-11T05:16:08Z,istio-system,ztunnel-jmfmq,istio-proxy,76115n,1836Ki
2025-04-11T05:16:08Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,450777430n,71000Ki
2025-04-11T05:16:09Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2514404n,66480Ki
2025-04-11T05:16:09Z,istio-system,ztunnel-42djx,istio-proxy,339623440n,184504Ki
2025-04-11T05:16:09Z,istio-system,ztunnel-jmfmq,istio-proxy,85357n,1840Ki
2025-04-11T05:16:09Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,450777430n,71000Ki
2025-04-11T05:16:11Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2514404n,66480Ki
2025-04-11T05:16:11Z,istio-system,ztunnel-42djx,istio-proxy,339623440n,184504Ki
2025-04-11T05:16:11Z,istio-system,ztunnel-jmfmq,istio-proxy,76115n,1836Ki
2025-04-11T05:16:11Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,450777430n,71000Ki
2025-04-11T05:16:12Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2514404n,66480Ki
2025-04-11T05:16:12Z,istio-system,ztunnel-42djx,istio-proxy,339623440n,184504Ki
2025-04-11T05:16:12Z,istio-system,ztunnel-jmfmq,istio-proxy,85357n,1840Ki
2025-04-11T05:16:12Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,450777430n,71000Ki
2025-04-11T05:16:13Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2514404n,66480Ki
2025-04-11T05:16:13Z,istio-system,ztunnel-42djx,istio-proxy,339623440n,184504Ki
2025-04-11T05:16:13Z,istio-system,ztunnel-jmfmq,istio-proxy,76115n,1836Ki
2025-04-11T05:16:13Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,450777430n,71000Ki
2025-04-11T05:16:14Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2514404n,66480Ki
2025-04-11T05:16:14Z,istio-system,ztunnel-42djx,istio-proxy,339623440n,184504Ki
2025-04-11T05:16:14Z,istio-system,ztunnel-jmfmq,istio-proxy,85357n,1840Ki
2025-04-11T05:16:14Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,450777430n,71000Ki
2025-04-11T05:16:16Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2514404n,66480Ki
2025-04-11T05:16:16Z,istio-system,ztunnel-42djx,istio-proxy,339623440n,184504Ki
2025-04-11T05:16:16Z,istio-system,ztunnel-jmfmq,istio-proxy,76115n,1836Ki
2025-04-11T05:16:16Z,service-mesh-benchmark,waypoint-855dfcf87c-fzkwv,istio-proxy,450777430n,71000Ki
2025-04-11T05:16:17Z,istio-system,istiod-76fc5bc774-n76zc,discovery,2514404n,66480Ki
2025-04-11T05:16:17Z,istio-system,ztunnel-42djx,istio-proxy,339623440n,184504Ki
