timestamp,namespace,pod,container,cpu(n),memory(Ki)
2025-04-11T04:50:42Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,destination,1198961n,24344Ki
2025-04-11T04:50:42Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,policy,280763n,4928Ki
2025-04-11T04:50:42Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,linkerd-proxy,709605n,14344Ki
2025-04-11T04:50:42Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,sp-validator,235094n,20276Ki
2025-04-11T04:50:42Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,identity,142944n,17484Ki
2025-04-11T04:50:42Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,linkerd-proxy,408902n,11864Ki
2025-04-11T04:50:42Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,proxy-injector,185827n,24932Ki
2025-04-11T04:50:42Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,linkerd-proxy,371129n,11772Ki
2025-04-11T04:50:42Z,service-mesh-benchmark,fortio-client-cc4d5bfd8-9b772,linkerd-proxy,874692417n,27532Ki
2025-04-11T04:50:42Z,service-mesh-benchmark,fortio-server-57d7fc86d-gk69s,linkerd-proxy,682965097n,30024Ki
2025-04-11T04:50:44Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,destination,1198961n,24344Ki
2025-04-11T04:50:44Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,policy,280763n,4928Ki
2025-04-11T04:50:44Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,linkerd-proxy,709605n,14344Ki
2025-04-11T04:50:44Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,sp-validator,235094n,20276Ki
2025-04-11T04:50:44Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,identity,142944n,17484Ki
2025-04-11T04:50:44Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,linkerd-proxy,408902n,11864Ki
2025-04-11T04:50:44Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,proxy-injector,185827n,24932Ki
2025-04-11T04:50:44Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,linkerd-proxy,371129n,11772Ki
2025-04-11T04:50:44Z,service-mesh-benchmark,fortio-client-cc4d5bfd8-9b772,linkerd-proxy,874692417n,27532Ki
2025-04-11T04:50:44Z,service-mesh-benchmark,fortio-server-57d7fc86d-gk69s,linkerd-proxy,682965097n,30024Ki
2025-04-11T04:50:45Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,destination,1198961n,24344Ki
2025-04-11T04:50:45Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,policy,280763n,4928Ki
2025-04-11T04:50:45Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,linkerd-proxy,709605n,14344Ki
2025-04-11T04:50:45Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,sp-validator,235094n,20276Ki
2025-04-11T04:50:45Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,identity,142944n,17484Ki
2025-04-11T04:50:45Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,linkerd-proxy,408902n,11864Ki
2025-04-11T04:50:45Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,proxy-injector,185827n,24932Ki
2025-04-11T04:50:45Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,linkerd-proxy,371129n,11772Ki
2025-04-11T04:50:45Z,service-mesh-benchmark,fortio-client-cc4d5bfd8-9b772,linkerd-proxy,874692417n,27532Ki
2025-04-11T04:50:45Z,service-mesh-benchmark,fortio-server-57d7fc86d-gk69s,linkerd-proxy,682965097n,30024Ki
2025-04-11T04:50:47Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,destination,1303699n,24344Ki
2025-04-11T04:50:47Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,policy,260926n,4940Ki
2025-04-11T04:50:47Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,linkerd-proxy,711688n,14356Ki
2025-04-11T04:50:47Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,sp-validator,110483n,20280Ki
2025-04-11T04:50:47Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,identity,256055n,17484Ki
2025-04-11T04:50:47Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,linkerd-proxy,394027n,11864Ki
2025-04-11T04:50:47Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,proxy-injector,157674n,24928Ki
2025-04-11T04:50:47Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,linkerd-proxy,386860n,11772Ki
2025-04-11T04:50:47Z,service-mesh-benchmark,fortio-client-cc4d5bfd8-9b772,linkerd-proxy,806795652n,25348Ki
2025-04-11T04:50:47Z,service-mesh-benchmark,fortio-server-57d7fc86d-gk69s,linkerd-proxy,593101868n,29488Ki
2025-04-11T04:50:48Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,destination,1303699n,24344Ki
2025-04-11T04:50:48Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,policy,260926n,4940Ki
2025-04-11T04:50:48Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,linkerd-proxy,711688n,14356Ki
2025-04-11T04:50:48Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,sp-validator,110483n,20280Ki
2025-04-11T04:50:48Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,identity,256055n,17484Ki
2025-04-11T04:50:48Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,linkerd-proxy,394027n,11864Ki
2025-04-11T04:50:48Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,proxy-injector,157674n,24928Ki
2025-04-11T04:50:48Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,linkerd-proxy,386860n,11772Ki
2025-04-11T04:50:48Z,service-mesh-benchmark,fortio-client-cc4d5bfd8-9b772,linkerd-proxy,806795652n,25348Ki
2025-04-11T04:50:48Z,service-mesh-benchmark,fortio-server-57d7fc86d-gk69s,linkerd-proxy,593101868n,29488Ki
2025-04-11T04:50:49Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,destination,1303699n,24344Ki
2025-04-11T04:50:49Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,policy,260926n,4940Ki
2025-04-11T04:50:49Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,linkerd-proxy,711688n,14356Ki
2025-04-11T04:50:49Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,sp-validator,110483n,20280Ki
2025-04-11T04:50:49Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,identity,256055n,17484Ki
2025-04-11T04:50:49Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,linkerd-proxy,394027n,11864Ki
2025-04-11T04:50:49Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,proxy-injector,157674n,24928Ki
2025-04-11T04:50:49Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,linkerd-proxy,386860n,11772Ki
2025-04-11T04:50:49Z,service-mesh-benchmark,fortio-client-cc4d5bfd8-9b772,linkerd-proxy,806795652n,25348Ki
2025-04-11T04:50:49Z,service-mesh-benchmark,fortio-server-57d7fc86d-gk69s,linkerd-proxy,593101868n,29488Ki
2025-04-11T04:50:51Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,destination,1303699n,24344Ki
2025-04-11T04:50:51Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,policy,260926n,4940Ki
2025-04-11T04:50:51Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,linkerd-proxy,750413n,14356Ki
2025-04-11T04:50:51Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,sp-validator,110483n,20280Ki
2025-04-11T04:50:51Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,identity,231296n,17484Ki
2025-04-11T04:50:51Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,linkerd-proxy,394027n,11864Ki
2025-04-11T04:50:51Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,proxy-injector,157674n,24928Ki
2025-04-11T04:50:51Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,linkerd-proxy,386860n,11772Ki
2025-04-11T04:50:51Z,service-mesh-benchmark,fortio-client-cc4d5bfd8-9b772,linkerd-proxy,806795652n,25348Ki
2025-04-11T04:50:51Z,service-mesh-benchmark,fortio-server-57d7fc86d-gk69s,linkerd-proxy,593101868n,29488Ki
2025-04-11T04:50:52Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,destination,1303699n,24344Ki
2025-04-11T04:50:52Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,policy,260926n,4940Ki
2025-04-11T04:50:52Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,linkerd-proxy,750413n,14356Ki
2025-04-11T04:50:52Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,sp-validator,110483n,20280Ki
2025-04-11T04:50:52Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,identity,231296n,17484Ki
2025-04-11T04:50:52Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,linkerd-proxy,394027n,11864Ki
2025-04-11T04:50:52Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,proxy-injector,157674n,24928Ki
2025-04-11T04:50:52Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,linkerd-proxy,386860n,11772Ki
2025-04-11T04:50:52Z,service-mesh-benchmark,fortio-client-cc4d5bfd8-9b772,linkerd-proxy,806795652n,25348Ki
2025-04-11T04:50:52Z,service-mesh-benchmark,fortio-server-57d7fc86d-gk69s,linkerd-proxy,593101868n,29488Ki
2025-04-11T04:50:54Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,destination,1303699n,24344Ki
2025-04-11T04:50:54Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,policy,260926n,4940Ki
2025-04-11T04:50:54Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,linkerd-proxy,750413n,14356Ki
