timestamp,namespace,pod,container,cpu(n),memory(Ki)
2025-04-08T04:25:12Z,istio-system,istiod-76fc5bc774-69vgl,discovery,2013323n,65688Ki
2025-04-08T04:25:12Z,istio-system,ztunnel-ffwn7,istio-proxy,110730n,1888Ki
2025-04-08T04:25:12Z,istio-system,ztunnel-lnnfr,istio-proxy,101221865n,12056Ki
2025-04-08T04:25:12Z,service-mesh-benchmark,waypoint-855dfcf87c-dz5ml,istio-proxy,81161415n,51544Ki
2025-04-08T04:25:13Z,istio-system,istiod-76fc5bc774-69vgl,discovery,2013323n,65688Ki
2025-04-08T04:25:13Z,istio-system,ztunnel-ffwn7,istio-proxy,110730n,1888Ki
2025-04-08T04:25:13Z,istio-system,ztunnel-lnnfr,istio-proxy,101221865n,12056Ki
2025-04-08T04:25:13Z,service-mesh-benchmark,waypoint-855dfcf87c-dz5ml,istio-proxy,81161415n,51544Ki
2025-04-08T04:25:15Z,istio-system,istiod-76fc5bc774-69vgl,discovery,2013323n,65688Ki
2025-04-08T04:25:15Z,istio-system,ztunnel-ffwn7,istio-proxy,110730n,1888Ki
2025-04-08T04:25:15Z,istio-system,ztunnel-lnnfr,istio-proxy,101221865n,12056Ki
2025-04-08T04:25:15Z,service-mesh-benchmark,waypoint-855dfcf87c-dz5ml,istio-proxy,81161415n,51544Ki
2025-04-08T04:25:16Z,istio-system,istiod-76fc5bc774-69vgl,discovery,2013323n,65688Ki
2025-04-08T04:25:16Z,istio-system,ztunnel-ffwn7,istio-proxy,110730n,1888Ki
2025-04-08T04:25:16Z,istio-system,ztunnel-lnnfr,istio-proxy,101221865n,12056Ki
2025-04-08T04:25:16Z,service-mesh-benchmark,waypoint-855dfcf87c-dz5ml,istio-proxy,81161415n,51544Ki
2025-04-08T04:25:17Z,istio-system,istiod-76fc5bc774-69vgl,discovery,2013323n,65688Ki
2025-04-08T04:25:17Z,istio-system,ztunnel-ffwn7,istio-proxy,110730n,1888Ki
2025-04-08T04:25:17Z,istio-system,ztunnel-lnnfr,istio-proxy,101221865n,12056Ki
2025-04-08T04:25:17Z,service-mesh-benchmark,waypoint-855dfcf87c-dz5ml,istio-proxy,81161415n,51544Ki
2025-04-08T04:25:18Z,istio-system,istiod-76fc5bc774-69vgl,discovery,2013323n,65688Ki
2025-04-08T04:25:18Z,istio-system,ztunnel-ffwn7,istio-proxy,110730n,1888Ki
2025-04-08T04:25:18Z,istio-system,ztunnel-lnnfr,istio-proxy,101221865n,12056Ki
2025-04-08T04:25:18Z,service-mesh-benchmark,waypoint-855dfcf87c-dz5ml,istio-proxy,81161415n,51544Ki
2025-04-08T04:25:19Z,istio-system,istiod-76fc5bc774-69vgl,discovery,2013323n,65688Ki
2025-04-08T04:25:19Z,istio-system,ztunnel-ffwn7,istio-proxy,110730n,1888Ki
2025-04-08T04:25:19Z,istio-system,ztunnel-lnnfr,istio-proxy,101221865n,12056Ki
2025-04-08T04:25:19Z,service-mesh-benchmark,waypoint-855dfcf87c-dz5ml,istio-proxy,81161415n,51544Ki
2025-04-08T04:25:20Z,istio-system,istiod-76fc5bc774-69vgl,discovery,2013323n,65688Ki
2025-04-08T04:25:20Z,istio-system,ztunnel-ffwn7,istio-proxy,110730n,1888Ki
2025-04-08T04:25:20Z,istio-system,ztunnel-lnnfr,istio-proxy,101221865n,12056Ki
2025-04-08T04:25:20Z,service-mesh-benchmark,waypoint-855dfcf87c-dz5ml,istio-proxy,81161415n,51544Ki
2025-04-08T04:25:22Z,istio-system,istiod-76fc5bc774-69vgl,discovery,2013323n,65688Ki
2025-04-08T04:25:22Z,istio-system,ztunnel-ffwn7,istio-proxy,110730n,1888Ki
2025-04-08T04:25:22Z,istio-system,ztunnel-lnnfr,istio-proxy,101221865n,12056Ki
2025-04-08T04:25:22Z,service-mesh-benchmark,waypoint-855dfcf87c-dz5ml,istio-proxy,81161415n,51544Ki
2025-04-08T04:25:23Z,istio-system,istiod-76fc5bc774-69vgl,discovery,2013323n,65688Ki
2025-04-08T04:25:23Z,istio-system,ztunnel-ffwn7,istio-proxy,110730n,1888Ki
2025-04-08T04:25:23Z,istio-system,ztunnel-lnnfr,istio-proxy,101221865n,12056Ki
2025-04-08T04:25:23Z,service-mesh-benchmark,waypoint-855dfcf87c-dz5ml,istio-proxy,81161415n,51544Ki
2025-04-08T04:25:24Z,istio-system,istiod-76fc5bc774-69vgl,discovery,2013323n,65688Ki
2025-04-08T04:25:24Z,istio-system,ztunnel-ffwn7,istio-proxy,110730n,1888Ki
2025-04-08T04:25:24Z,istio-system,ztunnel-lnnfr,istio-proxy,101221865n,12056Ki
2025-04-08T04:25:24Z,service-mesh-benchmark,waypoint-855dfcf87c-dz5ml,istio-proxy,81161415n,51544Ki
2025-04-08T04:25:25Z,istio-system,istiod-76fc5bc774-69vgl,discovery,2013323n,65688Ki
2025-04-08T04:25:25Z,istio-system,ztunnel-ffwn7,istio-proxy,110730n,1888Ki
2025-04-08T04:25:25Z,istio-system,ztunnel-lnnfr,istio-proxy,101221865n,12056Ki
2025-04-08T04:25:25Z,service-mesh-benchmark,waypoint-855dfcf87c-dz5ml,istio-proxy,81161415n,51544Ki
2025-04-08T04:25:26Z,istio-system,istiod-76fc5bc774-69vgl,discovery,2013323n,65688Ki
2025-04-08T04:25:26Z,istio-system,ztunnel-ffwn7,istio-proxy,110730n,1888Ki
2025-04-08T04:25:26Z,istio-system,ztunnel-lnnfr,istio-proxy,101221865n,12056Ki
2025-04-08T04:25:26Z,service-mesh-benchmark,waypoint-855dfcf87c-dz5ml,istio-proxy,81161415n,51544Ki
2025-04-08T04:25:27Z,istio-system,istiod-76fc5bc774-69vgl,discovery,2013323n,65688Ki
2025-04-08T04:25:27Z,istio-system,ztunnel-ffwn7,istio-proxy,110730n,1888Ki
2025-04-08T04:25:27Z,istio-system,ztunnel-lnnfr,istio-proxy,101221865n,12056Ki
2025-04-08T04:25:27Z,service-mesh-benchmark,waypoint-855dfcf87c-dz5ml,istio-proxy,81161415n,51544Ki
2025-04-08T04:25:29Z,istio-system,istiod-76fc5bc774-69vgl,discovery,2013323n,65688Ki
2025-04-08T04:25:29Z,istio-system,ztunnel-ffwn7,istio-proxy,110730n,1888Ki
2025-04-08T04:25:29Z,istio-system,ztunnel-lnnfr,istio-proxy,101221865n,12056Ki
2025-04-08T04:25:29Z,service-mesh-benchmark,waypoint-855dfcf87c-dz5ml,istio-proxy,81161415n,51544Ki
2025-04-08T04:25:30Z,istio-system,istiod-76fc5bc774-69vgl,discovery,2013323n,65688Ki
2025-04-08T04:25:30Z,istio-system,ztunnel-ffwn7,istio-proxy,110730n,1888Ki
2025-04-08T04:25:30Z,istio-system,ztunnel-lnnfr,istio-proxy,101221865n,12056Ki
2025-04-08T04:25:30Z,service-mesh-benchmark,waypoint-855dfcf87c-dz5ml,istio-proxy,81161415n,51544Ki
