timestamp,namespace,pod,container,cpu(n),memory(Ki)
2025-04-08T04:15:51Z,linkerd,linkerd-destination-79d95c556-z2mvn,destination,1498006n,21868Ki
2025-04-08T04:15:51Z,linkerd,linkerd-destination-79d95c556-z2mvn,policy,279888n,3980Ki
2025-04-08T04:15:51Z,linkerd,linkerd-destination-79d95c556-z2mvn,linkerd-proxy,633487n,12592Ki
2025-04-08T04:15:51Z,linkerd,linkerd-destination-79d95c556-z2mvn,sp-validator,189998n,15308Ki
2025-04-08T04:15:51Z,linkerd,linkerd-identity-8695ff89dc-6pq28,identity,145365n,15872Ki
2025-04-08T04:15:51Z,linkerd,linkerd-identity-8695ff89dc-6pq28,linkerd-proxy,383156n,11812Ki
2025-04-08T04:15:51Z,linkerd,linkerd-proxy-injector-5b4cfffbb6-9bjxj,proxy-injector,166617n,21792Ki
2025-04-08T04:15:51Z,linkerd,linkerd-proxy-injector-5b4cfffbb6-9bjxj,linkerd-proxy,329949n,11776Ki
2025-04-08T04:15:51Z,service-mesh-benchmark,fortio-server-5c7c9c9dc-82tv2,linkerd-proxy,180279953n,28744Ki
2025-04-08T04:15:53Z,linkerd,linkerd-destination-79d95c556-z2mvn,destination,1498006n,21868Ki
2025-04-08T04:15:53Z,linkerd,linkerd-destination-79d95c556-z2mvn,policy,279888n,3980Ki
2025-04-08T04:15:53Z,linkerd,linkerd-destination-79d95c556-z2mvn,linkerd-proxy,633487n,12592Ki
2025-04-08T04:15:53Z,linkerd,linkerd-destination-79d95c556-z2mvn,sp-validator,189998n,15308Ki
2025-04-08T04:15:53Z,linkerd,linkerd-identity-8695ff89dc-6pq28,identity,145365n,15872Ki
2025-04-08T04:15:53Z,linkerd,linkerd-identity-8695ff89dc-6pq28,linkerd-proxy,383156n,11812Ki
2025-04-08T04:15:53Z,linkerd,linkerd-proxy-injector-5b4cfffbb6-9bjxj,proxy-injector,166617n,21792Ki
2025-04-08T04:15:53Z,linkerd,linkerd-proxy-injector-5b4cfffbb6-9bjxj,linkerd-proxy,329949n,11776Ki
2025-04-08T04:15:53Z,service-mesh-benchmark,fortio-server-5c7c9c9dc-82tv2,linkerd-proxy,180279953n,28744Ki
2025-04-08T04:15:54Z,linkerd,linkerd-destination-79d95c556-z2mvn,destination,1498006n,21868Ki
2025-04-08T04:15:54Z,linkerd,linkerd-destination-79d95c556-z2mvn,policy,279888n,3980Ki
2025-04-08T04:15:54Z,linkerd,linkerd-destination-79d95c556-z2mvn,linkerd-proxy,633487n,12592Ki
2025-04-08T04:15:54Z,linkerd,linkerd-destination-79d95c556-z2mvn,sp-validator,189998n,15308Ki
2025-04-08T04:15:54Z,linkerd,linkerd-identity-8695ff89dc-6pq28,identity,145365n,15872Ki
2025-04-08T04:15:54Z,linkerd,linkerd-identity-8695ff89dc-6pq28,linkerd-proxy,383156n,11812Ki
