timestamp,namespace,pod,container,cpu(n),memory(Ki)
2025-04-08T04:18:03Z,linkerd,linkerd-destination-79d95c556-z2mvn,destination,1229655n,21864Ki
2025-04-08T04:18:03Z,linkerd,linkerd-destination-79d95c556-z2mvn,policy,290150n,3984Ki
2025-04-08T04:18:03Z,linkerd,linkerd-destination-79d95c556-z2mvn,linkerd-proxy,709272n,12592Ki
2025-04-08T04:18:03Z,linkerd,linkerd-destination-79d95c556-z2mvn,sp-validator,121515n,15304Ki
2025-04-08T04:18:03Z,linkerd,linkerd-identity-8695ff89dc-6pq28,identity,223037n,15872Ki
2025-04-08T04:18:03Z,linkerd,linkerd-identity-8695ff89dc-6pq28,linkerd-proxy,385305n,11812Ki
2025-04-08T04:18:03Z,linkerd,linkerd-proxy-injector-5b4cfffbb6-9bjxj,proxy-injector,300756n,21792Ki
2025-04-08T04:18:03Z,linkerd,linkerd-proxy-injector-5b4cfffbb6-9bjxj,linkerd-proxy,380206n,11780Ki
2025-04-08T04:18:03Z,service-mesh-benchmark,fortio-server-5c7c9c9dc-82tv2,linkerd-proxy,17237870n,28676Ki
2025-04-08T04:18:04Z,linkerd,linkerd-destination-79d95c556-z2mvn,destination,1229655n,21864Ki
2025-04-08T04:18:04Z,linkerd,linkerd-destination-79d95c556-z2mvn,policy,290150n,3984Ki
2025-04-08T04:18:04Z,linkerd,linkerd-destination-79d95c556-z2mvn,linkerd-proxy,709272n,12592Ki
2025-04-08T04:18:04Z,linkerd,linkerd-destination-79d95c556-z2mvn,sp-validator,121515n,15304Ki
2025-04-08T04:18:04Z,linkerd,linkerd-identity-8695ff89dc-6pq28,identity,223037n,15872Ki
2025-04-08T04:18:04Z,linkerd,linkerd-identity-8695ff89dc-6pq28,linkerd-proxy,385305n,11812Ki
2025-04-08T04:18:04Z,linkerd,linkerd-proxy-injector-5b4cfffbb6-9bjxj,proxy-injector,300756n,21792Ki
2025-04-08T04:18:04Z,linkerd,linkerd-proxy-injector-5b4cfffbb6-9bjxj,linkerd-proxy,380206n,11780Ki
2025-04-08T04:18:04Z,service-mesh-benchmark,fortio-server-5c7c9c9dc-82tv2,linkerd-proxy,17237870n,28676Ki
2025-04-08T04:18:06Z,linkerd,linkerd-destination-79d95c556-z2mvn,destination,1229655n,21864Ki
2025-04-08T04:18:06Z,linkerd,linkerd-destination-79d95c556-z2mvn,policy,290150n,3984Ki
2025-04-08T04:18:06Z,linkerd,linkerd-destination-79d95c556-z2mvn,linkerd-proxy,709272n,12592Ki
2025-04-08T04:18:06Z,linkerd,linkerd-destination-79d95c556-z2mvn,sp-validator,121515n,15304Ki
2025-04-08T04:18:06Z,linkerd,linkerd-identity-8695ff89dc-6pq28,identity,223037n,15872Ki
2025-04-08T04:18:06Z,linkerd,linkerd-identity-8695ff89dc-6pq28,linkerd-proxy,385305n,11812Ki
2025-04-08T04:18:06Z,linkerd,linkerd-proxy-injector-5b4cfffbb6-9bjxj,proxy-injector,300756n,21792Ki
2025-04-08T04:18:06Z,linkerd,linkerd-proxy-injector-5b4cfffbb6-9bjxj,linkerd-proxy,380206n,11780Ki
2025-04-08T04:18:06Z,service-mesh-benchmark,fortio-server-5c7c9c9dc-82tv2,linkerd-proxy,17237870n,28676Ki
2025-04-08T04:18:07Z,linkerd,linkerd-destination-79d95c556-z2mvn,destination,1229655n,21864Ki
2025-04-08T04:18:07Z,linkerd,linkerd-destination-79d95c556-z2mvn,policy,290150n,3984Ki
2025-04-08T04:18:07Z,linkerd,linkerd-destination-79d95c556-z2mvn,linkerd-proxy,709272n,12592Ki
2025-04-08T04:18:07Z,linkerd,linkerd-destination-79d95c556-z2mvn,sp-validator,121515n,15304Ki
2025-04-08T04:18:07Z,linkerd,linkerd-identity-8695ff89dc-6pq28,identity,223037n,15872Ki
2025-04-08T04:18:07Z,linkerd,linkerd-identity-8695ff89dc-6pq28,linkerd-proxy,385305n,11812Ki
2025-04-08T04:18:07Z,linkerd,linkerd-proxy-injector-5b4cfffbb6-9bjxj,proxy-injector,300756n,21792Ki
2025-04-08T04:18:07Z,linkerd,linkerd-proxy-injector-5b4cfffbb6-9bjxj,linkerd-proxy,380206n,11780Ki
2025-04-08T04:18:07Z,service-mesh-benchmark,fortio-server-5c7c9c9dc-82tv2,linkerd-proxy,17237870n,28676Ki
2025-04-08T04:18:08Z,linkerd,linkerd-destination-79d95c556-z2mvn,destination,1229655n,21864Ki
2025-04-08T04:18:08Z,linkerd,linkerd-destination-79d95c556-z2mvn,policy,290150n,3984Ki
2025-04-08T04:18:08Z,linkerd,linkerd-destination-79d95c556-z2mvn,linkerd-proxy,709272n,12592Ki
2025-04-08T04:18:08Z,linkerd,linkerd-destination-79d95c556-z2mvn,sp-validator,121515n,15304Ki
2025-04-08T04:18:08Z,linkerd,linkerd-identity-8695ff89dc-6pq28,identity,223037n,15872Ki
2025-04-08T04:18:08Z,linkerd,linkerd-identity-8695ff89dc-6pq28,linkerd-proxy,385305n,11812Ki
2025-04-08T04:18:08Z,linkerd,linkerd-proxy-injector-5b4cfffbb6-9bjxj,proxy-injector,300756n,21792Ki
2025-04-08T04:18:08Z,linkerd,linkerd-proxy-injector-5b4cfffbb6-9bjxj,linkerd-proxy,380206n,11780Ki
2025-04-08T04:18:08Z,service-mesh-benchmark,fortio-server-5c7c9c9dc-82tv2,linkerd-proxy,17237870n,28676Ki
2025-04-08T04:18:10Z,linkerd,linkerd-destination-79d95c556-z2mvn,destination,1229655n,21864Ki
2025-04-08T04:18:10Z,linkerd,linkerd-destination-79d95c556-z2mvn,policy,290150n,3984Ki
2025-04-08T04:18:10Z,linkerd,linkerd-destination-79d95c556-z2mvn,linkerd-proxy,709272n,12592Ki
2025-04-08T04:18:10Z,linkerd,linkerd-destination-79d95c556-z2mvn,sp-validator,121515n,15304Ki
2025-04-08T04:18:10Z,linkerd,linkerd-identity-8695ff89dc-6pq28,identity,223037n,15872Ki
2025-04-08T04:18:10Z,linkerd,linkerd-identity-8695ff89dc-6pq28,linkerd-proxy,385305n,11812Ki
2025-04-08T04:18:10Z,linkerd,linkerd-proxy-injector-5b4cfffbb6-9bjxj,proxy-injector,300756n,21792Ki
2025-04-08T04:18:10Z,linkerd,linkerd-proxy-injector-5b4cfffbb6-9bjxj,linkerd-proxy,380206n,11780Ki
2025-04-08T04:18:10Z,service-mesh-benchmark,fortio-server-5c7c9c9dc-82tv2,linkerd-proxy,17237870n,28676Ki
2025-04-08T04:18:11Z,linkerd,linkerd-destination-79d95c556-z2mvn,destination,1229655n,21864Ki
2025-04-08T04:18:11Z,linkerd,linkerd-destination-79d95c556-z2mvn,policy,290150n,3984Ki
2025-04-08T04:18:11Z,linkerd,linkerd-destination-79d95c556-z2mvn,linkerd-proxy,709272n,12592Ki
2025-04-08T04:18:11Z,linkerd,linkerd-destination-79d95c556-z2mvn,sp-validator,121515n,15304Ki
2025-04-08T04:18:11Z,linkerd,linkerd-identity-8695ff89dc-6pq28,identity,223037n,15872Ki
2025-04-08T04:18:11Z,linkerd,linkerd-identity-8695ff89dc-6pq28,linkerd-proxy,385305n,11812Ki
2025-04-08T04:18:11Z,linkerd,linkerd-proxy-injector-5b4cfffbb6-9bjxj,proxy-injector,300756n,21792Ki
2025-04-08T04:18:11Z,linkerd,linkerd-proxy-injector-5b4cfffbb6-9bjxj,linkerd-proxy,380206n,11780Ki
2025-04-08T04:18:11Z,service-mesh-benchmark,fortio-server-5c7c9c9dc-82tv2,linkerd-proxy,17237870n,28676Ki
2025-04-08T04:18:12Z,linkerd,linkerd-destination-79d95c556-z2mvn,destination,1229655n,21864Ki
2025-04-08T04:18:12Z,linkerd,linkerd-destination-79d95c556-z2mvn,policy,290150n,3984Ki
2025-04-08T04:18:12Z,linkerd,linkerd-destination-79d95c556-z2mvn,linkerd-proxy,709272n,12592Ki
2025-04-08T04:18:12Z,linkerd,linkerd-destination-79d95c556-z2mvn,sp-validator,121515n,15304Ki
2025-04-08T04:18:12Z,linkerd,linkerd-identity-8695ff89dc-6pq28,identity,223037n,15872Ki
2025-04-08T04:18:12Z,linkerd,linkerd-identity-8695ff89dc-6pq28,linkerd-proxy,385305n,11812Ki
2025-04-08T04:18:12Z,linkerd,linkerd-proxy-injector-5b4cfffbb6-9bjxj,proxy-injector,300756n,21792Ki
2025-04-08T04:18:12Z,linkerd,linkerd-proxy-injector-5b4cfffbb6-9bjxj,linkerd-proxy,380206n,11780Ki
2025-04-08T04:18:12Z,service-mesh-benchmark,fortio-server-5c7c9c9dc-82tv2,linkerd-proxy,17237870n,28676Ki
2025-04-08T04:18:14Z,linkerd,linkerd-destination-79d95c556-z2mvn,destination,1229655n,21864Ki
2025-04-08T04:18:14Z,linkerd,linkerd-destination-79d95c556-z2mvn,policy,290150n,3984Ki
2025-04-08T04:18:14Z,linkerd,linkerd-destination-79d95c556-z2mvn,linkerd-proxy,709272n,12592Ki
2025-04-08T04:18:14Z,linkerd,linkerd-destination-79d95c556-z2mvn,sp-validator,121515n,15304Ki
2025-04-08T04:18:14Z,linkerd,linkerd-identity-8695ff89dc-6pq28,identity,223037n,15872Ki
2025-04-08T04:18:14Z,linkerd,linkerd-identity-8695ff89dc-6pq28,linkerd-proxy,385305n,11812Ki
2025-04-08T04:18:14Z,linkerd,linkerd-proxy-injector-5b4cfffbb6-9bjxj,proxy-injector,300756n,21792Ki
2025-04-08T04:18:14Z,linkerd,linkerd-proxy-injector-5b4cfffbb6-9bjxj,linkerd-proxy,380206n,11780Ki
2025-04-08T04:18:14Z,service-mesh-benchmark,fortio-server-5c7c9c9dc-82tv2,linkerd-proxy,17237870n,28676Ki
2025-04-08T04:18:15Z,linkerd,linkerd-destination-79d95c556-z2mvn,destination,1229655n,21864Ki
2025-04-08T04:18:15Z,linkerd,linkerd-destination-79d95c556-z2mvn,policy,290150n,3984Ki
2025-04-08T04:18:15Z,linkerd,linkerd-destination-79d95c556-z2mvn,linkerd-proxy,709272n,12592Ki
2025-04-08T04:18:15Z,linkerd,linkerd-destination-79d95c556-z2mvn,sp-validator,121515n,15304Ki
2025-04-08T04:18:15Z,linkerd,linkerd-identity-8695ff89dc-6pq28,identity,223037n,15872Ki
2025-04-08T04:18:15Z,linkerd,linkerd-identity-8695ff89dc-6pq28,linkerd-proxy,385305n,11812Ki
2025-04-08T04:18:15Z,linkerd,linkerd-proxy-injector-5b4cfffbb6-9bjxj,proxy-injector,300756n,21792Ki
2025-04-08T04:18:15Z,linkerd,linkerd-proxy-injector-5b4cfffbb6-9bjxj,linkerd-proxy,380206n,11780Ki
2025-04-08T04:18:15Z,service-mesh-benchmark,fortio-server-5c7c9c9dc-82tv2,linkerd-proxy,17237870n,28676Ki
2025-04-08T04:18:16Z,linkerd,linkerd-destination-79d95c556-z2mvn,destination,1229655n,21864Ki
2025-04-08T04:18:16Z,linkerd,linkerd-destination-79d95c556-z2mvn,policy,290150n,3984Ki
2025-04-08T04:18:16Z,linkerd,linkerd-destination-79d95c556-z2mvn,linkerd-proxy,709272n,12592Ki
2025-04-08T04:18:16Z,linkerd,linkerd-destination-79d95c556-z2mvn,sp-validator,121515n,15304Ki
2025-04-08T04:18:16Z,linkerd,linkerd-identity-8695ff89dc-6pq28,identity,223037n,15872Ki
2025-04-08T04:18:16Z,linkerd,linkerd-identity-8695ff89dc-6pq28,linkerd-proxy,385305n,11812Ki
2025-04-08T04:18:16Z,linkerd,linkerd-proxy-injector-5b4cfffbb6-9bjxj,proxy-injector,300756n,21792Ki
2025-04-08T04:18:16Z,linkerd,linkerd-proxy-injector-5b4cfffbb6-9bjxj,linkerd-proxy,380206n,11780Ki
2025-04-08T04:18:16Z,service-mesh-benchmark,fortio-server-5c7c9c9dc-82tv2,linkerd-proxy,17237870n,28676Ki
2025-04-08T04:18:18Z,linkerd,linkerd-destination-79d95c556-z2mvn,destination,1229655n,21864Ki
2025-04-08T04:18:18Z,linkerd,linkerd-destination-79d95c556-z2mvn,policy,290150n,3984Ki
2025-04-08T04:18:18Z,linkerd,linkerd-destination-79d95c556-z2mvn,linkerd-proxy,709272n,12592Ki
2025-04-08T04:18:18Z,linkerd,linkerd-destination-79d95c556-z2mvn,sp-validator,121515n,15304Ki
2025-04-08T04:18:18Z,linkerd,linkerd-identity-8695ff89dc-6pq28,identity,223037n,15872Ki
2025-04-08T04:18:18Z,linkerd,linkerd-identity-8695ff89dc-6pq28,linkerd-proxy,385305n,11812Ki
2025-04-08T04:18:18Z,linkerd,linkerd-proxy-injector-5b4cfffbb6-9bjxj,proxy-injector,300756n,21792Ki
2025-04-08T04:18:18Z,linkerd,linkerd-proxy-injector-5b4cfffbb6-9bjxj,linkerd-proxy,380206n,11780Ki
