timestamp,namespace,pod,container,cpu(n),memory(Ki)
2025-04-11T04:52:55Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,destination,1416626n,24344Ki
2025-04-11T04:52:55Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,policy,310091n,4952Ki
2025-04-11T04:52:55Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,linkerd-proxy,744168n,14344Ki
2025-04-11T04:52:55Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,sp-validator,134709n,20276Ki
2025-04-11T04:52:55Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,identity,320524n,17488Ki
2025-04-11T04:52:55Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,linkerd-proxy,516645n,11880Ki
2025-04-11T04:52:55Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,proxy-injector,185199n,24928Ki
2025-04-11T04:52:55Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,linkerd-proxy,443364n,11772Ki
2025-04-11T04:52:55Z,service-mesh-benchmark,fortio-client-cc4d5bfd8-9b772,linkerd-proxy,41676074n,25572Ki
2025-04-11T04:52:55Z,service-mesh-benchmark,fortio-server-57d7fc86d-gk69s,linkerd-proxy,37287496n,25716Ki
2025-04-11T04:52:57Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,destination,1416626n,24344Ki
2025-04-11T04:52:57Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,policy,310091n,4952Ki
2025-04-11T04:52:57Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,linkerd-proxy,744168n,14344Ki
2025-04-11T04:52:57Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,sp-validator,134709n,20276Ki
2025-04-11T04:52:57Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,identity,320524n,17488Ki
2025-04-11T04:52:57Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,linkerd-proxy,493825n,11880Ki
2025-04-11T04:52:57Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,proxy-injector,185199n,24928Ki
2025-04-11T04:52:57Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,linkerd-proxy,443364n,11772Ki
2025-04-11T04:52:57Z,service-mesh-benchmark,fortio-client-cc4d5bfd8-9b772,linkerd-proxy,42391220n,26188Ki
2025-04-11T04:52:57Z,service-mesh-benchmark,fortio-server-57d7fc86d-gk69s,linkerd-proxy,37287496n,25716Ki
2025-04-11T04:52:59Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,destination,1416626n,24344Ki
2025-04-11T04:52:59Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,policy,310091n,4952Ki
2025-04-11T04:52:59Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,linkerd-proxy,744168n,14344Ki
2025-04-11T04:52:59Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,sp-validator,134709n,20276Ki
2025-04-11T04:52:59Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,identity,320524n,17488Ki
2025-04-11T04:52:59Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,linkerd-proxy,516645n,11880Ki
2025-04-11T04:52:59Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,proxy-injector,185199n,24928Ki
2025-04-11T04:52:59Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,linkerd-proxy,443364n,11772Ki
2025-04-11T04:52:59Z,service-mesh-benchmark,fortio-client-cc4d5bfd8-9b772,linkerd-proxy,41676074n,25572Ki
2025-04-11T04:52:59Z,service-mesh-benchmark,fortio-server-57d7fc86d-gk69s,linkerd-proxy,37287496n,25716Ki
2025-04-11T04:53:00Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,destination,1416626n,24344Ki
2025-04-11T04:53:00Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,policy,310091n,4952Ki
2025-04-11T04:53:00Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,linkerd-proxy,744168n,14344Ki
2025-04-11T04:53:00Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,sp-validator,134709n,20276Ki
2025-04-11T04:53:00Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,identity,320524n,17488Ki
2025-04-11T04:53:00Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,linkerd-proxy,493825n,11880Ki
2025-04-11T04:53:00Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,proxy-injector,185199n,24928Ki
2025-04-11T04:53:00Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,linkerd-proxy,443364n,11772Ki
2025-04-11T04:53:00Z,service-mesh-benchmark,fortio-client-cc4d5bfd8-9b772,linkerd-proxy,42391220n,26188Ki
2025-04-11T04:53:00Z,service-mesh-benchmark,fortio-server-57d7fc86d-gk69s,linkerd-proxy,37287496n,25716Ki
