timestamp,group,namespace,pod,container,cpu(n),memory(Ki)
2025-04-18T13:27:19Z,control-plane,istio-system,istiod-76fc5bc774-5rvd4,discovery,1880138n,52808Ki
2025-04-18T13:27:19Z,data-plane,istio-system,ztunnel-nqg9v,istio-proxy,32405n,1624Ki
2025-04-18T13:27:19Z,data-plane,istio-system,ztunnel-wz854,istio-proxy,453484901n,5960Ki
2025-04-18T13:27:19Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-c2fmb,istio-proxy,747132631n,48888Ki
2025-04-18T13:27:20Z,control-plane,istio-system,istiod-76fc5bc774-5rvd4,discovery,1880138n,52808Ki
2025-04-18T13:27:20Z,data-plane,istio-system,ztunnel-nqg9v,istio-proxy,32405n,1624Ki
2025-04-18T13:27:20Z,data-plane,istio-system,ztunnel-wz854,istio-proxy,453484901n,5960Ki
2025-04-18T13:27:20Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-c2fmb,istio-proxy,747132631n,48888Ki
2025-04-18T13:27:21Z,control-plane,istio-system,istiod-76fc5bc774-5rvd4,discovery,1880138n,52808Ki
2025-04-18T13:27:21Z,data-plane,istio-system,ztunnel-nqg9v,istio-proxy,32405n,1624Ki
2025-04-18T13:27:21Z,data-plane,istio-system,ztunnel-wz854,istio-proxy,453484901n,5960Ki
2025-04-18T13:27:21Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-c2fmb,istio-proxy,747132631n,48888Ki
2025-04-18T13:27:22Z,control-plane,istio-system,istiod-76fc5bc774-5rvd4,discovery,1880138n,52808Ki
2025-04-18T13:27:22Z,data-plane,istio-system,ztunnel-nqg9v,istio-proxy,32405n,1624Ki
2025-04-18T13:27:22Z,data-plane,istio-system,ztunnel-wz854,istio-proxy,453484901n,5960Ki
2025-04-18T13:27:22Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-c2fmb,istio-proxy,747132631n,48888Ki
2025-04-18T13:27:23Z,control-plane,istio-system,istiod-76fc5bc774-5rvd4,discovery,1880138n,52808Ki
2025-04-18T13:27:23Z,data-plane,istio-system,ztunnel-nqg9v,istio-proxy,32405n,1624Ki
2025-04-18T13:27:23Z,data-plane,istio-system,ztunnel-wz854,istio-proxy,453484901n,5960Ki
2025-04-18T13:27:23Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-c2fmb,istio-proxy,928996407n,48892Ki
2025-04-18T13:27:25Z,control-plane,istio-system,istiod-76fc5bc774-5rvd4,discovery,1880138n,52808Ki
2025-04-18T13:27:25Z,data-plane,istio-system,ztunnel-nqg9v,istio-proxy,32405n,1624Ki
2025-04-18T13:27:25Z,data-plane,istio-system,ztunnel-wz854,istio-proxy,453484901n,5960Ki
2025-04-18T13:27:25Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-c2fmb,istio-proxy,928996407n,48892Ki
2025-04-18T13:27:26Z,control-plane,istio-system,istiod-76fc5bc774-5rvd4,discovery,1880138n,52808Ki
2025-04-18T13:27:26Z,data-plane,istio-system,ztunnel-nqg9v,istio-proxy,32405n,1624Ki
2025-04-18T13:27:26Z,data-plane,istio-system,ztunnel-wz854,istio-proxy,453484901n,5960Ki
2025-04-18T13:27:26Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-c2fmb,istio-proxy,928996407n,48892Ki
2025-04-18T13:27:27Z,control-plane,istio-system,istiod-76fc5bc774-5rvd4,discovery,1880138n,52808Ki
2025-04-18T13:27:27Z,data-plane,istio-system,ztunnel-nqg9v,istio-proxy,32405n,1624Ki
