timestamp,group,namespace,pod,container,cpu(n),memory(Ki)
2025-05-18T12:56:25Z,control-plane,istio-system,istiod-76fc5bc774-hrwz5,discovery,5686231n,55404Ki
2025-05-18T12:56:25Z,data-plane,istio-system,ztunnel-h6p9j,istio-proxy,194425n,3772Ki
2025-05-18T12:56:25Z,data-plane,istio-system,ztunnel-nzsvg,istio-proxy,4574829n,13148Ki
2025-05-18T12:56:25Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-z4mt7,istio-proxy,91643480n,159096Ki
2025-05-18T12:56:26Z,control-plane,istio-system,istiod-76fc5bc774-hrwz5,discovery,5686231n,55404Ki
2025-05-18T12:56:26Z,data-plane,istio-system,ztunnel-h6p9j,istio-proxy,194425n,3772Ki
2025-05-18T12:56:26Z,data-plane,istio-system,ztunnel-nzsvg,istio-proxy,4574829n,13148Ki
2025-05-18T12:56:26Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-z4mt7,istio-proxy,91643480n,159096Ki
2025-05-18T12:56:27Z,control-plane,istio-system,istiod-76fc5bc774-hrwz5,discovery,5686231n,55404Ki
2025-05-18T12:56:27Z,data-plane,istio-system,ztunnel-h6p9j,istio-proxy,194425n,3772Ki
2025-05-18T12:56:27Z,data-plane,istio-system,ztunnel-nzsvg,istio-proxy,4574829n,13148Ki
2025-05-18T12:56:27Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-z4mt7,istio-proxy,91643480n,159096Ki
2025-05-18T12:56:28Z,control-plane,istio-system,istiod-76fc5bc774-hrwz5,discovery,5686231n,55404Ki
2025-05-18T12:56:28Z,data-plane,istio-system,ztunnel-h6p9j,istio-proxy,194425n,3772Ki
2025-05-18T12:56:28Z,data-plane,istio-system,ztunnel-nzsvg,istio-proxy,4574829n,13148Ki
2025-05-18T12:56:28Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-z4mt7,istio-proxy,91643480n,159096Ki
2025-05-18T12:56:30Z,control-plane,istio-system,istiod-76fc5bc774-hrwz5,discovery,5686231n,55404Ki
2025-05-18T12:56:30Z,data-plane,istio-system,ztunnel-h6p9j,istio-proxy,194425n,3772Ki
2025-05-18T12:56:30Z,data-plane,istio-system,ztunnel-nzsvg,istio-proxy,4574829n,13148Ki
2025-05-18T12:56:30Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-z4mt7,istio-proxy,91643480n,159096Ki
2025-05-18T12:56:31Z,control-plane,istio-system,istiod-76fc5bc774-hrwz5,discovery,5686231n,55404Ki
2025-05-18T12:56:31Z,data-plane,istio-system,ztunnel-h6p9j,istio-proxy,194425n,3772Ki
