timestamp,group,namespace,pod,container,cpu(n),memory(Ki)
2025-04-21T11:40:55Z,control-plane,istio-system,istiod-76fc5bc774-gthxc,discovery,1780226n,49704Ki
2025-04-21T11:40:55Z,data-plane,istio-system,ztunnel-bhcxb,istio-proxy,199888414n,6384Ki
2025-04-21T11:40:55Z,data-plane,istio-system,ztunnel-jgfsc,istio-proxy,31638n,1708Ki
2025-04-21T11:40:55Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-d4t9g,istio-proxy,335202596n,49684Ki
2025-04-21T11:40:56Z,control-plane,istio-system,istiod-76fc5bc774-gthxc,discovery,1780226n,49704Ki
2025-04-21T11:40:56Z,data-plane,istio-system,ztunnel-bhcxb,istio-proxy,199888414n,6384Ki
2025-04-21T11:40:56Z,data-plane,istio-system,ztunnel-jgfsc,istio-proxy,31638n,1708Ki
2025-04-21T11:40:56Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-d4t9g,istio-proxy,454534194n,49692Ki
2025-04-21T11:40:57Z,control-plane,istio-system,istiod-76fc5bc774-gthxc,discovery,1780226n,49704Ki
2025-04-21T11:40:57Z,data-plane,istio-system,ztunnel-bhcxb,istio-proxy,199888414n,6384Ki
2025-04-21T11:40:57Z,data-plane,istio-system,ztunnel-jgfsc,istio-proxy,31638n,1708Ki
2025-04-21T11:40:57Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-d4t9g,istio-proxy,454534194n,49692Ki
2025-04-21T11:40:59Z,control-plane,istio-system,istiod-76fc5bc774-gthxc,discovery,1780226n,49704Ki
2025-04-21T11:40:59Z,data-plane,istio-system,ztunnel-bhcxb,istio-proxy,199888414n,6384Ki
2025-04-21T11:40:59Z,data-plane,istio-system,ztunnel-jgfsc,istio-proxy,31638n,1708Ki
2025-04-21T11:40:59Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-d4t9g,istio-proxy,335202596n,49684Ki
2025-04-21T11:41:00Z,control-plane,istio-system,istiod-76fc5bc774-gthxc,discovery,1780226n,49704Ki
2025-04-21T11:41:00Z,data-plane,istio-system,ztunnel-bhcxb,istio-proxy,199888414n,6384Ki
2025-04-21T11:41:00Z,data-plane,istio-system,ztunnel-jgfsc,istio-proxy,31638n,1708Ki
2025-04-21T11:41:00Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-d4t9g,istio-proxy,335202596n,49684Ki
2025-04-21T11:41:01Z,control-plane,istio-system,istiod-76fc5bc774-gthxc,discovery,1780226n,49704Ki
2025-04-21T11:41:01Z,data-plane,istio-system,ztunnel-bhcxb,istio-proxy,199888414n,6384Ki
2025-04-21T11:41:01Z,data-plane,istio-system,ztunnel-jgfsc,istio-proxy,31638n,1708Ki
