timestamp,group,namespace,pod,container,cpu(n),memory(Ki)
2025-04-21T13:38:08Z,control-plane,linkerd,linkerd-destination-55885c465d-6ppxr,destination,822679n,19036Ki
2025-04-21T13:38:08Z,control-plane,linkerd,linkerd-destination-55885c465d-6ppxr,policy,275931n,5944Ki
2025-04-21T13:38:08Z,control-plane,linkerd,linkerd-destination-55885c465d-6ppxr,linkerd-proxy,449184n,14288Ki
2025-04-21T13:38:08Z,control-plane,linkerd,linkerd-destination-55885c465d-6ppxr,sp-validator,70213n,15012Ki
2025-04-21T13:38:08Z,control-plane,linkerd,linkerd-identity-7f7b555cb5-l9rm9,identity,67760n,17788Ki
2025-04-21T13:38:08Z,control-plane,linkerd,linkerd-identity-7f7b555cb5-l9rm9,linkerd-proxy,264983n,11764Ki
2025-04-21T13:38:08Z,control-plane,linkerd,linkerd-proxy-injector-68cfdddd99-z7jlx,proxy-injector,167704n,21836Ki
2025-04-21T13:38:08Z,control-plane,linkerd,linkerd-proxy-injector-68cfdddd99-z7jlx,linkerd-proxy,244993n,11756Ki
2025-04-21T13:38:08Z,data-plane,service-mesh-benchmark,fortio-client-9f8c97688-nt6vr,linkerd-proxy,145374463n,16800Ki
2025-04-21T13:38:08Z,data-plane,service-mesh-benchmark,fortio-server-6bfd5dcc56-jdbsf,linkerd-proxy,127987989n,16512Ki
2025-04-21T13:38:10Z,control-plane,linkerd,linkerd-destination-55885c465d-6ppxr,destination,822679n,19036Ki
2025-04-21T13:38:10Z,control-plane,linkerd,linkerd-destination-55885c465d-6ppxr,policy,275931n,5944Ki
2025-04-21T13:38:10Z,control-plane,linkerd,linkerd-destination-55885c465d-6ppxr,linkerd-proxy,471625n,14288Ki
2025-04-21T13:38:10Z,control-plane,linkerd,linkerd-destination-55885c465d-6ppxr,sp-validator,70213n,15012Ki
2025-04-21T13:38:10Z,control-plane,linkerd,linkerd-identity-7f7b555cb5-l9rm9,identity,121390n,17784Ki
2025-04-21T13:38:10Z,control-plane,linkerd,linkerd-identity-7f7b555cb5-l9rm9,linkerd-proxy,264983n,11764Ki
2025-04-21T13:38:10Z,control-plane,linkerd,linkerd-proxy-injector-68cfdddd99-z7jlx,proxy-injector,167704n,21836Ki
2025-04-21T13:38:10Z,control-plane,linkerd,linkerd-proxy-injector-68cfdddd99-z7jlx,linkerd-proxy,244993n,11756Ki
2025-04-21T13:38:10Z,data-plane,service-mesh-benchmark,fortio-client-9f8c97688-nt6vr,linkerd-proxy,145374463n,16800Ki
2025-04-21T13:38:10Z,data-plane,service-mesh-benchmark,fortio-server-6bfd5dcc56-jdbsf,linkerd-proxy,127987989n,16512Ki
2025-04-21T13:38:11Z,control-plane,linkerd,linkerd-destination-55885c465d-6ppxr,destination,822679n,19036Ki
2025-04-21T13:38:11Z,control-plane,linkerd,linkerd-destination-55885c465d-6ppxr,policy,275931n,5944Ki
2025-04-21T13:38:11Z,control-plane,linkerd,linkerd-destination-55885c465d-6ppxr,linkerd-proxy,471625n,14288Ki
2025-04-21T13:38:11Z,control-plane,linkerd,linkerd-destination-55885c465d-6ppxr,sp-validator,70213n,15012Ki
2025-04-21T13:38:11Z,control-plane,linkerd,linkerd-identity-7f7b555cb5-l9rm9,identity,121390n,17784Ki
2025-04-21T13:38:11Z,control-plane,linkerd,linkerd-identity-7f7b555cb5-l9rm9,linkerd-proxy,264983n,11764Ki
2025-04-21T13:38:11Z,control-plane,linkerd,linkerd-proxy-injector-68cfdddd99-z7jlx,proxy-injector,167704n,21836Ki
2025-04-21T13:38:11Z,control-plane,linkerd,linkerd-proxy-injector-68cfdddd99-z7jlx,linkerd-proxy,244993n,11756Ki
2025-04-21T13:38:11Z,data-plane,service-mesh-benchmark,fortio-client-9f8c97688-nt6vr,linkerd-proxy,145374463n,16800Ki
2025-04-21T13:38:11Z,data-plane,service-mesh-benchmark,fortio-server-6bfd5dcc56-jdbsf,linkerd-proxy,127987989n,16512Ki
2025-04-21T13:38:12Z,control-plane,linkerd,linkerd-destination-55885c465d-6ppxr,destination,822679n,19036Ki
2025-04-21T13:38:12Z,control-plane,linkerd,linkerd-destination-55885c465d-6ppxr,policy,275931n,5944Ki
2025-04-21T13:38:12Z,control-plane,linkerd,linkerd-destination-55885c465d-6ppxr,linkerd-proxy,449184n,14288Ki
2025-04-21T13:38:12Z,control-plane,linkerd,linkerd-destination-55885c465d-6ppxr,sp-validator,70213n,15012Ki
2025-04-21T13:38:12Z,control-plane,linkerd,linkerd-identity-7f7b555cb5-l9rm9,identity,67760n,17788Ki
2025-04-21T13:38:12Z,control-plane,linkerd,linkerd-identity-7f7b555cb5-l9rm9,linkerd-proxy,264983n,11764Ki
2025-04-21T13:38:12Z,control-plane,linkerd,linkerd-proxy-injector-68cfdddd99-z7jlx,proxy-injector,167704n,21836Ki
2025-04-21T13:38:12Z,control-plane,linkerd,linkerd-proxy-injector-68cfdddd99-z7jlx,linkerd-proxy,244993n,11756Ki
2025-04-21T13:38:12Z,data-plane,service-mesh-benchmark,fortio-client-9f8c97688-nt6vr,linkerd-proxy,145374463n,16800Ki
2025-04-21T13:38:12Z,data-plane,service-mesh-benchmark,fortio-server-6bfd5dcc56-jdbsf,linkerd-proxy,127987989n,16512Ki
2025-04-21T13:38:14Z,control-plane,linkerd,linkerd-destination-55885c465d-6ppxr,destination,822679n,19036Ki
2025-04-21T13:38:14Z,control-plane,linkerd,linkerd-destination-55885c465d-6ppxr,policy,275931n,5944Ki
2025-04-21T13:38:14Z,control-plane,linkerd,linkerd-destination-55885c465d-6ppxr,linkerd-proxy,471625n,14288Ki
