timestamp,group,namespace,pod,container,cpu(n),memory(Ki)
2025-04-21T12:14:58Z,control-plane,istio-system,istiod-76fc5bc774-gthxc,discovery,1406821n,49764Ki
2025-04-21T12:14:58Z,data-plane,istio-system,ztunnel-bhcxb,istio-proxy,170974779n,13668Ki
2025-04-21T12:14:58Z,data-plane,istio-system,ztunnel-jgfsc,istio-proxy,33345n,1724Ki
2025-04-21T12:14:58Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-d4t9g,istio-proxy,313920120n,80680Ki
2025-04-21T12:14:59Z,control-plane,istio-system,istiod-76fc5bc774-gthxc,discovery,1406821n,49764Ki
2025-04-21T12:14:59Z,data-plane,istio-system,ztunnel-bhcxb,istio-proxy,170974779n,13668Ki
2025-04-21T12:14:59Z,data-plane,istio-system,ztunnel-jgfsc,istio-proxy,33345n,1724Ki
2025-04-21T12:14:59Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-d4t9g,istio-proxy,313920120n,80680Ki
2025-04-21T12:15:00Z,control-plane,istio-system,istiod-76fc5bc774-gthxc,discovery,1406821n,49764Ki
2025-04-21T12:15:00Z,data-plane,istio-system,ztunnel-bhcxb,istio-proxy,170974779n,13668Ki
2025-04-21T12:15:00Z,data-plane,istio-system,ztunnel-jgfsc,istio-proxy,33345n,1724Ki
2025-04-21T12:15:00Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-d4t9g,istio-proxy,313920120n,80680Ki
2025-04-21T12:15:01Z,control-plane,istio-system,istiod-76fc5bc774-gthxc,discovery,1406821n,49764Ki
2025-04-21T12:15:01Z,data-plane,istio-system,ztunnel-bhcxb,istio-proxy,170974779n,13668Ki
2025-04-21T12:15:01Z,data-plane,istio-system,ztunnel-jgfsc,istio-proxy,33345n,1724Ki
2025-04-21T12:15:01Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-d4t9g,istio-proxy,313920120n,80680Ki
2025-04-21T12:15:02Z,control-plane,istio-system,istiod-76fc5bc774-gthxc,discovery,1406821n,49764Ki
