timestamp,group,namespace,pod,container,cpu(n),memory(Ki)
2025-04-20T13:13:06Z,control-plane,istio-system,istiod-76fc5bc774-p76mt,discovery,1666865n,51688Ki
2025-04-20T13:13:06Z,data-plane,istio-system,ztunnel-856gn,istio-proxy,701754697n,36500Ki
2025-04-20T13:13:06Z,data-plane,istio-system,ztunnel-tq27s,istio-proxy,31741n,1728Ki
2025-04-20T13:13:06Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-k2v8h,istio-proxy,594247813n,948228Ki
2025-04-20T13:13:07Z,control-plane,istio-system,istiod-76fc5bc774-p76mt,discovery,1666865n,51688Ki
2025-04-20T13:13:07Z,data-plane,istio-system,ztunnel-856gn,istio-proxy,701754697n,36500Ki
2025-04-20T13:13:07Z,data-plane,istio-system,ztunnel-tq27s,istio-proxy,31741n,1728Ki
2025-04-20T13:13:07Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-k2v8h,istio-proxy,594247813n,948228Ki
2025-04-20T13:13:08Z,control-plane,istio-system,istiod-76fc5bc774-p76mt,discovery,1666865n,51688Ki
2025-04-20T13:13:08Z,data-plane,istio-system,ztunnel-856gn,istio-proxy,701754697n,36500Ki
2025-04-20T13:13:08Z,data-plane,istio-system,ztunnel-tq27s,istio-proxy,31741n,1728Ki
2025-04-20T13:13:08Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-k2v8h,istio-proxy,594247813n,948228Ki
2025-04-20T13:13:09Z,control-plane,istio-system,istiod-76fc5bc774-p76mt,discovery,1666865n,51688Ki
2025-04-20T13:13:09Z,data-plane,istio-system,ztunnel-856gn,istio-proxy,701754697n,36500Ki
2025-04-20T13:13:09Z,data-plane,istio-system,ztunnel-tq27s,istio-proxy,32124n,1724Ki
2025-04-20T13:13:09Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-k2v8h,istio-proxy,594247813n,948228Ki
2025-04-20T13:13:11Z,control-plane,istio-system,istiod-76fc5bc774-p76mt,discovery,1666865n,51688Ki
2025-04-20T13:13:11Z,data-plane,istio-system,ztunnel-856gn,istio-proxy,701754697n,36500Ki
2025-04-20T13:13:11Z,data-plane,istio-system,ztunnel-tq27s,istio-proxy,32124n,1724Ki
2025-04-20T13:13:11Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-k2v8h,istio-proxy,594247813n,948228Ki
2025-04-20T13:13:12Z,control-plane,istio-system,istiod-76fc5bc774-p76mt,discovery,1666865n,51688Ki
