timestamp,group,namespace,pod,container,cpu(n),memory(Ki)
2025-04-19T12:47:07Z,control-plane,linkerd,linkerd-destination-69684888c4-96bcn,destination,859907n,20168Ki
2025-04-19T12:47:07Z,control-plane,linkerd,linkerd-destination-69684888c4-96bcn,policy,213023n,4036Ki
2025-04-19T12:47:07Z,control-plane,linkerd,linkerd-destination-69684888c4-96bcn,linkerd-proxy,454076n,14264Ki
2025-04-19T12:47:07Z,control-plane,linkerd,linkerd-destination-69684888c4-96bcn,sp-validator,66764n,15084Ki
2025-04-19T12:47:07Z,control-plane,linkerd,linkerd-identity-57cff648b8-87zmm,identity,122083n,17052Ki
2025-04-19T12:47:07Z,control-plane,linkerd,linkerd-identity-57cff648b8-87zmm,linkerd-proxy,252358n,11764Ki
2025-04-19T12:47:07Z,control-plane,linkerd,linkerd-proxy-injector-796448c7f5-nnvbc,proxy-injector,108233n,21172Ki
2025-04-19T12:47:07Z,control-plane,linkerd,linkerd-proxy-injector-796448c7f5-nnvbc,linkerd-proxy,257343n,11764Ki
2025-04-19T12:47:07Z,data-plane,service-mesh-benchmark,fortio-client-5c8bd9565b-5h65c,linkerd-proxy,5036995n,28376Ki
2025-04-19T12:47:07Z,data-plane,service-mesh-benchmark,fortio-server-6bcf7ffdd-4k7zs,linkerd-proxy,13339328n,30032Ki
2025-04-19T12:47:08Z,control-plane,linkerd,linkerd-destination-69684888c4-96bcn,destination,859907n,20168Ki
2025-04-19T12:47:08Z,control-plane,linkerd,linkerd-destination-69684888c4-96bcn,policy,213023n,4036Ki
2025-04-19T12:47:08Z,control-plane,linkerd,linkerd-destination-69684888c4-96bcn,linkerd-proxy,454076n,14264Ki
2025-04-19T12:47:08Z,control-plane,linkerd,linkerd-destination-69684888c4-96bcn,sp-validator,66764n,15084Ki
2025-04-19T12:47:08Z,control-plane,linkerd,linkerd-identity-57cff648b8-87zmm,identity,122083n,17052Ki
2025-04-19T12:47:08Z,control-plane,linkerd,linkerd-identity-57cff648b8-87zmm,linkerd-proxy,252358n,11764Ki
2025-04-19T12:47:08Z,control-plane,linkerd,linkerd-proxy-injector-796448c7f5-nnvbc,proxy-injector,108233n,21172Ki
2025-04-19T12:47:08Z,control-plane,linkerd,linkerd-proxy-injector-796448c7f5-nnvbc,linkerd-proxy,257343n,11764Ki
2025-04-19T12:47:08Z,data-plane,service-mesh-benchmark,fortio-client-5c8bd9565b-5h65c,linkerd-proxy,5036995n,28376Ki
2025-04-19T12:47:08Z,data-plane,service-mesh-benchmark,fortio-server-6bcf7ffdd-4k7zs,linkerd-proxy,13339328n,30032Ki
2025-04-19T12:47:10Z,control-plane,linkerd,linkerd-destination-69684888c4-96bcn,destination,859907n,20168Ki
2025-04-19T12:47:10Z,control-plane,linkerd,linkerd-destination-69684888c4-96bcn,policy,213023n,4036Ki
2025-04-19T12:47:10Z,control-plane,linkerd,linkerd-destination-69684888c4-96bcn,linkerd-proxy,454076n,14264Ki
2025-04-19T12:47:10Z,control-plane,linkerd,linkerd-destination-69684888c4-96bcn,sp-validator,66764n,15084Ki
2025-04-19T12:47:10Z,control-plane,linkerd,linkerd-identity-57cff648b8-87zmm,identity,122083n,17052Ki
2025-04-19T12:47:10Z,control-plane,linkerd,linkerd-identity-57cff648b8-87zmm,linkerd-proxy,252358n,11764Ki
2025-04-19T12:47:10Z,control-plane,linkerd,linkerd-proxy-injector-796448c7f5-nnvbc,proxy-injector,108233n,21172Ki
2025-04-19T12:47:10Z,control-plane,linkerd,linkerd-proxy-injector-796448c7f5-nnvbc,linkerd-proxy,257343n,11764Ki
2025-04-19T12:47:10Z,data-plane,service-mesh-benchmark,fortio-client-5c8bd9565b-5h65c,linkerd-proxy,5036995n,28376Ki
2025-04-19T12:47:10Z,data-plane,service-mesh-benchmark,fortio-server-6bcf7ffdd-4k7zs,linkerd-proxy,13339328n,30032Ki
2025-04-19T12:47:11Z,control-plane,linkerd,linkerd-destination-69684888c4-96bcn,destination,859907n,20168Ki
2025-04-19T12:47:11Z,control-plane,linkerd,linkerd-destination-69684888c4-96bcn,policy,213023n,4036Ki
2025-04-19T12:47:11Z,control-plane,linkerd,linkerd-destination-69684888c4-96bcn,linkerd-proxy,454076n,14264Ki
2025-04-19T12:47:11Z,control-plane,linkerd,linkerd-destination-69684888c4-96bcn,sp-validator,66764n,15084Ki
2025-04-19T12:47:11Z,control-plane,linkerd,linkerd-identity-57cff648b8-87zmm,identity,122083n,17052Ki
2025-04-19T12:47:11Z,control-plane,linkerd,linkerd-identity-57cff648b8-87zmm,linkerd-proxy,252358n,11764Ki
2025-04-19T12:47:11Z,control-plane,linkerd,linkerd-proxy-injector-796448c7f5-nnvbc,proxy-injector,108233n,21172Ki
2025-04-19T12:47:11Z,control-plane,linkerd,linkerd-proxy-injector-796448c7f5-nnvbc,linkerd-proxy,257343n,11764Ki
2025-04-19T12:47:11Z,data-plane,service-mesh-benchmark,fortio-client-5c8bd9565b-5h65c,linkerd-proxy,5036995n,28376Ki
