timestamp,group,namespace,pod,container,cpu(n),memory(Ki)
2025-04-21T11:34:14Z,control-plane,istio-system,istiod-76fc5bc774-gthxc,discovery,1686761n,49684Ki
2025-04-21T11:34:14Z,data-plane,istio-system,ztunnel-bhcxb,istio-proxy,143189676n,6308Ki
2025-04-21T11:34:14Z,data-plane,istio-system,ztunnel-jgfsc,istio-proxy,30698n,1704Ki
2025-04-21T11:34:14Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-d4t9g,istio-proxy,260612431n,49684Ki
2025-04-21T11:34:15Z,control-plane,istio-system,istiod-76fc5bc774-gthxc,discovery,1686761n,49684Ki
2025-04-21T11:34:15Z,data-plane,istio-system,ztunnel-bhcxb,istio-proxy,143189676n,6308Ki
2025-04-21T11:34:15Z,data-plane,istio-system,ztunnel-jgfsc,istio-proxy,30698n,1704Ki
2025-04-21T11:34:15Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-d4t9g,istio-proxy,260612431n,49684Ki
2025-04-21T11:34:16Z,control-plane,istio-system,istiod-76fc5bc774-gthxc,discovery,1686761n,49684Ki
2025-04-21T11:34:16Z,data-plane,istio-system,ztunnel-bhcxb,istio-proxy,143189676n,6308Ki
2025-04-21T11:34:16Z,data-plane,istio-system,ztunnel-jgfsc,istio-proxy,30698n,1704Ki
2025-04-21T11:34:16Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-d4t9g,istio-proxy,260612431n,49684Ki
2025-04-21T11:34:18Z,control-plane,istio-system,istiod-76fc5bc774-gthxc,discovery,1686761n,49684Ki
2025-04-21T11:34:18Z,data-plane,istio-system,ztunnel-bhcxb,istio-proxy,143189676n,6308Ki
2025-04-21T11:34:18Z,data-plane,istio-system,ztunnel-jgfsc,istio-proxy,30698n,1704Ki
2025-04-21T11:34:18Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-d4t9g,istio-proxy,260612431n,49684Ki
2025-04-21T11:34:19Z,control-plane,istio-system,istiod-76fc5bc774-gthxc,discovery,1443050n,49692Ki
2025-04-21T11:34:19Z,data-plane,istio-system,ztunnel-bhcxb,istio-proxy,143189676n,6308Ki
2025-04-21T11:34:19Z,data-plane,istio-system,ztunnel-jgfsc,istio-proxy,30698n,1704Ki
2025-04-21T11:34:19Z,data-plane,service-mesh-benchmark,waypoint-69787cd8f5-d4t9g,istio-proxy,260612431n,49684Ki
2025-04-21T11:34:20Z,control-plane,istio-system,istiod-76fc5bc774-gthxc,discovery,1443050n,49692Ki
2025-04-21T11:34:20Z,data-plane,istio-system,ztunnel-bhcxb,istio-proxy,143189676n,6308Ki
2025-04-21T11:34:20Z,data-plane,istio-system,ztunnel-jgfsc,istio-proxy,30698n,1704Ki
